,Unnamed: 0,model_id,label,train length,dev length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl,random ablate kl mean,random ablate kl std,all random ablate kls,random ablate mlm kl mean,random ablate mlm kl std,all random ablate mlm kls
10,10,15132542-6fbf-4558-ba35-bb424a073706,tag,16521,1522,15977,16,0.001,0,0,5,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.6979092321088236,1.756641924381256,0.9452379467348594,0.1629763612549117,0.8622394692370282,0.1688051574137823,404334.0,2359296,0.1892925430210325,0.052899936265137,2.0151602147566123,-1,-1,-1,0.0798856614880534,0.008855395116617,"[0.06896196101561256, 0.07725476762760666, 0.09452462910542145, 0.08962771511138663, 0.07689698841102265, 0.0894236810804553, 0.07405605765951143, 0.06850005928462595, 0.08633183612422324, 0.07327891946066861]",-1.0,-1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
11,11,b5409127-1b6e-49ed-9c91-4395860302ce,tag,16521,1522,15977,16,0.001,0,0,5,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.73638415721155,1.74859623114268,0.9272149928397982,0.1643733266919868,0.8872128684984666,0.1688051574137823,438855.0,4718592,0.1892925430210325,0.1669853409815168,0.4649906389420012,-1,-1,-1,0.0396004170502273,0.0010459622224205,"[0.03942902700546975, 0.03860261137885148, 0.04109765679460942, 0.039841991689571386, 0.037897823569575564, 0.039947614311184224, 0.03950115371616575, 0.04086383457317559, 0.040619173651671545, 0.038203283811998334]",-1.0,-1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
12,0,369ac62f-902d-4677-917c-cedc8b24172b,tag,16521,1522,15977,16,0.001,0,0,6,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.719973987148654,1.7828139662742617,0.950664254974116,0.1629763612549117,0.8655567378106027,0.1688051574137823,447405.0,2359296,0.1892925430210325,0.1121733588272785,1.4715818134062302,-1,-1,-1,0.0545178347138404,0.0017086158613987,"[0.054506431954008824, 0.05194705941253137, 0.05624486900120499, 0.05686662818612074, 0.054952019715172384, 0.05673447287409377, 0.05176402201995947, 0.05473156473756672, 0.05353262653922184, 0.05389865269852414]",-1.0,-1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
13,1,9a6c7cfd-7dba-4ab3-914b-b1ea5078b34c,tag,16521,1522,15977,16,0.001,0,0,6,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7356526428653347,1.7522396047910054,0.9326318411057842,0.1643733266919868,0.8900294172873505,0.1688051574137823,427471.0,4718592,0.1892925430210325,0.1542383683875079,0.4334687232363368,-1,-1,-1,0.0358578066221082,0.0013779953388248,"[0.03468722215194167, 0.03691686043091987, 0.03615875195514783, 0.035105557560236915, 0.036431781192582606, 0.03513251572676416, 0.03489337140697822, 0.03909901314438187, 0.0361554915924753, 0.033997501059654336]",-1.0,-1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
14,2,c0444ee7-f7a7-41a5-ad19-82bb302854cb,tag,16521,1522,15977,16,0.001,0,0,7,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7126062685443508,1.785608132680257,0.936069356951288,0.1629763612549117,0.8480941353195218,0.1688051574137823,404080.0,2359296,0.1892925430210325,0.117272147864882,0.9251845136731198,-1,-1,-1,0.0567406109140662,0.0040713300804461,"[0.05444365599263314, 0.04846731153090643, 0.055833348504595884, 0.05567501303950566, 0.05773482313575526, 0.05708873157975323, 0.06024470915833881, 0.05691001702449062, 0.06541994774394767, 0.05558855143073564]",-1.0,-1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
15,3,e862a7a1-655d-42bb-81a4-c43c32f88240,tag,16521,1522,15977,16,0.001,0,0,7,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7340824738625558,1.7580202619234722,0.9411618205591183,0.1643733266919868,0.8927833761031483,0.1688051574137823,419102.0,4718592,0.1892925430210325,0.1485022307202039,0.4281979154218451,-1,-1,-1,0.036969864786317,0.0010877336973127,"[0.03596225736094098, 0.03587115684689193, 0.035762752827145326, 0.03862627757590922, 0.036855679397145374, 0.03674332209648487, 0.03719137518781245, 0.03897387210999119, 0.03606446644848057, 0.037647488012368543]",-1.0,-1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
16,4,d4b28a26-7009-4c44-ad3e-f79b4e60cd5e,tag,16521,1522,15977,16,0.001,0,0,8,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7292576086136602,1.8020962675412493,0.9585230462171772,0.1629763612549117,0.8618639293985103,0.1688051574137823,394695.0,2359296,0.1892925430210325,0.1332058636073932,0.6310338834199729,-1,-1,-1,0.0638768436196049,0.0081422328372653,"[0.06163857376750219, 0.06613791801885406, 0.06925328329461938, 0.054325602174641, 0.0769574935456003, 0.07671090217818874, 0.06574438422101557, 0.0579455675328135, 0.05592006296774169, 0.054134648495073]",-1.0,-1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
17,5,2de3648d-08c8-4f37-a515-ec1300780fd7,tag,16521,1522,15977,16,0.001,0,0,8,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.736229890777219,1.7585925857226057,0.936741174273084,0.1643733266919868,0.894723665268824,0.1688051574137823,428096.0,4718592,0.1892925430210325,0.1383046526449968,0.551955155615141,-1,-1,-1,0.0444660519854592,0.0014315699308515,"[0.046767313211415515, 0.04528315041458782, 0.046357543245100385, 0.0449523439522835, 0.04281484434907037, 0.04256020540489065, 0.04318379292144678, 0.04522467297760068, 0.04451200778200187, 0.04300464559619483]",-1.0,-1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
18,6,7fc08a13-c417-459d-8480-237fdb55fbb2,tag,16521,1522,15977,16,0.001,0,0,9,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7227059756555865,1.8096526463826497,0.8933449759870268,0.1629763612549117,0.8077861926519372,0.1688051574137823,448359.0,2359296,0.1892925430210325,0.105799872530274,1.0129459884380976,-1,-1,-1,0.0297490885183262,0.0020352222325502,"[0.03397665029881941, 0.02739165617904517, 0.02916553173952607, 0.030943555084286867, 0.030425782261417504, 0.026736811971573255, 0.028525970634037404, 0.028906946808308687, 0.0318588757682105, 0.02955910443803776]",-1.0,-1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
19,7,a653f7cf-16ec-4f25-b90c-91e81b1146b2,tag,16521,1522,15977,16,0.001,0,0,9,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7331394860821383,1.7650921543439229,0.9450843658551772,0.1643733266919868,0.8905927270451274,0.1688051574137823,391274.0,4718592,0.1892925430210325,0.1548757170172084,0.4532367227334289,-1,-1,-1,0.0497384309008898,0.0027375474336756,"[0.05336821284394419, 0.048212259267073974, 0.04548557006758136, 0.050668613100750874, 0.04722543671451761, 0.048575970836320904, 0.0523261270225238, 0.04676359819712496, 0.053668613567558955, 0.051089907391501356]",-1.0,-1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
20,8,7d311313-a64b-4c2a-8551-1c17e8a48754,tag,16521,1522,15977,16,0.001,0,0,10,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7637799324527863,1.8380481402079265,0.8756938813696751,0.1629763612549117,0.8040307942667585,0.1688051574137823,472027.0,2359296,0.1892925430210325,0.1325685149776928,0.8230027149557839,-1,-1,-1,0.0190138505020287,0.0010516359338957,"[0.019159003379923892, 0.017214261474998382, 0.019212672936832775, 0.01752391204931236, 0.020449276712003066, 0.019998661038828473, 0.019337395788986567, 0.019239456050330624, 0.017916994842470946, 0.020086870746600392]",-1.0,-1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
21,9,40c0e7c2-de94-47c3-99f5-e9cb73a9f04c,tag,16521,1522,15977,16,0.001,0,0,10,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7431424913867828,1.7797484596570332,0.940227881202914,0.1643733266919868,0.8822682606246479,0.1688051574137823,402323.0,4718592,0.1892925430210325,0.1561504142766093,0.5819589725491954,-1,-1,-1,0.0868805019167139,0.0064595154310536,"[0.08999443175763823, 0.0855177714613458, 0.08154999032151251, 0.09903383954001355, 0.08280506219128425, 0.09531579099695267, 0.08086713762933696, 0.08968451009425789, 0.0870437962451203, 0.07699268892967755]",-1.0,-1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
22,10,ee0176d7-e36d-4a68-9124-978ce087f366,tag,16521,1522,15977,16,0.001,0,0,11,attn,0.0,gpt_neox,EleutherAI/pythia-160m,1.7788399284885776,1.8487961490948996,0.8740098546747334,0.1629763612549117,0.7955185579270201,0.1688051574137823,389193.0,2359296,0.1892925430210325,0.177182919056724,0.215740955126673,-1,-1,-1,0.0195589120255829,0.000915590896802,"[0.018562248818353153, 0.018859909475799425, 0.020654402393076053, 0.020282494938244404, 0.01906766338360545, 0.02109658877662673, 0.019225646311344807, 0.019565514199212528, 0.018111387584678985, 0.020163264374887965]",-1.0,-1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
23,11,880c70d1-7a57-489c-a0b8-e6a9d4d44989,tag,16521,1522,15977,16,0.001,0,0,11,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,1.7828866301044342,1.807724932829539,0.8990100242824233,0.1643733266919868,0.8565437816861738,0.1688051574137823,418479.0,4718592,0.1892925430210325,0.1338432122370937,0.8746754127828235,-1,-1,-1,0.1707414616134381,0.0150524854787181,"[0.15519865095577398, 0.18217049106965025, 0.1954339479017288, 0.14110314762463153, 0.1757289869455565, 0.17603515469397307, 0.18129223057082536, 0.17110540853175787, 0.17382283450844488, 0.1555237633320387]",-1.0,-1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
