step,loss,accuracy
0,10.254703521728516,0.01
10,9.882061004638672,0.01
20,10.057961463928223,0.01
30,9.468399047851562,0.01
40,9.498459815979004,0.01
50,8.866554260253906,0.01
60,9.01999282836914,0.01
70,8.628795623779297,0.01
80,8.865391731262207,0.01
90,8.470479011535645,0.01
100,8.722036361694336,0.01
110,8.326854705810547,0.01
120,8.585010528564453,0.01
130,8.206209182739258,0.01
140,8.457531929016113,0.01
150,8.0973482131958,0.01
160,8.335816383361816,0.02
170,7.992208003997803,0.01
180,8.224104881286621,0.02
190,7.900788307189941,0.01
200,8.122180938720703,0.02
210,7.813745975494385,0.01
220,8.024858474731445,0.02
230,7.728334426879883,0.01
240,7.92994499206543,0.02
250,7.64315938949585,0.01
260,7.8413987159729,0.02
270,7.55825662612915,0.01
280,7.7560625076293945,0.02
290,7.472021102905273,0.01
300,7.675797939300537,0.03
310,7.392294883728027,0.01
320,7.593944072723389,0.03
330,7.304301738739014,0.01
340,7.508398056030273,0.03
350,7.218631744384766,0.01
360,7.426517009735107,0.03
370,7.124756813049316,0.01
380,7.333954811096191,0.03
390,7.030057430267334,0.01
400,7.237208366394043,0.03
410,6.940589427947998,0.01
420,7.146019458770752,0.03
430,6.847647666931152,0.01
440,7.04775333404541,0.03
450,6.747042179107666,0.01
460,6.95112943649292,0.03
470,6.642387866973877,0.01
480,6.850583553314209,0.03
490,6.531670570373535,0.01
500,6.741307735443115,0.03
510,6.43320894241333,0.01
520,6.624404430389404,0.03
530,6.318377494812012,0.01
540,6.517295837402344,0.03
550,6.207545757293701,0.01
560,6.408958435058594,0.03
570,6.088586807250977,0.01
580,6.302703380584717,0.03
590,5.991331100463867,0.01
600,6.189207077026367,0.03
610,5.8833465576171875,0.01
620,6.071178913116455,0.03
630,5.776450157165527,0.01
640,5.97301721572876,0.03
650,5.668793678283691,0.01
660,5.8694539070129395,0.03
670,5.561788558959961,0.01
680,5.755931377410889,0.03
690,5.459031105041504,0.01
700,5.6464667320251465,0.03
710,5.35813570022583,0.01
