,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc IID, ablated acc IID,random ablate acc mean IID,random ablate acc std IID, vanilla acc Gen, ablated acc Gen,random ablate acc mean Gen,random ablate acc std Gen
0,3e549b02-f00a-439a-84e5-ff6ab19bd6d2,agreement,2000,1000,500,0.001,0,0,0,attn,-1,0.0,gpt2,0.6937742978334427,0.6931987404823303,0.4894894894894895,0.4894894894894895,0.52,0.52,0.4964964964964965,0.501,0.0,2359296,0.945,0.945,0.945,0.0,1.0,1.0,1.0,0.0
1,964beb09-9532-4a00-bb71-74a2f4183f93,agreement,2000,1000,500,0.001,0,0,0,mlp,-1,0.0,gpt2,0.6937741786241531,0.6931986510753632,0.4894894894894895,0.4894894894894895,0.52,0.52,0.5275275275275275,0.478,0.0,4718592,0.945,0.945,0.945,0.0,1.0,1.0,1.0,0.0
2,a2ef1246-8878-4f89-a271-2fad35ae1306,agreement,2000,1000,500,0.001,0,0,1,attn,-1,0.0,gpt2,0.446757510304451,0.44122475385665894,0.9914914914914915,0.4894894894894895,0.991,0.52,0.5235235235235235,0.553,290304.0,2359296,0.945,0.929,0.9288000000000001,0.012204917041913845,1.0,1.0,1.0,0.0
3,b00589bd-66cc-4ee6-b207-dd23a16df7af,agreement,2000,1000,500,0.001,0,0,1,mlp,-1,0.0,gpt2,0.6937742680311203,0.6931987106800079,0.4894894894894895,0.4894894894894895,0.52,0.52,0.53003003003003,0.49,0.0,4718592,0.945,0.945,0.945,0.0,1.0,1.0,1.0,0.0
4,b673716d-03da-4e69-a755-06ae1fb50528,agreement,2000,1000,500,0.001,0,0,2,attn,-1,0.0,gpt2,0.6937742680311203,0.6931987106800079,0.4894894894894895,0.4894894894894895,0.52,0.52,0.5525525525525525,0.511,0.0,2359296,0.945,0.945,0.945,0.0,1.0,1.0,1.0,0.0
5,25f6b77e-3c85-4fdf-addc-8031cbf26131,agreement,2000,1000,500,0.001,0,0,2,mlp,-1,0.0,gpt2,0.6937743127346039,0.6931987702846527,0.4894894894894895,0.4894894894894895,0.52,0.52,0.5230230230230231,0.465,0.0,4718592,0.945,0.945,0.945,0.0,1.0,1.0,1.0,0.0
6,8bf3699f-f696-49a8-b263-6a5c07a228f1,agreement,2000,1000,500,0.001,0,0,3,attn,-1,0.0,gpt2,0.45257557928562164,0.4604310542345047,0.982982982982983,0.4894894894894895,0.978,0.52,0.57007007007007,0.562,370176.0,2359296,0.945,0.951,0.9359999999999999,0.017111399708965924,1.0,1.0,1.0,0.0
7,f61c2356-75a9-461a-a112-02a17087d4a1,agreement,2000,1000,500,0.001,0,0,3,mlp,-1,0.0,gpt2,0.6937742233276367,0.6931986510753632,0.4894894894894895,0.4894894894894895,0.52,0.52,0.495995995995996,0.487,0.0,4718592,0.945,0.945,0.945,0.0,1.0,1.0,1.0,0.0
8,a40dc0dc-bce7-4dff-abd1-fb6b16642aea,agreement,2000,1000,500,0.001,0,0,4,attn,-1,0.0,gpt2,0.2752048373222351,0.28220491111278534,0.9994994994994995,0.4894894894894895,0.999,0.52,0.55005005005005,0.53,403968.0,2359296,0.945,0.944,0.9176,0.03820785259603057,1.0,1.0,1.0,0.0
9,d0170701-579f-4f33-a10a-2b58919e44d5,agreement,2000,1000,500,0.001,0,0,4,mlp,-1,0.0,gpt2,0.6937742680311203,0.6931987106800079,0.4894894894894895,0.4894894894894895,0.52,0.52,0.5125125125125125,0.453,0.0,4718592,0.945,0.945,0.945,0.0,1.0,1.0,1.0,0.0
