,model_id,data_seed,target_layer,target_position,residual_location,model path,counterfactual accuracy,original model accuracy,logit diff,% Samples with Diff Counterfactual label
0,339fc116-0319-458f-8e10-c142c161082b,0,0,4,resid_mid,../Model/Algorithmic_Train/Shared_Nodes/model_LR_0.001_Seed_0_10000,0.03328112764291308,1.0,-0.0009506433055705055,0.9673061863743148
1,c53c0573-03d1-4cff-ba42-0a755ba16bb7,0,0,4,resid_post,../Model/Algorithmic_Train/Shared_Nodes/model_LR_0.001_Seed_0_10000,0.03328112764291308,1.0,-0.0009506433055705055,0.9673061863743148
