,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,model path,train loss,test loss,train acc,test acc
0,675e6352-4381-4946-a6a1-dab486ccd05a,4000,8300,500,0.1,0,0,0,attn,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_99,0.058657700195908546,0.21732953453765197,1.0,0.9450602531433105
1,91575c64-bf13-4754-bac1-867456052d50,4000,8300,500,0.1,0,0,0,mlp,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_99,1.7664070129394531,2.2971128996680763,0.5722500085830688,0.39325299859046936
