,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc IID, ablated acc IID,random ablate acc mean IID,random ablate acc std IID, vanilla acc Gen, ablated acc Gen,random ablate acc mean Gen,random ablate acc std Gen
10,86d31631-912b-4d0a-92e6-2cfa105bdd50,reflexive,2000,1000,500,0.001,0,0,5,attn,-1,0.0,gpt2,0.1739477664232254,0.17429014295339584,1.0,0.4804804804804805,1.0,0.491,0.8428428428428428,0.844,455424.0,2359296,0.71,0.587,0.6436,0.02734666341621952,0.9928571428571429,0.9928571428571429,0.9942857142857143,0.0028571428571428467
11,ce8f1be8-5de6-4a28-b26d-79db7c917c7d,reflexive,2000,1000,500,0.001,0,0,5,mlp,-1,0.0,gpt2,0.29775072634220123,0.2982720136642456,0.9994994994994995,0.4804804804804805,0.999,0.491,0.5965965965965966,0.632,352512.0,4718592,0.71,0.699,0.7116,0.008822698000045119,0.9928571428571429,0.9857142857142858,0.9928571428571429,0.0
12,c4f57a7a-8a78-40b0-8512-a2160d182cc0,reflexive,2000,1000,500,0.001,0,0,6,attn,-1,0.0,gpt2,0.2263757921755314,0.22261352837085724,1.0,0.4804804804804805,1.0,0.491,0.7017017017017017,0.719,441600.0,2359296,0.71,0.758,0.6362,0.03547055116572055,0.9928571428571429,0.9928571428571429,0.99,0.00857142857142857
13,10bb2e2f-80b9-437e-9421-e9c92f9e9eb0,reflexive,2000,1000,500,0.001,0,0,6,mlp,-1,0.0,gpt2,0.350144624710083,0.34929758310317993,1.0,0.4804804804804805,1.0,0.491,0.7517517517517518,0.753,536064.0,4718592,0.71,0.717,0.7118,0.010264501936285081,0.9928571428571429,0.9928571428571429,0.9914285714285714,0.0028571428571428467
14,43f7e035-c2d4-4c1d-b4d8-f9b23bf13752,reflexive,2000,1000,500,0.001,0,0,7,attn,-1,0.0,gpt2,0.27946844696998596,0.27914030849933624,0.9974974974974975,0.4804804804804805,0.995,0.491,0.8663663663663663,0.878,413952.0,2359296,0.71,0.643,0.7184,0.028952374686716117,0.9928571428571429,0.9857142857142858,0.9928571428571429,0.0
15,b90ae4e9-8f30-4d1d-90b8-707d7001fde4,reflexive,2000,1000,500,0.001,0,0,7,mlp,-1,0.0,gpt2,0.5361810326576233,0.528852105140686,0.8633633633633634,0.4804804804804805,0.879,0.491,0.5965965965965966,0.616,413952.0,4718592,0.71,0.728,0.7192000000000001,0.010684568311354474,0.9928571428571429,0.9857142857142858,0.9928571428571429,0.0
16,821e6c53-0bc0-4f91-b0ff-fd25c0d4bf37,reflexive,2000,1000,500,0.001,0,0,8,attn,-1,0.0,gpt2,0.16631536930799484,0.16877184063196182,1.0,0.4804804804804805,0.998,0.491,0.6966966966966966,0.7,387072.0,2359296,0.71,0.678,0.7406,0.026424231303862015,0.9928571428571429,0.9928571428571429,0.9885714285714287,0.0034992710611188135
17,f4384d66-fd19-4cde-9ad6-d00b078e3285,reflexive,2000,1000,500,0.001,0,0,8,mlp,-1,0.0,gpt2,0.3664624020457268,0.3698813170194626,0.9594594594594594,0.4804804804804805,0.956,0.491,0.6226226226226226,0.656,440064.0,4718592,0.71,0.694,0.7226,0.013893883546366738,0.9928571428571429,0.9857142857142858,0.9971428571428571,0.0034992710611188135
18,f927b58a-9d00-4890-b4de-a684747efbe8,reflexive,2000,1000,500,0.001,0,0,9,attn,-1,0.0,gpt2,0.3653562515974045,0.36740507185459137,1.0,0.4804804804804805,1.0,0.491,0.6156156156156156,0.638,340992.0,2359296,0.71,0.704,0.7030000000000001,0.014818906842274151,0.9928571428571429,0.9928571428571429,0.9914285714285714,0.0028571428571428467
19,a2d6e62f-2a0c-4068-9c56-aca3ab8170ff,reflexive,2000,1000,500,0.001,0,0,9,mlp,-1,0.0,gpt2,0.4793364405632019,0.4767509400844574,1.0,0.4804804804804805,1.0,0.491,0.7107107107107107,0.728,572928.0,4718592,0.71,0.72,0.7048,0.011443775600735983,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.0
20,754776eb-20ed-499b-9388-3fef468a9d57,reflexive,2000,1000,500,0.001,0,0,10,attn,-1,0.0,gpt2,0.25156066194176674,0.2506411373615265,0.9754754754754755,0.4804804804804805,0.974,0.491,0.5905905905905906,0.594,278016.0,2359296,0.71,0.722,0.67,0.013696714934611122,0.9928571428571429,0.9857142857142858,0.9942857142857143,0.002857142857142847
21,23533495-4c3e-444e-89b2-fb8140057a6c,reflexive,2000,1000,500,0.001,0,0,10,mlp,-1,0.0,gpt2,0.4676261991262436,0.4652099907398224,0.8258258258258259,0.4804804804804805,0.833,0.491,0.8053053053053053,0.823,378624.0,4718592,0.71,0.674,0.7123999999999999,0.014499655168313499,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.0
22,75a49b94-e592-45b0-8b6a-60147c6505d2,reflexive,2000,1000,500,0.001,0,0,11,attn,-1,0.0,gpt2,0.47492214292287827,0.49518464505672455,0.7337337337337337,0.4804804804804805,0.728,0.491,0.5590590590590591,0.562,26112.0,2359296,0.71,0.728,0.7054,0.006343500610861488,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.0
23,eacd3fa4-a35b-44ad-b33a-63e418248c1b,reflexive,2000,1000,500,0.001,0,0,11,mlp,-1,0.0,gpt2,0.4537332057952881,0.44994597136974335,0.9319319319319319,0.4804804804804805,0.942,0.491,0.6691691691691691,0.673,236544.0,4718592,0.71,0.687,0.7089999999999999,0.007127411872482192,0.9928571428571429,0.9857142857142858,0.9928571428571429,0.0
