,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Same, ablated acc Same, vanilla acc Different, ablated acc Different,c_attn vanilla acc Same,c_attn ablated acc Same,c_attn vanilla acc Different,c_attn ablated acc Different,c_proj vanilla acc Same,c_proj ablated acc Same,c_proj vanilla acc Different,c_proj ablated acc Different,c_fc vanilla acc Same,c_fc ablated acc Same,c_fc vanilla acc Different,c_fc ablated acc Different
0,ac92964b-a3f2-46b1-9a6b-b6b4d0067ce8,multitask,6000,6385,500,0.001,0,0,0,attn,3,0.0,../Model/Algorithmic_Train/Shared_Nodes/af7c3c7a-f3c7-492d-9242-146d702e5703_20000,2.9054049054781594,2.9115692285391,0.9104902124811779,0.04416931571022252,0.9113547376664056,0.044792482380579486,0.43065082817466954,0.43680501174628034,25216.0,65536,1.0,0.03492560689115114,1.0,0.03523884103367267,1.0,0.09741581832419734,1.0,0.2192638997650744,1.0,0.03445575567736883,1.0,0.034299138606108066,,,,
1,d500e25b-11b4-48f1-8d38-f28e941f3af6,multitask,6000,6385,500,0.001,0,0,0,mlp,3,0.0,../Model/Algorithmic_Train/Shared_Nodes/af7c3c7a-f3c7-492d-9242-146d702e5703_20000,2.435659110546112,2.4409956198472242,0.8288439016228878,0.04416931571022252,0.8176977290524667,0.044792482380579486,0.1795214990798059,0.18089271730618636,27904.0,131072,1.0,0.5974941268598277,1.0,0.5664839467501958,,,,,1.0,1.0,1.0,1.0,1.0,0.5794831636648394,1.0,0.552858261550509
