,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,residual_location,target_position,model path,train loss,test loss,train acc,test acc,counterfactual embedding success,counterfactual predicts CF label,counterfactual predicts original label,counterfactual average logit diff,counterfactual dataset size
0,7bc91a39-eb56-4c25-8134-dc33d8e57b1a,7500,5108,500,0.1,0,0,0,resid_mid,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.341649278004964,6.8803230632435195,0.014666666276752949,0.0,1.0,0.0,0.9996018315747561,0.9897786550945928,5023
1,019e3fd6-038c-4551-a830-b41b68c3a89d,7500,5108,500,0.1,0,0,0,resid_post,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.34133841196696,6.878255280581388,0.014666666276752949,0.0,1.0,0.0,0.9996018315747561,0.9895123708203408,5023
2,d3c25de7-246b-49b1-82a0-8a1bd45e08de,7500,5108,500,0.1,0,0,0,resid_mid,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.34362564086914,6.847475485368208,0.011866666376590729,0.0,1.0,0.0,0.9998009157873781,0.9896232336549536,5023
3,c44010dc-f072-4c06-818c-abc58d96d442,7500,5108,500,0.1,0,0,0,resid_post,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.343197282155355,6.846079262820157,0.012533333152532578,0.0,1.0,0.0,1.0,0.9893749844299866,5023
4,38bcbe2c-bb0c-4a3e-b7d5-78740392ca7b,7500,5108,500,0.1,0,0,0,resid_mid,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.6639095942179365,4.9461797367442735,0.018400000408291817,0.0017619420541450381,1.0,0.00875970535536532,0.00856062114274338,-0.005722032559676851,5023
5,0d655afa-7de9-48fe-a12e-bb6c10efc31d,7500,5108,500,0.1,0,0,0,resid_post,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.594753805796305,4.9172680594704365,0.029733333736658096,0.010767423547804356,1.0,0.01751941071073064,0.007565200079633685,-0.01396507705154161,5023
6,a4c5984e-0b3e-403e-b4f3-248f549d6e85,7500,5108,500,0.1,0,0,1,resid_mid,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.341615867614746,6.877910614013672,0.014666666276752949,0.0,1.0,0.0,1.0,1.0,5023
7,c93e6716-92bc-4d17-858d-ba38ed76b790,7500,5108,500,0.1,0,0,1,resid_post,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.342850303649902,6.885186238722368,0.014800000004470348,0.0,1.0,0.0,1.0,1.0,5023
8,af910abb-7e72-4c4b-8d72-3a6d6d7f2077,7500,5108,500,0.1,0,0,1,resid_mid,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.343215497334798,6.846864700317383,0.012933333404362202,0.0,1.0,0.0,1.0,1.0,5023
9,95714e20-c292-493d-b241-e0d78a7c7486,7500,5108,500,0.1,0,0,1,resid_post,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.345089530944824,6.848638924685392,0.013066667132079601,0.0,1.0,0.0,1.0,1.0,5023
10,b3b2e9b5-7d86-4df9-befc-efba67bc10ff,7500,5108,500,0.1,0,0,1,resid_mid,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.591540336608887,4.912901921705767,0.029866667464375496,0.010571652092039585,1.0,0.01692215807286482,0.0057734421660362335,-0.015688622627374995,5023
11,ddc6c960-2a0e-4520-a26e-5aaf090fa2e0,7500,5108,500,0.1,0,0,1,resid_post,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.390107790629069,5.479155930605802,0.041733331978321075,0.009397024288773537,1.0,0.01712124228548676,0.0057734421660362335,-0.02029564365511401,5023
