step,loss,accuracy
0,11.929559707641602,0.02
10,12.006202697753906,0.03
20,11.721770286560059,0.02
30,11.594301223754883,0.03
40,11.1858491897583,0.02
50,11.063387870788574,0.03
60,10.805946350097656,0.02
70,10.8655424118042,0.04
80,10.653037071228027,0.02
90,10.726741790771484,0.04
100,10.511042594909668,0.02
110,10.58949089050293,0.04
120,10.378445625305176,0.03
130,10.478796005249023,0.04
140,10.269378662109375,0.03
150,10.392943382263184,0.05
160,10.182655334472656,0.02
170,10.322396278381348,0.03
180,10.11585521697998,0.03
190,10.259852409362793,0.02
200,10.04804801940918,0.03
210,10.200672149658203,0.02
220,9.986512184143066,0.02
230,10.13539981842041,0.02
240,9.913684844970703,0.02
250,10.070257186889648,0.02
260,9.84798812866211,0.02
270,9.994729995727539,0.03
280,9.772930145263672,0.02
290,9.919663429260254,0.02
300,9.692399978637695,0.02
310,9.849787712097168,0.02
320,9.61050796508789,0.03
330,9.76969051361084,0.02
340,9.531132698059082,0.03
350,9.68632984161377,0.02
360,9.452035903930664,0.03
370,9.59875774383545,0.02
380,9.364126205444336,0.03
390,9.511251449584961,0.02
400,9.268853187561035,0.03
410,9.428199768066406,0.02
420,9.18403434753418,0.04
430,9.340383529663086,0.02
440,9.079672813415527,0.04
450,9.246502876281738,0.02
460,8.982746124267578,0.04
470,9.14317798614502,0.02
480,8.879426002502441,0.04
490,9.035988807678223,0.02
500,8.76685905456543,0.04
510,8.942895889282227,0.02
520,8.6675386428833,0.04
530,8.823612213134766,0.02
540,8.548267364501953,0.04
550,8.725387573242188,0.02
560,8.438498497009277,0.04
570,8.619566917419434,0.02
580,8.338722229003906,0.04
590,8.508535385131836,0.02
600,8.227890968322754,0.04
610,8.4052152633667,0.02
620,8.121444702148438,0.04
630,8.302616119384766,0.02
640,8.017647743225098,0.04
650,8.199588775634766,0.02
660,7.909468173980713,0.04
670,8.096729278564453,0.02
680,7.80777645111084,0.04
690,7.982145309448242,0.02
700,7.705354690551758,0.04
710,7.890672206878662,0.02
720,7.607398986816406,0.04
730,7.7902374267578125,0.02
740,7.497193813323975,0.04
750,7.682896614074707,0.02
760,7.40007209777832,0.04
770,7.5759992599487305,0.02
780,7.299957275390625,0.04
790,7.48056697845459,0.02
800,7.201242446899414,0.04
810,7.385749340057373,0.02
820,7.090631008148193,0.04
830,7.281556129455566,0.02
840,6.998178482055664,0.04
850,7.182926177978516,0.02
860,6.889429092407227,0.04
870,7.081024646759033,0.02
880,6.798643112182617,0.04
890,6.990927696228027,0.02
900,6.686420440673828,0.04
910,6.891458034515381,0.02
920,6.592867851257324,0.04
930,6.7937235832214355,0.02
940,6.500543117523193,0.04
950,6.688397407531738,0.02
960,6.405065536499023,0.04
970,6.592756748199463,0.02
980,6.30308198928833,0.04
990,6.505336284637451,0.02
1000,6.210784435272217,0.04
1010,6.410317420959473,0.02
1020,6.112215995788574,0.04
1030,6.31414794921875,0.02
1040,6.025565147399902,0.04
1050,6.216086387634277,0.02
1060,5.931135654449463,0.04
1070,6.120686054229736,0.02
1080,5.829936504364014,0.04
1090,6.026080131530762,0.02
1100,5.737731456756592,0.04
1110,5.9402031898498535,0.02
1120,5.635800361633301,0.04
1130,5.840633869171143,0.02
1140,5.553126811981201,0.04
1150,5.746800899505615,0.02
1160,5.454679489135742,0.04
1170,5.647224426269531,0.02
1180,5.366468906402588,0.04
1190,5.568811416625977,0.02
1200,5.263300895690918,0.04
1210,5.467278003692627,0.02
1220,5.172215938568115,0.04
1230,5.3745856285095215,0.02
1240,5.086367607116699,0.04
1250,5.287519454956055,0.02
1260,4.99233341217041,0.04
1270,5.187246322631836,0.02
1280,4.898984909057617,0.04
1290,5.097610950469971,0.02
1300,4.802552223205566,0.04
1310,5.016697406768799,0.02
1320,4.715117931365967,0.04
1330,4.918023586273193,0.02
1340,4.631864547729492,0.04
1350,4.834443092346191,0.02
1360,4.548850059509277,0.04
1370,4.740625858306885,0.02
