,model_id,label,train length,dev length,test length,batch_size,lr,seed,target_layer,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl
0,eea4b191-fef3-4399-8ba1-44e90ee41b35,dep,16737,1624,15703,16,0.001,0,0,1.0,roberta,roberta-base,3.282710071532957,3.2970672845840454,0.5122759636631475,0.11177264915295851,0.5195822454308094,0.1171750620900465,4718592.0,4718592,0.9234449760765551,0.950786056049214,0.23876448322955826,0.4854506742370476,0.4755145493257629,0.34467999557809176
1,e8b01efc-97fe-4519-a66d-60f6c8d066a4,dep,16737,1624,15703,16,0.001,0,1,1.0,roberta,roberta-base,3.3152083696857577,3.3320053815841675,0.5220353547753499,0.11177264915295851,0.5306629306501942,0.1171750620900465,4718592.0,4718592,0.9234449760765551,0.9234449760765551,0.08444418291155802,0.4854506742370476,0.45351312987934705,0.2956230645487713
2,c2c114d8-befb-4095-b84d-5bf6fe8fa106,dep,16737,1624,15703,16,0.001,0,2,1.0,roberta,roberta-base,3.3238574151069886,3.3425702651341758,0.47084458630002457,0.11177264915295851,0.47283958479271476,0.1171750620900465,4718592.0,4718592,0.9234449760765551,0.9268626110731374,0.10035372855968046,0.4854506742370476,0.45990063875088716,0.389624092746407
3,2749b78a-d466-4d4f-b23a-5592bef660dd,dep,16737,1624,15703,16,0.001,0,3,1.0,roberta,roberta-base,3.327870253593691,3.3442378838857016,0.4184876012767002,0.11177264915295851,0.43297459084251416,0.1171750620900465,4718592.0,4718592,0.9234449760765551,0.9241285030758715,0.049019840263945555,0.4854506742370476,0.45493257629524486,0.30975504239625845
4,914223d3-480f-46ad-a14d-625af69dd903,dep,16737,1624,15703,16,0.001,0,4,1.0,roberta,roberta-base,3.3176001041166243,3.3334021965662637,0.3927080775840904,0.11177264915295851,0.40616442717951984,0.1171750620900465,4718592.0,4718592,0.9234449760765551,0.9186602870813397,0.045705074328554876,0.4854506742370476,0.44996451383960256,0.2496665375210699
5,5de532d6-2c15-40e4-b58d-4cceb745c17c,dep,16737,1624,15703,16,0.001,0,5,1.0,roberta,roberta-base,3.329441139774938,3.3462146123250327,0.3934446354038792,0.11177264915295851,0.4094122142265809,0.1171750620900465,4718592.0,4718592,0.9234449760765551,0.9152426520847573,0.07677475882978042,0.4854506742370476,0.45067423704755144,0.3089775480726579
6,644f4447-f1b9-4bb3-8468-65560d90f594,dep,16737,1624,15703,16,0.001,0,6,1.0,roberta,roberta-base,3.332009280881574,3.347460667292277,0.3732506751780015,0.11177264915295851,0.38998917404317646,0.1171750620900465,4718592.0,4718592,0.9234449760765551,0.9186602870813397,0.050694453251826296,0.4854506742370476,0.44996451383960256,0.26727216949354593
7,9d007b38-9d39-426b-b9fe-a8740b10bc84,dep,16737,1624,15703,16,0.001,0,7,1.0,roberta,roberta-base,3.3276267243969824,3.343494931856791,0.3900073655781979,0.11177264915295851,0.40399923581481245,0.1171750620900465,4718592.0,4718592,0.9234449760765551,0.9227614490772386,0.03892566370621823,0.4854506742370476,0.45138396025550037,0.26964823043964026
8,5d7a8dbe-6392-486e-9b14-7a9efa7fd5f3,dep,16737,1624,15703,16,0.001,0,8,1.0,roberta,roberta-base,3.300748928900688,3.3148874839146933,0.45506997299287993,0.11177264915295851,0.4619499458702159,0.1171750620900465,4718592.0,4718592,0.9234449760765551,0.9207108680792891,0.03223243186674294,0.4854506742370476,0.44499645138396027,0.2510395036511932
9,f7520e06-81b0-499f-817d-50217a3ca518,dep,16737,1624,15703,16,0.001,0,9,1.0,roberta,roberta-base,3.292658944283762,3.3082731564839682,0.44303952860299534,0.11177264915295851,0.45927529771381265,0.1171750620900465,4718592.0,4718592,0.9234449760765551,0.9241285030758715,0.03854649635674769,0.4854506742370476,0.45209368346344925,0.256459958338416
10,c01a57de-a297-474d-a39d-9bddb945f891,dep,16737,1624,15703,16,0.001,0,10,1.0,roberta,roberta-base,3.287864596612992,3.301729361216227,0.45592929044930025,0.11177264915295851,0.4610583964847481,0.1171750620900465,4718592.0,4718592,0.9234449760765551,0.9213943950786057,0.04061899035252371,0.4854506742370476,0.46628814762242726,0.23970210425307176
11,6a13d25c-22f3-4c22-a54e-f5ffd154de6e,dep,16737,1624,15703,16,0.001,0,11,1.0,roberta,roberta-base,3.4033080339431763,3.4174029429753623,0.409648907439234,0.11177264915295851,0.4168630198051328,0.1171750620900465,4718592.0,4718592,0.9234449760765551,0.9213943950786057,0.053473998647964906,0.4854506742370476,0.45493257629524486,0.3352790220651836
