,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc IID, ablated acc IID,random ablate acc mean IID,random ablate acc std IID, vanilla acc Gen, ablated acc Gen,random ablate acc mean Gen,random ablate acc std Gen
0,8834b5af-63bb-45bf-b968-ceedaf760a70,agreement,2000,1000,500,0.001,0,0,6,attn,-1,0.0,gpt2,0.2854946106672287,0.28854963183403015,1.0,0.4894894894894895,1.0,0.52,0.5690690690690691,0.562,349440.0,2359296,0.945,0.819,0.9495999999999999,0.007525955088890718,1.0,1.0,1.0,0.0
