,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,model path,train loss,test loss,train acc,test acc
0,47a4f6a9-1691-4e01-a292-53ba04bae596,4000,8300,500,0.1,0,0,0,attn,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_2999,0.05527391145005822,0.07400036427904577,1.0,0.9997590184211731
1,fbd7e4e4-8a0d-4c39-97e6-9f69114e9911,4000,8300,500,0.1,0,0,0,mlp,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_2999,1.9140215963125229,2.1955903137431427,0.5985000133514404,0.4563855528831482
