,model_id,label,train length,dev length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl,random ablate kl mean,random ablate kl std,all random ablate kls,random ablate mlm kl mean,random ablate mlm kl std,all random ablate mlm kls
0,6f118edc-049c-4611-8826-477f3a88ddf5,dep,16521,1522,15977,16,0.001,0,0,0,attn,0.0,gpt_neox,EleutherAI/pythia-70m,2.6780787667920514,2.8161631425221763,0.601247660636307,0.11603243917654397,0.5434061463353571,0.11698065969831634,308922.0,1048576,0.04843849585723391,0.04461440407903123,1.7122534319729923,-1,-1,-1,0.8372873533600224,0.0,[0.8372873533600224],-1.0,-1,[-1]
1,d83910cf-951e-4110-99ff-bf5e27bf72a2,dep,16521,1522,15977,16,0.001,0,1,0,attn,0.0,gpt_neox,EleutherAI/pythia-70m,2.677404092204186,2.8124132553736367,0.6,0.11603243917654397,0.5358327595919133,0.11698065969831634,306998.0,1048576,0.05353728489483748,0.04843849585723391,1.65038673493268,-1,-1,-1,0.8865186449370618,0.0,[0.8865186449370618],-1.0,-1,[-1]
2,21c1a424-db43-4c71-9e15-5ae4858adbaa,dep,16521,1522,15977,16,0.001,0,2,0,attn,0.0,gpt_neox,EleutherAI/pythia-70m,2.672723916269118,2.805845936139425,0.5938864628820961,0.11603243917654397,0.534768730049446,0.11698065969831634,304682.0,1048576,0.05035054174633524,0.04397705544933078,2.082803817369742,-1,-1,-1,0.9852501095442957,0.0,[0.9852501095442957],-1.0,-1,[-1]
3,5138f812-2a27-4877-8b41-04e6272e3935,dep,16521,1522,15977,16,0.001,0,0,0,mlp,0.0,gpt_neox,EleutherAI/pythia-70m,2.732114811097422,2.7920307318369546,0.5185139087684362,0.11618644595183272,0.5155536083119484,0.11698065969831634,290194.0,2097152,0.01338432122370937,0.0031867431485022306,1.3052466582765694,-1,-1,-1,0.4892358336196423,0.0,[0.4892358336196423],-1.0,-1,[-1]
4,da13b23b-d9d4-492b-9978-d34b78957d1d,dep,16521,1522,15977,16,0.001,0,1,0,mlp,0.0,gpt_neox,EleutherAI/pythia-70m,2.7317015163360105,2.7911510467529297,0.5120418196527475,0.11618644595183272,0.5096075608687488,0.11698065969831634,293183.0,2097152,0.005098789037603569,0.0038240917782026767,1.7765514210882727,-1,-1,-1,0.6790009809193754,0.0,[0.6790009809193754],-1.0,-1,[-1]
5,0a91562b-5f2c-4664-9fc5-45eefe4b1235,dep,16521,1522,15977,16,0.001,0,2,0,mlp,0.0,gpt_neox,EleutherAI/pythia-70m,2.732206775296119,2.7913584311803183,0.5223722695874043,0.11618644595183272,0.5174313075045378,0.11698065969831634,289895.0,2097152,0.005098789037603569,0.0038240917782026767,1.7012341160771192,-1,-1,-1,0.7156726455445347,0.0,[0.7156726455445347],-1.0,-1,[-1]
6,5288e79e-26c2-4f26-8212-3bdb8961aaf5,dep,16521,1522,15977,16,0.001,0,0,1,attn,0.0,gpt_neox,EleutherAI/pythia-70m,2.6634341862893876,2.7891740798950195,0.6315034310667499,0.11603243917654397,0.5745759529323402,0.11698065969831634,298778.0,1048576,0.07138304652644997,0.055449330783938815,1.0812482572498407,-1,-1,-1,0.7647920587854525,0.0,[0.7647920587854525],-1.0,-1,[-1]
7,dada3404-86ce-4f94-8cb3-c6cf0feecc2c,dep,16521,1522,15977,16,0.001,0,1,1,attn,0.0,gpt_neox,EleutherAI/pythia-70m,2.662231453003422,2.7912991444269815,0.6415470991890205,0.11603243917654397,0.5813982599987482,0.11698065969831634,297040.0,1048576,0.06819630337794774,0.052262587635436585,0.9749411199410453,-1,-1,-1,0.6683143435807043,0.0,[0.6683143435807043],-1.0,-1,[-1]
8,2d2d45de-d6df-43ae-b20e-c6f46beff403,dep,16521,1522,15977,16,0.001,0,2,1,attn,0.0,gpt_neox,EleutherAI/pythia-70m,2.662787283620527,2.7928876479466758,0.6389893948845914,0.11603243917654397,0.580960130187144,0.11698065969831634,299876.0,1048576,0.07966857871255577,0.05608667941363926,1.262818549832696,-1,-1,-1,0.7495324917094885,0.0,[0.7495324917094885],-1.0,-1,[-1]
9,1312092c-9dcf-4d5d-b544-572069208519,dep,16521,1522,15977,16,0.001,0,0,1,mlp,0.0,gpt_neox,EleutherAI/pythia-70m,2.655038168353419,2.7746358712514243,0.6587217623996515,0.11618644595183272,0.599236402328347,0.11698065969831634,312377.0,2097152,0.03824091778202677,0.021669853409815167,1.645649410950446,-1,-1,-1,0.7266939842754143,0.0,[0.7266939842754143],-1.0,-1,[-1]
10,ef34a99a-0da3-4911-99a2-c5e4605bfd04,dep,16521,1522,15977,16,0.001,0,1,1,mlp,0.0,gpt_neox,EleutherAI/pythia-70m,2.65383590421369,2.7742286125818887,0.6598419316696745,0.11618644595183272,0.5981723727858796,0.11698065969831634,314229.0,2097152,0.021669853409815167,0.0012746972594008922,1.573198307540631,-1,-1,-1,0.664154149986058,0.0,[0.664154149986058],-1.0,-1,[-1]
11,c8c9d15a-a6f0-4bf7-9b55-7ff623c683fe,dep,16521,1522,15977,16,0.001,0,2,1,mlp,0.0,gpt_neox,EleutherAI/pythia-70m,2.65486914496268,2.7754037777582803,0.6513784305183894,0.11618644595183272,0.5931651749389748,0.11698065969831634,310749.0,2097152,0.0331421287444232,0.018483110261312937,2.3252002917861696,-1,-1,-1,0.9130790909815168,0.0,[0.9130790909815168],-1.0,-1,[-1]
12,2225b07f-b8db-40b4-87bd-3ce29c572543,dep,16521,1522,15977,16,0.001,0,0,2,attn,0.0,gpt_neox,EleutherAI/pythia-70m,2.672901322764735,2.7945580879847207,0.5825327510917031,0.11603243917654397,0.5399011078425237,0.11698065969831634,281325.0,1048576,0.049075844486934354,0.02995538559592097,1.926868757219965,-1,-1,-1,0.9578486309452677,0.0,[0.9578486309452677],-1.0,-1,[-1]
