,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,residual_location,target_position,model path,train loss,test loss,train acc,test acc,counterfactual embedding success,counterfactual predicts CF label,counterfactual predicts original label,counterfactual average logit diff,counterfactual dataset size
0,d22ea372-a6c1-4ca3-8ea9-3f0c33016216,7500,5108,500,0.1,0,0,0,resid_mid,4,../Model/Algorithmic_Train/Shared_Nodes/model_LR_0.001_Seed_0_10000,0.17369054158528646,0.17747694118456406,1.0,1.0,1.0,0.01963165351143493,0.021250758955676987,-0.0008946937699639863,4941
1,139a535d-b34a-4688-af23-2e96b28128d6,7500,5108,500,0.1,0,0,0,resid_post,4,../Model/Algorithmic_Train/Shared_Nodes/model_LR_0.001_Seed_0_10000,2.721472231547038,2.8059200156818735,0.2794666588306427,0.21221613883972168,1.0,0.0230722525804493,0.023679417122040074,-0.014248408803065061,4941
