step,loss,accuracy
0,10.014174461364746,0.0
10,9.77274227142334,0.0
20,9.809383392333984,0.0
30,9.362048149108887,0.0
40,9.269987106323242,0.0
50,8.839160919189453,0.0
60,8.8810453414917,0.0
70,8.633411407470703,0.0
80,8.741066932678223,0.0
90,8.497153282165527,0.0
100,8.607831001281738,0.0
110,8.365217208862305,0.0
120,8.479756355285645,0.0
130,8.246179580688477,0.0
140,8.3613920211792,0.0
150,8.133810997009277,0.0
160,8.243063926696777,0.0
170,8.028666496276855,0.01
180,8.141436576843262,0.0
190,7.932503700256348,0.01
200,8.040287971496582,0.0
210,7.839297294616699,0.02
220,7.940468788146973,0.0
230,7.745292663574219,0.02
240,7.84331750869751,0.0
250,7.659183979034424,0.02
260,7.760048866271973,0.0
270,7.567193508148193,0.02
280,7.6746649742126465,0.0
290,7.473741054534912,0.02
300,7.587353706359863,0.0
310,7.396271705627441,0.02
320,7.4985246658325195,0.0
330,7.307222366333008,0.02
340,7.412060260772705,0.0
350,7.217861175537109,0.02
360,7.3278279304504395,0.0
370,7.133215427398682,0.02
380,7.242849826812744,0.0
390,7.042717933654785,0.01
400,7.146504878997803,0.0
410,6.9572577476501465,0.01
420,7.050027847290039,0.0
430,6.8633294105529785,0.01
440,6.948962211608887,0.0
450,6.7674431800842285,0.01
460,6.859158992767334,0.0
470,6.66640567779541,0.01
480,6.7499823570251465,0.0
490,6.559618949890137,0.01
500,6.644979476928711,0.0
510,6.462798118591309,0.01
520,6.530930519104004,0.0
530,6.35748291015625,0.01
540,6.416689395904541,0.0
550,6.241424083709717,0.01
560,6.311409950256348,0.0
570,6.133245468139648,0.01
580,6.203221797943115,0.0
590,6.027515888214111,0.01
600,6.089727878570557,0.0
610,5.925049304962158,0.01
620,5.978771686553955,0.0
630,5.8222737312316895,0.01
640,5.869975566864014,0.0
650,5.706326484680176,0.01
660,5.767884731292725,0.0
670,5.592966079711914,0.01
680,5.667051792144775,0.0
690,5.490387439727783,0.01
700,5.55851936340332,0.0
710,5.395819187164307,0.01
720,5.449336051940918,0.0
730,5.28764533996582,0.01
740,5.3433613777160645,0.0
750,5.183721542358398,0.01
760,5.247446537017822,0.0
770,5.077394962310791,0.01
780,5.145915508270264,0.0
790,4.969083309173584,0.01
800,5.037355422973633,0.0
810,4.873727798461914,0.01
820,4.930257797241211,0.0
830,4.771599292755127,0.01
840,4.83227014541626,0.0
850,4.670326232910156,0.01
860,4.739934921264648,0.0
870,4.575624942779541,0.01
880,4.631511688232422,0.0
890,4.477187633514404,0.01
900,4.5294671058654785,0.0
910,4.382650375366211,0.01
920,4.423346996307373,0.0
930,4.275295257568359,0.01
940,4.3331756591796875,0.0
950,4.178045272827148,0.01
960,4.231894016265869,0.0
970,4.074443340301514,0.01
980,4.130011081695557,0.0
990,3.9883947372436523,0.01
1000,4.033934593200684,0.0
1010,3.888510227203369,0.01
1020,3.9259414672851562,0.0
1030,3.786797046661377,0.01
1040,3.839080572128296,0.0
1050,3.6869523525238037,0.01
1060,3.7348368167877197,0.0
1070,3.5903916358947754,0.01
1080,3.637775421142578,0.0
1090,3.508047342300415,0.01
1100,3.5322020053863525,0.0
1110,3.400559186935425,0.01
1120,3.434485673904419,0.0
1130,3.3093924522399902,0.01
1140,3.349266529083252,0.0
1150,3.2127578258514404,0.01
1160,3.2544808387756348,0.0
1170,3.111225128173828,0.01
1180,3.15377140045166,0.0
1190,3.023545742034912,0.01
1200,3.06052827835083,0.0
1210,2.929144859313965,0.01
1220,2.9627580642700195,0.0
1230,2.8278863430023193,0.01
1240,2.8753511905670166,0.0
1250,2.7321112155914307,0.01
1260,2.7844622135162354,0.0
1270,2.636902332305908,0.01
1280,2.684675455093384,0.0
1290,2.5560014247894287,0.01
1300,2.5891060829162598,0.0
1310,2.4571850299835205,0.01
1320,2.495083808898926,0.0
1330,2.3646738529205322,0.01
1340,2.413860321044922,0.0
1350,2.2706878185272217,0.01
1360,2.3224544525146484,0.0
1370,2.180788993835449,0.01
1380,2.2250759601593018,0.0
1390,2.096229076385498,0.01
1400,2.1348109245300293,0.0
1410,2.003549814224243,0.01
1420,2.0398495197296143,0.0
1430,1.9093186855316162,0.01
1440,1.9567774534225464,0.0
1450,1.8151687383651733,0.01
1460,1.8698804378509521,0.0
1470,1.7213417291641235,0.01
1480,1.779732584953308,0.0
1490,1.6410071849822998,0.01
1500,1.68666672706604,0.0
1510,1.5470305681228638,0.01
1520,1.5895817279815674,0.0
1530,1.455438256263733,0.01
1540,1.516701340675354,0.0
1550,1.3606051206588745,0.01
1560,1.4155327081680298,0.0
1570,1.2663277387619019,0.01
1580,1.329674243927002,0.0
1590,1.1965529918670654,0.01
1600,1.2395915985107422,0.0
1610,1.1073789596557617,0.01
1620,1.1420011520385742,0.0
1630,1.0117170810699463,0.01
1640,1.0668532848358154,0.0
1650,0.9201971888542175,0.01
1660,0.9749667644500732,0.0
