step,loss,accuracy
0,7.882407188415527,0.05
10,7.681365013122559,0.06
20,7.6865553855896,0.05
30,7.297878265380859,0.06
40,7.181699752807617,0.05
50,6.768073081970215,0.06
60,6.763983249664307,0.05
70,6.5481061935424805,0.06
80,6.644920349121094,0.05
90,6.431000232696533,0.06
100,6.55159854888916,0.05
110,6.326301574707031,0.07
120,6.453127861022949,0.05
130,6.2209672927856445,0.07
140,6.348250389099121,0.06
150,6.101754188537598,0.06
160,6.237250328063965,0.07
170,5.9791717529296875,0.06
180,6.127427101135254,0.07
190,5.850668907165527,0.06
200,6.009578227996826,0.06
210,5.731112957000732,0.07
220,5.888356685638428,0.06
230,5.614877700805664,0.06
240,5.7679314613342285,0.07
250,5.49605131149292,0.07
260,5.667158603668213,0.06
270,5.384264945983887,0.07
280,5.564822673797607,0.07
290,5.278405666351318,0.07
300,5.466694355010986,0.07
310,5.1856794357299805,0.07
320,5.361907958984375,0.08
330,5.084891319274902,0.07
340,5.2689127922058105,0.08
350,4.987546443939209,0.07
360,5.177730083465576,0.07
370,4.879644393920898,0.07
380,5.093307971954346,0.07
390,4.773251533508301,0.07
400,5.000407695770264,0.07
410,4.671250343322754,0.07
420,4.907299041748047,0.05
430,4.567013740539551,0.07
440,4.804519176483154,0.05
450,4.454927444458008,0.07
460,4.707428455352783,0.05
470,4.351426601409912,0.07
480,4.604487895965576,0.05
490,4.234857082366943,0.07
500,4.498063564300537,0.05
510,4.131964206695557,0.07
520,4.381533145904541,0.06
530,4.00572395324707,0.07
540,4.264278411865234,0.05
550,3.8931827545166016,0.07
560,4.152546405792236,0.06
570,3.7737624645233154,0.07
580,4.039846420288086,0.06
590,3.6535634994506836,0.07
600,3.9287946224212646,0.06
610,3.5546677112579346,0.08
620,3.8256795406341553,0.06
630,3.440919876098633,0.08
640,3.71073055267334,0.06
650,3.338933229446411,0.08
660,3.6133382320404053,0.08
670,3.2213099002838135,0.08
680,3.495495319366455,0.07
690,3.115877628326416,0.08
700,3.3888673782348633,0.08
710,3.009244203567505,0.08
720,3.278553009033203,0.08
730,2.906097888946533,0.08
740,3.1733500957489014,0.08
750,2.7964718341827393,0.08
760,3.076267719268799,0.08
770,2.6896262168884277,0.08
780,2.967115879058838,0.08
790,2.591099262237549,0.08
800,2.858154773712158,0.09
810,2.485677719116211,0.09
820,2.7593657970428467,0.09
830,2.379471778869629,0.08
840,2.665064573287964,0.1
850,2.2808287143707275,0.09
860,2.5622472763061523,0.09
870,2.1743829250335693,0.08
