,model_id,data_seed,model_seed,target_layer,residual_location,target_position,model path,Train Pre Erasure Probe Acc,Train Post Erasure Probe Acc,Test Pre Erasure Probe Acc,Test Post Erasure Probe Acc,train acc,test acc
0,73a78b67-6b8d-4893-951f-f2c4a57efc77,0,0,0,resid_mid,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_1000,0.7899812,0.023283161,0.7665845,0.019842668,0.053621825,0.0063402606
1,cba853bd-e614-4c1a-908e-d9bcc642ce25,0,0,0,resid_post,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_1000,0.18438382,0.0355127,0.2504403,0.039920162,0.9548448,0.028413761
