step,loss,accuracy
0,12.268789291381836,0.02
10,11.906489372253418,0.02
20,12.060243606567383,0.02
30,11.494010925292969,0.02
40,11.523170471191406,0.02
50,10.96327018737793,0.02
60,11.144742965698242,0.02
70,10.763480186462402,0.02
80,10.987619400024414,0.02
90,10.61884880065918,0.02
100,10.843240737915039,0.02
110,10.479019165039062,0.02
120,10.708831787109375,0.02
130,10.366072654724121,0.03
140,10.595702171325684,0.01
150,10.276424407958984,0.03
160,10.501367568969727,0.01
170,10.205306053161621,0.02
180,10.425429344177246,0.0
190,10.144420623779297,0.02
200,10.35791015625,0.0
210,10.083590507507324,0.02
220,10.291754722595215,0.0
230,10.018217086791992,0.02
240,10.223867416381836,0.0
250,9.950986862182617,0.02
260,10.16284465789795,0.0
270,9.88268756866455,0.02
280,10.08228874206543,0.0
290,9.809854507446289,0.02
300,10.010895729064941,0.0
310,9.73715877532959,0.02
320,9.931732177734375,0.01
330,9.655204772949219,0.02
340,9.855459213256836,0.01
350,9.582191467285156,0.02
360,9.771804809570312,0.01
370,9.503612518310547,0.02
380,9.6932954788208,0.01
390,9.412251472473145,0.02
400,9.606436729431152,0.01
410,9.331334114074707,0.02
420,9.510085105895996,0.02
430,9.24073314666748,0.02
440,9.41225814819336,0.02
450,9.1493501663208,0.02
460,9.3192138671875,0.01
470,9.038997650146484,0.02
480,9.226133346557617,0.01
490,8.943202018737793,0.02
500,9.117020606994629,0.01
510,8.834407806396484,0.02
520,9.007701873779297,0.02
530,8.724664688110352,0.02
540,8.89582347869873,0.02
550,8.621747970581055,0.02
560,8.795171737670898,0.01
570,8.510530471801758,0.02
580,8.683499336242676,0.01
590,8.408034324645996,0.02
600,8.58287525177002,0.01
610,8.30787181854248,0.02
620,8.483086585998535,0.02
630,8.20651626586914,0.02
640,8.374223709106445,0.02
650,8.091766357421875,0.02
660,8.2676420211792,0.01
670,7.984045028686523,0.02
680,8.167685508728027,0.01
690,7.89080810546875,0.02
700,8.057353973388672,0.01
710,7.786250114440918,0.02
720,7.956099033355713,0.01
730,7.6896257400512695,0.02
740,7.854629039764404,0.01
750,7.579589366912842,0.02
760,7.747769832611084,0.01
770,7.480961322784424,0.02
780,7.655093193054199,0.01
790,7.37746524810791,0.02
800,7.550711154937744,0.01
810,7.287539958953857,0.02
