,model_id,label,train length,dev length,test length,batch_size,lr,seed,target_layer,operation,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl,random ablate acc,random ablate kl,random ablate mlm acc,random ablate mlm kl
0,32cd569a-d994-48bc-b0c1-631260999f0d,tag,16521,1522,15977,16,0.001,0,0,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.372342332716911,2.3503278493881226,0.6104284912368241,0.16297636125491174,0.6247105213744758,0.16880515741378233,488448.0,2359296,0.18929254302103252,0.08667941363926067,1.8448949246136075,-1,-1,-1,0.13193116634799235,1.0244666562101656,-1,-1
1,40a70bbd-a3b5-4873-848d-d706639bf3b7,tag,16521,1522,15977,16,0.001,0,0,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.3617279529571533,2.3380727767944336,0.7818317663906357,0.1643733266919868,0.7799962446016149,0.16880515741378233,691968.0,4718592,0.18929254302103252,0.05672402804333971,2.202937965563257,-1,-1,-1,0.1701720841300191,0.16520435146042464,-1,-1
2,d8652c29-0b22-46d6-8a23-a1dd770b1869,tag,16521,1522,15977,16,0.001,0,1,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.190044122357522,2.1632081270217896,0.7718455685149379,0.16297636125491174,0.7751768166739689,0.16880515741378233,471552.0,2359296,0.18929254302103252,0.17782026768642448,0.2202003726995698,-1,-1,-1,0.17782026768642448,0.13397613583741635,-1,-1
3,bda14a0f-77a3-47ef-afdc-11a19ae504dc,tag,16521,1522,15977,16,0.001,0,1,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.5448502686715897,2.5203664700190225,0.5626673308013199,0.1643733266919868,0.565500406834825,0.16880515741378233,602880.0,4718592,0.18929254302103252,0.1861057998725303,0.08754849357921049,-1,-1,-1,0.18483110261312938,0.04738411256049833,-1,-1
4,27873514-7f22-4f47-a579-d74179db02c2,tag,16521,1522,15977,16,0.001,0,2,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.394460512745765,2.3663224379221597,0.5192415642736855,0.16297636125491174,0.5293859923640233,0.16880515741378233,445440.0,2359296,0.18929254302103252,0.17973231357552583,0.14844102051092456,-1,-1,-1,0.17654557042702357,0.08905157669096558,-1,-1
5,aeaebf4f-8fd4-425c-8c98-04d9b27da3b6,tag,16521,1522,15977,16,0.001,0,2,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.380304282711398,2.3589917421340942,0.6856982753253222,0.1643733266919868,0.6808537272328973,0.16880515741378233,608256.0,4718592,0.18929254302103252,0.17590822179732313,0.3157884684089189,-1,-1,-1,0.1861057998725303,0.07254278257137807,-1,-1
6,7769893f-6c0f-4d92-bba6-57526fb53bcf,tag,16521,1522,15977,16,0.001,0,3,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.2636118435090586,2.2353407939275107,0.7581238695191168,0.16297636125491174,0.7616573824873255,0.16880515741378233,330240.0,2359296,0.18929254302103252,0.17463352453792225,0.177842985679573,-1,-1,-1,0.18291905672402806,0.08834410959782306,-1,-1
7,a3cb6e4a-65bd-4aea-ac32-81cca4c467bf,tag,16521,1522,15977,16,0.001,0,3,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.454983861215653,2.432250499725342,0.6883755681464417,0.1643733266919868,0.6780997684170996,0.16880515741378233,502272.0,4718592,0.18929254302103252,0.17208413001912046,1.0377268064850222,-1,-1,-1,0.17080943275971958,0.8486209866953474,-1,-1
8,f7e52db7-e682-4151-841a-bfec14696794,tag,16521,1522,15977,16,0.001,0,4,attn,0.0,gpt_neox,EleutherAI/pythia-160m,2.449056840712024,2.4338456789652505,0.3770348655897212,0.16297636125491174,0.38862114289290856,0.16880515741378233,369408.0,2359296,0.18929254302103252,0.18419375398342894,0.09869201932460962,-1,-1,-1,0.17845761631612492,0.06953793897075665,-1,-1
9,d0b4a851-68fa-40a3-8db9-38ffc5468f48,tag,16521,1522,15977,16,0.001,0,4,mlp,0.0,gpt_neox,EleutherAI/pythia-160m,2.341935230839637,2.3215023279190063,0.6656497104787996,0.1643733266919868,0.6614508355761407,0.16880515741378233,539904.0,4718592,0.18929254302103252,0.1835564053537285,0.061223425783117236,-1,-1,-1,0.18546845124282982,0.04102719795027685,-1,-1
