,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc IID, ablated acc IID,random ablate acc mean IID,random ablate acc std IID, vanilla acc Gen, ablated acc Gen,random ablate acc mean Gen,random ablate acc std Gen
38,16ade5f7-aca1-405c-ae55-7076d514a1d2,reflexive,2000,1000,500,0.001,0,0,19,attn,-1,0.0,gpt2-medium,0.6936779618263245,0.6946530938148499,0.4804804804804805,0.4804804804804805,0.491,0.491,0.6401401401401401,0.658,0.0,4194304,0.626,0.626,0.626,0.0,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
39,52f96bfc-0e70-4a6e-84e2-4c6860429316,reflexive,2000,1000,500,0.001,0,0,19,mlp,-1,0.0,gpt2-medium,0.5168827027082443,0.5146849155426025,0.983983983983984,0.4804804804804805,0.98,0.491,0.8868868868868869,0.904,534528.0,8388608,0.626,0.672,0.6264000000000001,0.010650821564555487,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
40,53db7448-da66-496f-b387-c3822971129e,reflexive,2000,1000,500,0.001,0,0,20,attn,-1,0.0,gpt2-medium,0.6936779618263245,0.6946530342102051,0.4804804804804805,0.4804804804804805,0.491,0.491,0.6666666666666666,0.672,0.0,4194304,0.626,0.626,0.626,0.0,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
41,6df5b194-23a2-4f10-a720-757d3221a063,reflexive,2000,1000,500,0.001,0,0,20,mlp,-1,0.0,gpt2-medium,0.5421141386032104,0.5410833954811096,0.8953953953953954,0.4804804804804805,0.892,0.491,0.6686686686686687,0.678,410624.0,8388608,0.626,0.651,0.6264,0.005200000000000005,0.9785714285714285,0.9857142857142858,0.9785714285714284,1.1102230246251565e-16
42,9ef039da-ecb6-413e-b4fa-940387eb5286,reflexive,2000,1000,500,0.001,0,0,21,attn,-1,0.0,gpt2-medium,0.6936779618263245,0.6946530342102051,0.4804804804804805,0.4804804804804805,0.491,0.491,0.6321321321321322,0.642,0.0,4194304,0.626,0.626,0.626,0.0,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
43,86be5269-b6df-47ea-9767-fe7168546ec0,reflexive,2000,1000,500,0.001,0,0,21,mlp,-1,0.0,gpt2-medium,0.3574126064777374,0.3332277089357376,0.9174174174174174,0.4804804804804805,0.937,0.491,0.7072072072072072,0.736,356352.0,8388608,0.626,0.618,0.6268,0.004308131845707607,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
44,50c0223d-0916-444c-b6c0-3f2422e90a50,reflexive,2000,1000,500,0.001,0,0,22,attn,-1,0.0,gpt2-medium,0.6936779618263245,0.6946530342102051,0.4804804804804805,0.4804804804804805,0.491,0.491,0.6086086086086087,0.618,0.0,4194304,0.626,0.626,0.626,0.0,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
45,cec38c11-4bd6-48b8-b8a5-04917aa0a0ef,reflexive,2000,1000,500,0.001,0,0,22,mlp,-1,0.0,gpt2-medium,0.653673067688942,0.6550314426422119,0.8378378378378378,0.4804804804804805,0.844,0.491,0.8883883883883884,0.909,292864.0,8388608,0.626,0.613,0.6272,0.0032496153618543867,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
46,6a7d48ea-d58a-41ab-a684-4abf0ed79603,reflexive,2000,1000,500,0.001,0,0,23,attn,-1,0.0,gpt2-medium,0.6936779618263245,0.6946530342102051,0.4804804804804805,0.4804804804804805,0.491,0.491,0.41291291291291293,0.432,0.0,4194304,0.626,0.626,0.626,0.0,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
47,aaec1be6-436f-499c-ba55-b1d32bcd7468,reflexive,2000,1000,500,0.001,0,0,23,mlp,-1,0.0,gpt2-medium,0.3569944277405739,0.3521561324596405,0.975975975975976,0.4804804804804805,0.98,0.491,0.8793793793793794,0.883,200704.0,8388608,0.626,0.62,0.6274000000000001,0.004454211490264022,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
