,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,residual_location,target_position,model path,train loss,test loss,train acc,test acc,counterfactual embedding success,counterfactual predicts CF label,counterfactual predicts original label,counterfactual average logit diff,counterfactual dataset size
0,837d5c3b-4886-4b18-802c-3a2e26bdaef7,7500,5108,500,0.1,0,0,0,resid_mid,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.0362496693929035,4.071976184844971,0.020400000736117363,0.013703993521630764,0.05908096280087528,0.0,0.9998010741993236,0.9992099376725994,5027
1,8ece788a-6c17-47b0-8434-bf8b9f737eda,7500,5108,500,0.1,0,0,0,resid_post,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.037347507476807,4.059679985046387,0.020533332601189613,0.013508222065865993,0.06445195941913666,0.0,1.0,0.9988380049210669,5027
2,d80b82e5-db26-468c-bd8a-0a890e819c20,7500,5108,500,0.1,0,0,0,resid_mid,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,8.429316161103391e-06,8.55695485700959e-06,1.0,1.0,1.0,0.0,0.9988064451959419,0.9699592981525117,5027
3,2deffcb2-6170-4fb3-94c8-af237c1e719f,7500,5108,500,0.1,0,0,0,resid_post,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,8.388705888743667e-06,8.483834790240508e-06,1.0,1.0,1.0,0.0,0.9992042967972946,0.9713156477839531,5027
4,6e96d493-6854-493a-b394-a8796482f57e,7500,5108,500,0.1,0,0,0,resid_mid,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,0.0038204831381638844,0.006590693173083392,1.0,1.0,1.0,0.010741993236522777,0.007360254625024865,-0.014941316331792494,5027
5,481fb7ba-30f0-453e-a60d-9fae30d7f00b,7500,5108,500,0.1,0,0,0,resid_post,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,0.010341850792368252,0.014583244073120031,1.0,1.0,1.0,0.013328028645315298,0.008354883628406605,-0.01052457854940719,5027
6,8f971dba-e99d-4383-916d-203582289d30,7500,5108,500,0.1,0,0,1,resid_mid,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.035062472025554,4.0765322771939365,0.019733333960175514,0.014487079344689846,0.08116172667594987,0.0,1.0,1.0,5027
7,c3eaeb7b-895e-42af-9d9f-4e0c91fb2951,7500,5108,500,0.1,0,0,1,resid_post,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.038293933868408,4.054578651081432,0.02133333310484886,0.012333594262599945,0.04893574696638154,0.0,1.0,1.0,5027
8,6308df27-391c-4dbb-ac5d-ef654cc3ddcf,7500,5108,500,0.1,0,0,1,resid_mid,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,8.788196100795177e-06,8.910084034141619e-06,1.0,1.0,1.0,0.0,1.0,1.0,5027
9,a18aaf7d-4761-4e34-9e0f-ceb58a2ad9ab,7500,5108,500,0.1,0,0,1,resid_post,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,8.534315202268773e-06,8.647390131955035e-06,1.0,1.0,1.0,0.0,1.0,1.0,5027
10,239749f3-3cc4-45b5-84cf-3fb93642ac46,7500,5108,500,0.1,0,0,1,resid_mid,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,0.008847855435063442,0.012617871842601082,1.0,1.0,1.0,0.012134473841257211,0.0077581062263775615,-0.009813995612891096,5027
11,81ef3068-509c-45bf-b17f-93a47c2a437f,7500,5108,500,0.1,0,0,1,resid_post,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,0.021095831195513406,0.2075835425745357,1.0,0.9577133655548096,1.0,0.012532325442609906,0.009150586831111996,0.005010172953412727,5027
