,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Same, ablated acc Same, vanilla acc Different, ablated acc Different,c_attn vanilla acc Same,c_attn ablated acc Same,c_attn vanilla acc Different,c_attn ablated acc Different,c_proj vanilla acc Same,c_proj ablated acc Same,c_proj vanilla acc Different,c_proj ablated acc Different,c_fc vanilla acc Same,c_fc ablated acc Same,c_fc vanilla acc Different,c_fc ablated acc Different
0,c17a06f8-8fe5-4829-ae44-6c31f6acbfaa,multitask,7500,5108,500,0.001,0,0,0,attn,4,0.0,../Model/Algorithmic_Train/Shared_Nodes/model_LR_0.001_Seed_0_10000,2.789023685455322,2.8100041476163,1.0,0.04293165708171726,1.0,0.04620203602192639,0.3553564263742143,0.36805011746280347,26496.0,65536,1.0,0.017227877838684416,1.0,0.014291307752545028,1.0,0.04835552075176194,1.0,0.4851213782302271,1.0,0.020751761942051684,1.0,0.015270164447924823,,,,
1,0b1013ec-684b-4309-84c7-525bac1c63e5,multitask,7500,5108,500,0.001,0,0,0,mlp,4,0.0,../Model/Algorithmic_Train/Shared_Nodes/model_LR_0.001_Seed_0_10000,2.4451648076375325,2.4657527750188653,0.758325531630333,0.04293165708171726,0.7552858261550509,0.04620203602192639,0.12384646248495386,0.12960062646828505,27520.0,131072,1.0,0.8776429130775254,1.0,0.8913469068128426,,,,,1.0,1.0,1.0,1.0,1.0,0.812255285826155,1.0,0.8326155050900548
