,model_id,label,train length,dev length,test length,batch_size,lr,seed,target_layer,operation,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl,random ablate acc,random ablate kl,random ablate mlm acc,random ablate mlm kl
0,dd1d3dcc-e0e8-49f1-ab30-efada9135dcf,dep,16521,1522,15977,16,0.001,0,0,attn,0.0,roberta,roberta-base,3.394633739225326,3.428193767865499,0.05993887606810953,0.11632258466911995,0.06578206171371347,0.11698065969831634,33024.0,2359296,0.9303838646714379,0.9303838646714379,0.00011190517079000281,0.46275395033860045,0.4642588412340105,0.0006120222416742123,0.929733246584255,0.0003167091442845282,0.4612490594431904,0.0015689280806312532
1,52bc0809-a018-4fd0-b7b0-0c4cc209a2ae,dep,16521,1522,15977,16,0.001,0,0,mlp,0.0,roberta,roberta-base,3.0286363670902867,3.0464611848195395,0.4662847892410186,0.11649336903057095,0.4684233585779558,0.11698065969831634,248832.0,4718592,0.9759271307742355,0.9726740403383214,0.0177822870019976,0.43340857787810383,0.43867569601203915,0.02910748920196694,0.9726740403383214,0.02169203649656138,0.43340857787810383,0.03912945095088089
2,5622e87d-6fb3-4048-add8-a0531677fe85,dep,16521,1522,15977,16,0.001,0,1,attn,0.0,roberta,roberta-base,3.397120375787058,3.4204343954722085,0.060812075095116325,0.11632258466911995,0.06359141265569256,0.11698065969831634,30720.0,2359296,0.9290826284970722,0.929733246584255,0.00026349119342761765,0.45372460496614,0.45146726862302483,0.0013540456669953104,0.929733246584255,0.0004917176885114681,0.45522949586155004,0.0033860217367822376
3,a9ae6177-0da1-4b57-9274-350f721e2e6c,dep,16521,1522,15977,16,0.001,0,1,mlp,0.0,roberta,roberta-base,3.1206291875531598,3.1393360694249473,0.4977274142332358,0.11649336903057095,0.4932089879201352,0.11698065969831634,268032.0,4718592,0.9290826284970722,0.9271307742355237,0.010214126179880652,0.40481565086531224,0.4018058690744921,0.03580931813489054,0.9238776837996097,0.014029255298026289,0.4070729872084274,0.05778033828448317
4,8d0afb99-32d2-4b41-8f5b-6c1904b5be3f,dep,16521,1522,15977,16,0.001,0,2,attn,0.0,roberta,roberta-base,,,0.11632258466911995,0.11632258466911995,0.11698065969831634,0.11698065969831634,2304.0,2359296,0.9284320104098894,0.9284320104098894,3.544524767682703e-05,0.44243792325056436,0.44168547780285927,0.00020705998796013804,0.9284320104098894,0.0001422152572742281,0.44168547780285927,0.0009685438140340996
5,bc91e495-e844-4168-bb6d-9e37dfb819dd,dep,16521,1522,15977,16,0.001,0,2,mlp,0.0,roberta,roberta-base,3.080917316098367,3.104923685391744,0.4917502023535272,0.11649336903057095,0.49045502910433747,0.11698065969831634,271872.0,4718592,0.9141184124918673,0.9160702667534157,0.01769215392073642,0.3619262603461249,0.35289691497366443,0.07495308926986338,0.9167208848405985,0.026484482615662615,0.37020316027088035,0.12567932037055
6,661d6d6e-fde9-482e-a471-d00e10cc12de,dep,16521,1522,15977,16,0.001,0,3,attn,0.0,roberta,roberta-base,,,0.11632258466911995,0.11632258466911995,0.11698065969831634,0.11698065969831634,3072.0,2359296,0.9277813923227066,0.9277813923227066,4.6604957065569865e-05,0.44168547780285927,0.44093303235515424,0.00023147154338741947,0.9271307742355237,0.000248680815885962,0.44168547780285927,0.0007433998037586542
7,bcb9d1dd-c40e-48bd-9644-1019ddb2ed9d,dep,16521,1522,15977,16,0.001,0,3,mlp,0.0,roberta,roberta-base,3.042723048117853,3.066330313682556,0.449785193948073,0.11649336903057095,0.4483319772172498,0.11698065969831634,263424.0,4718592,0.9193233571893299,0.9225764476252439,0.009200389616351353,0.38826185101580135,0.3890142964635064,0.03914246225464694,0.9219258295380611,0.02223207055552873,0.39879608728367194,0.08310818869516848
8,d01aba2a-4c13-4753-bc6e-673103e88b55,dep,16521,1522,15977,16,0.001,0,4,attn,0.0,roberta,roberta-base,,,0.11632258466911995,0.11632258466911995,0.11698065969831634,0.11698065969831634,4608.0,2359296,0.9238776837996097,0.9232270657124269,7.728813488761092e-05,0.4394281414597442,0.43717080511662904,0.00047075954750124184,0.9225764476252439,0.00015244628596631599,0.43792325056433407,0.0009280760724173174
9,03c14e7e-506a-49d6-bd65-8f159ac68854,dep,16521,1522,15977,16,0.001,0,4,mlp,0.0,roberta,roberta-base,3.0110197797898324,3.0290270249048867,0.43110640682398355,0.11649336903057095,0.4358139825999875,0.11698065969831634,278016.0,4718592,0.9128171763175016,0.9141184124918673,0.01189104674617889,0.38449962377727614,0.38826185101580135,0.04501474809610727,0.9121665582303188,0.01791285910075876,0.4055680963130173,0.08796857226782943
10,c6f87832-0912-4170-b545-15501050be32,dep,16521,1522,15977,16,0.001,0,5,attn,0.0,roberta,roberta-base,,,0.11632258466911995,0.11632258466911995,0.11698065969831634,0.11698065969831634,4608.0,2359296,0.9206245933636955,0.9206245933636955,7.114514330415347e-05,0.43416102332580886,0.43416102332580886,0.0003815618020596587,0.9199739752765127,0.0003811029466468945,0.4326561324303988,0.002227116205173834
11,26957c37-7e31-4bc9-a3a7-a3ee43866ddb,dep,16521,1522,15977,16,0.001,0,5,mlp,0.0,roberta,roberta-base,3.0336865225145893,3.0568806330362954,0.4487267293443746,0.11649336903057095,0.45121111597922015,0.11698065969831634,271872.0,4718592,0.8959011060507482,0.8952504879635654,0.015390446997340344,0.3905191873589165,0.39503386004514673,0.04613617437059849,0.8991541964866623,0.023273763364991665,0.39954853273137697,0.07711142144587095
12,10ca5bb8-58b6-44bd-8fb4-ee53d8a11721,dep,16521,1522,15977,16,0.001,0,6,attn,0.0,roberta,roberta-base,3.4279055018578806,3.467604080835978,0.05401359695627768,0.11632258466911995,0.06146335357075797,0.11698065969831634,6144.0,2359296,0.9141184124918673,0.9134677944046844,0.0001827558101425717,0.42663656884875845,0.42287434161023324,0.0007405243842022324,0.9141184124918673,0.00016633548671422102,0.4251316779533484,0.0009755826337253178
