,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,residual_location,target_position,model path,train loss,test loss,train acc,test acc,counterfactual embedding success,counterfactual predicts CF label,counterfactual predicts original label,counterfactual average logit diff,counterfactual dataset size
0,69c26e73-1063-4cde-ab2b-c996ff214fd8,7500,5108,500,0.1,0,0,0,resid_mid,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_1_layer/model_LR_0.001_Seed_0_final,0.0009995152320091923,0.0011035772040486336,1.0,1.0,1.0,0.007750397456279809,0.007154213036565978,-0.009328597057892588,5032
1,406694b7-012c-4ff6-82a0-fd8859c44894,7500,5108,500,0.1,0,0,0,resid_post,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_1_layer/model_LR_0.001_Seed_0_final,0.9079968015352885,1.5633809566497803,0.8269333243370056,0.658183217048645,1.0,0.014904610492845787,0.009936406995230525,-0.005921432822293604,5032
