,model_id,multitask,agreement,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Test, ablated acc Test, kl Test
0,48566a54-31dd-4995-9a7e-8c86cac33436,False,False,2500,10216,500,0.001,0,0,0,attn,0,1.0,../Model/Algorithmic_Train/Grokking/a4_b/7a471893-ce32-49a9-96d7-6dab38522e33_2999,3.1035741806030273,3.1120314371018183,0.7871307163091865,0.007689194658033185,0.7536217697729053,0.009103367267032106,0.7871307163091865,0.7536217697729053,65536.0,65536,0.3734338292873923,0.00822239624119029,3.7708045516290007
1,dfa8ea23-c522-4b23-9610-69e7d80da42a,False,False,2500,10216,500,0.001,0,0,0,mlp,0,1.0,../Model/Algorithmic_Train/Grokking/a4_b/7a471893-ce32-49a9-96d7-6dab38522e33_2999,3.0464686870574953,3.051682188397362,0.2982598138405504,0.007689194658033185,0.2777016444792482,0.009103367267032106,0.2982598138405504,0.2777016444792482,131072.0,131072,0.3734338292873923,0.01389976507439311,3.0263320907390536
2,4ea8eec2-8932-4729-9b22-e2a45962673a,False,False,2500,10216,500,0.001,0,0,0,attn,1,1.0,../Model/Algorithmic_Train/Grokking/a4_b/7a471893-ce32-49a9-96d7-6dab38522e33_2999,3.2793782711029054,3.283078534262521,0.25900445163901253,0.007689194658033185,0.2540133124510572,0.009103367267032106,0.25900445163901253,0.2540133124510572,65536.0,65536,0.3734338292873923,0.00822239624119029,3.7708045516290007
3,7267599c-0abe-4ae4-ae3a-701c9a8c885e,False,False,2500,10216,500,0.001,0,0,0,mlp,1,1.0,../Model/Algorithmic_Train/Grokking/a4_b/7a471893-ce32-49a9-96d7-6dab38522e33_2999,3.386410093307495,3.3909117380777993,0.0339943342776204,0.007689194658033185,0.03240015661707126,0.009103367267032106,0.0339943342776204,0.03240015661707126,131072.0,131072,0.3734338292873923,0.01389976507439311,3.0263320907390536
4,bd5a6932-7f5b-4a32-86b7-d957f9eb49b1,False,False,2500,10216,500,0.001,0,0,0,attn,2,1.0,../Model/Algorithmic_Train/Grokking/a4_b/7a471893-ce32-49a9-96d7-6dab38522e33_2999,3.2489917278289795,3.250188532329741,0.49777418049372724,0.007689194658033185,0.48629600626468283,0.009103367267032106,0.49777418049372724,0.48629600626468283,65536.0,65536,0.3734338292873923,0.00822239624119029,3.7708045516290007
5,5d212ad5-822a-4178-be90-c089a58b0ba6,False,False,2500,10216,500,0.001,0,0,0,mlp,2,1.0,../Model/Algorithmic_Train/Grokking/a4_b/7a471893-ce32-49a9-96d7-6dab38522e33_2999,3.3195379734039308,3.302303836459205,0.11574261432618373,0.007689194658033185,0.12607674236491778,0.009103367267032106,0.11574261432618373,0.12607674236491778,131072.0,131072,0.3734338292873923,0.01389976507439311,3.0263320907390536
