step,loss,accuracy
0,5.183116436004639,0.13
10,4.7186126708984375,0.21
20,4.991051197052002,0.13
30,4.305978775024414,0.21
40,4.410419464111328,0.14
50,3.660104990005493,0.25
60,3.806978464126587,0.14
70,3.200428009033203,0.27
80,3.479872226715088,0.17
90,2.9327027797698975,0.31
100,3.21903395652771,0.2
110,2.6746480464935303,0.37
120,2.9860522747039795,0.27
130,2.4613304138183594,0.45
140,2.7852790355682373,0.3
150,2.282528877258301,0.57
160,2.6084372997283936,0.4
170,2.134667158126831,0.6
180,2.459547996520996,0.43
190,2.00754451751709,0.65
200,2.325153350830078,0.48
210,1.8993810415267944,0.68
220,2.205716609954834,0.52
230,1.8037716150283813,0.69
240,2.0947766304016113,0.54
250,1.7097363471984863,0.72
260,1.9991447925567627,0.53
270,1.6199966669082642,0.73
280,1.9010860919952393,0.55
290,1.5285028219223022,0.73
300,1.8039292097091675,0.56
310,1.456758737564087,0.73
320,1.7105283737182617,0.58
330,1.362489938735962,0.73
340,1.6146847009658813,0.61
350,1.2769896984100342,0.74
360,1.5320212841033936,0.62
370,1.185091495513916,0.75
380,1.4384368658065796,0.65
390,1.0965667963027954,0.75
400,1.3385698795318604,0.68
410,1.0026218891143799,0.75
420,1.2310069799423218,0.69
430,0.9047962427139282,0.77
440,1.129546880722046,0.69
450,0.8032821416854858,0.77
460,1.0353357791900635,0.69
470,0.6993927955627441,0.77
480,0.9230678677558899,0.69
490,0.5999245643615723,0.77
500,0.8159151077270508,0.69
510,0.48424458503723145,0.76
520,0.6948992013931274,0.68
530,0.3688707947731018,0.77
540,0.5769662857055664,0.68
550,0.2628430128097534,0.77
560,0.46984559297561646,0.68
570,0.1426016241312027,0.78
580,0.36307910084724426,0.68
590,0.04331723228096962,0.79
600,0.24677173793315887,0.68
610,-0.06465868651866913,0.77
620,0.13910046219825745,0.69
630,-0.17449507117271423,0.79
640,0.020109280943870544,0.7
650,-0.292087197303772,0.78
660,-0.07756735384464264,0.7
670,-0.3956969976425171,0.8
680,-0.18618720769882202,0.7
690,-0.504716694355011,0.8
700,-0.2926862835884094,0.7
710,-0.6033210754394531,0.79
720,-0.41145992279052734,0.71
730,-0.7090901136398315,0.8
740,-0.5148298740386963,0.72
750,-0.8101122379302979,0.8
760,-0.6153858304023743,0.73
770,-0.9235106706619263,0.8
780,-0.72151780128479,0.73
790,-1.0266153812408447,0.81
800,-0.8344892263412476,0.73
810,-1.1179591417312622,0.81
820,-0.9374327659606934,0.73
830,-1.231855034828186,0.81
840,-1.0325253009796143,0.73
850,-1.3338567018508911,0.81
860,-1.1437910795211792,0.73
870,-1.438744068145752,0.81
880,-1.2468401193618774,0.74
890,-1.5295779705047607,0.81
900,-1.3590062856674194,0.75
910,-1.6323902606964111,0.81
920,-1.459480881690979,0.75
930,-1.7364548444747925,0.81
940,-1.551594614982605,0.75
950,-1.8335583209991455,0.81
960,-1.6597357988357544,0.76
970,-1.9411394596099854,0.82
980,-1.7629607915878296,0.76
990,-2.0281999111175537,0.82
1000,-1.8652431964874268,0.77
1010,-2.125732660293579,0.82
1020,-1.9691426753997803,0.77
1030,-2.229093551635742,0.84
1040,-2.0596730709075928,0.77
1050,-2.3360893726348877,0.84
1060,-2.161973237991333,0.77
1070,-2.427696466445923,0.84
1080,-2.268291473388672,0.77
1090,-2.5111148357391357,0.84
1100,-2.370577335357666,0.77
1110,-2.6083121299743652,0.84
1120,-2.4651458263397217,0.77
1130,-2.7173397541046143,0.84
1140,-2.5494420528411865,0.78
1150,-2.813485860824585,0.84
1160,-2.6521382331848145,0.78
1170,-2.9103291034698486,0.84
1180,-2.7500221729278564,0.78
1190,-2.99698805809021,0.84
1200,-2.8583569526672363,0.79
1210,-3.0873653888702393,0.84
1220,-2.953887701034546,0.8
1230,-3.1869261264801025,0.84
1240,-3.0358967781066895,0.8
1250,-3.2810609340667725,0.84
1260,-3.1411261558532715,0.8
1270,-3.3827271461486816,0.85
1280,-3.234149694442749,0.8
