,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Male IID, ablated acc Male IID,random ablate acc mean Male IID,random ablate acc std Male IID, vanilla acc Male Gen, ablated acc Male Gen,random ablate acc mean Male Gen,random ablate acc std Male Gen, vanilla acc Female IID, ablated acc Female IID,random ablate acc mean Female IID,random ablate acc std Female IID, vanilla acc Female Gen, ablated acc Female Gen,random ablate acc mean Female Gen,random ablate acc std Female Gen
0,20b9f440-8aee-4725-8926-22da25db9bf8,reflexive,2000,1000,500,0.001,0,0,0,attn,-1,0.0,gpt2,0.6943968683481216,0.6924580037593842,0.48598598598598597,0.48598598598598597,0.511,0.511,0.505005005005005,0.495,0.0,2359296,0.85,0.85,0.85,0.0,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.0,0.726,0.726,0.726,0.0,0.9571428571428572,0.9571428571428572,0.9571428571428571,1.1102230246251565e-16
1,63f055e4-ac39-4a10-ad5a-33cef8484297,reflexive,2000,1000,500,0.001,0,0,0,mlp,-1,0.0,gpt2,0.6943967491388321,0.6924580037593842,0.48598598598598597,0.48598598598598597,0.511,0.511,0.505005005005005,0.492,0.0,4718592,0.85,0.85,0.85,0.0,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.0,0.726,0.726,0.726,0.0,0.9571428571428572,0.9571428571428572,0.9571428571428571,1.1102230246251565e-16
2,91bd0a45-4013-49e0-8575-80492e04cdf9,reflexive,2000,1000,500,0.001,0,0,1,attn,-1,0.0,gpt2,0.4653783142566681,0.46546919643878937,0.97997997997998,0.48598598598598597,0.976,0.511,0.5065065065065065,0.495,272640.0,2359296,0.85,0.825,0.8068000000000002,0.021802752119858604,0.9928571428571429,0.9928571428571429,0.9914285714285714,0.002857142857142847,0.726,0.712,0.7154,0.0024166091947189165,0.9571428571428572,0.9428571428571428,0.9642857142857142,0.006388765649999377
3,e63808ea-45af-44f2-9074-9cd55a6ad4b2,reflexive,2000,1000,500,0.001,0,0,1,mlp,-1,0.0,gpt2,0.6943968534469604,0.6924580037593842,0.48598598598598597,0.48598598598598597,0.511,0.511,0.5165165165165165,0.497,0.0,4718592,0.85,0.85,0.85,0.0,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.0,0.726,0.726,0.726,0.0,0.9571428571428572,0.9571428571428572,0.9571428571428571,1.1102230246251565e-16
4,e5d50264-1412-4b4d-924f-66c22f9bdd9f,reflexive,2000,1000,500,0.001,0,0,2,attn,-1,0.0,gpt2,0.6354497969150543,0.6345343589782715,0.8413413413413413,0.48598598598598597,0.823,0.511,0.488988988988989,0.48,110592.0,2359296,0.85,0.84,0.8526,0.006945502141674141,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.00451753951452624,0.726,0.728,0.7273999999999999,0.007310266752998834,0.9571428571428572,0.95,0.96,0.005714285714285694
5,e2899ac5-6947-40c3-9470-3cbde8074d49,reflexive,2000,1000,500,0.001,0,0,2,mlp,-1,0.0,gpt2,0.6943968683481216,0.6924581527709961,0.48598598598598597,0.48598598598598597,0.511,0.511,0.4904904904904905,0.513,0.0,4718592,0.85,0.85,0.85,0.0,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.0,0.726,0.726,0.726,0.0,0.9571428571428572,0.9571428571428572,0.9571428571428571,1.1102230246251565e-16
6,cf9e44fb-f8fd-4c37-9c0d-021778f123fa,reflexive,2000,1000,500,0.001,0,0,3,attn,-1,0.0,gpt2,0.5328867733478546,0.5295892655849457,0.9184184184184184,0.48598598598598597,0.917,0.511,0.5205205205205206,0.546,369408.0,2359296,0.85,0.864,0.8320000000000001,0.021927152117865212,0.9928571428571429,0.9928571428571429,0.9914285714285714,0.002857142857142847,0.726,0.726,0.7015999999999998,0.0044090815370097245,0.9571428571428572,0.9642857142857143,0.9571428571428571,0.007824607964359527
7,1c571f27-46ac-4aac-a623-784fae6db5f1,reflexive,2000,1000,500,0.001,0,0,3,mlp,-1,0.0,gpt2,0.6943968236446381,0.6924580037593842,0.48598598598598597,0.48598598598598597,0.511,0.511,0.511011011011011,0.5,0.0,4718592,0.85,0.85,0.85,0.0,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.0,0.726,0.726,0.726,0.0,0.9571428571428572,0.9571428571428572,0.9571428571428571,1.1102230246251565e-16
8,a12edca8-1870-4956-a4e7-e1182bb1934e,reflexive,2000,1000,500,0.001,0,0,4,attn,-1,0.0,gpt2,0.2981626018881798,0.29370373487472534,0.9784784784784785,0.48598598598598597,0.982,0.511,0.509009009009009,0.519,426240.0,2359296,0.85,0.801,0.8033999999999999,0.016414627622946543,0.9928571428571429,0.9857142857142858,0.9971428571428571,0.0034992710611188135,0.726,0.705,0.6928,0.012749901960407362,0.9571428571428572,0.95,0.9642857142857144,0.019166296949998194
9,16e1f087-0a7a-46f4-a57b-1c1512d04c19,reflexive,2000,1000,500,0.001,0,0,4,mlp,-1,0.0,gpt2,0.6943968534469604,0.6924580037593842,0.48598598598598597,0.48598598598598597,0.511,0.511,0.51001001001001,0.512,0.0,4718592,0.85,0.85,0.85,0.0,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.0,0.726,0.726,0.726,0.0,0.9571428571428572,0.9571428571428572,0.9571428571428571,1.1102230246251565e-16
