,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,model path,train loss,test loss,train acc,test acc
0,9ba8b5bb-72a9-4e37-8ab6-15d5ea41d9c4,4000,8300,500,0.1,0,0,0,attn,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_3999,0.0468735727481544,0.06233789640314439,1.0,1.0
1,033381f6-cbf9-40c2-9917-081782c42ea8,4000,8300,500,0.1,0,0,0,mlp,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_3999,3.1440793573856354,3.347280165728401,0.27149999141693115,0.1818072348833084
