,model_id,label,train length,dev length,test length,batch_size,lr,seed,target_layer,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl
0,377f1f3f-e1b1-4cdc-90a7-471689e83353,pos,16521,1522,15977,16,0.005,0,0,2.0,bert,bert-base-uncased,2.773344382163017,2.700516104698181,0.5791046634705187,0.1241516717514476,0.5765788320711022,0.13187707329285847,2335706.0,4718592,0.0,0.0006472491909385113,0.04355540846543791,0.0,0.002840909090909091,0.0356227999383753
1,5fd2cd8e-d238-4c6e-ad63-e1b78a3331e9,pos,16521,1522,15977,16,0.005,0,1,2.0,bert,bert-base-uncased,2.7778732853551067,2.7025914986928306,0.5729406637195691,0.1241516717514476,0.5665644363772924,0.13187707329285847,2350561.0,4718592,0.0,0.0,0.03768051542510493,0.0,0.0,0.030059397220611572
2,7db1f106-d31b-4e11-9859-7802273563aa,pos,16521,1522,15977,16,0.005,0,2,2.0,bert,bert-base-uncased,2.7790871474050705,2.704008380572001,0.5730029263433161,0.1241516717514476,0.5614320585842149,0.13187707329285847,2351274.0,4718592,0.0,0.0,0.04739539877882282,0.0,0.0,0.038986078717491844
3,64b2e2c8-9e06-4c42-9db1-c557991950db,pos,16521,1522,15977,16,0.005,0,3,2.0,bert,bert-base-uncased,2.7811107750861876,2.7078155676523843,0.5704501587696905,0.1241516717514476,0.5569881704950866,0.13187707329285847,2366804.0,4718592,0.0,0.0,0.058134183914530235,0.0,0.002840909090909091,0.05032713304866444
4,14ec14ab-1982-4622-98f1-9eaa88c9b59c,pos,16521,1522,15977,16,0.005,0,4,2.0,bert,bert-base-uncased,2.782366229641822,2.711288650830587,0.5758670070356765,0.1241516717514476,0.5705701946548163,0.13187707329285847,2377501.0,4718592,0.0,0.0,0.05617119749001315,0.0,0.0,0.053824847394769844
5,566d31f5-5ce2-46ad-bd5c-c50f350820de,pos,16521,1522,15977,16,0.005,0,5,2.0,bert,bert-base-uncased,2.784482979005383,2.713066895802816,0.5807857543116867,0.1241516717514476,0.56931839519309,0.13187707329285847,2384860.0,4718592,0.0,0.0,0.05736000530156503,0.0,0.0,0.054789705709977585
6,77d7d34b-5cc1-4220-bb16-468b2834f47d,pos,16521,1522,15977,16,0.005,0,6,2.0,bert,bert-base-uncased,2.7881033497471965,2.7177511850992837,0.5715086233733889,0.1241516717514476,0.5639356575076673,0.13187707329285847,2400574.0,4718592,0.0,0.0,0.06093831972782666,0.0,0.0,0.06416618824005127
7,e9cde6ce-be8b-4a95-b667-f6da3178b3f1,pos,16521,1522,15977,16,0.005,0,7,2.0,bert,bert-base-uncased,2.790904595005897,2.721579432487488,0.5764896332731462,0.1241516717514476,0.5648119171308756,0.13187707329285847,2416694.0,4718592,0.0,0.0,0.06056486456911155,0.0,0.0,0.06540249694477428
8,0aa24ea0-a309-4e8f-9636-f4f93818bda2,pos,16521,1522,15977,16,0.005,0,8,2.0,bert,bert-base-uncased,2.7923267695211593,2.7227441469828286,0.5723803001058465,0.1241516717514476,0.5613068786380422,0.13187707329285847,2413707.0,4718592,0.0,0.0,0.05966850700501871,0.0,0.0,0.06922298127954657
9,d31a1f83-b8d3-455d-a767-f26521bdd041,pos,16521,1522,15977,16,0.005,0,9,2.0,bert,bert-base-uncased,2.7942278000616256,2.7264492909113565,0.5739991283232675,0.1241516717514476,0.5596169493647117,0.13187707329285847,2442622.0,4718592,0.0,0.0,0.05981915421470469,0.0,0.0,0.06152732805772261
10,c1307494-b6e0-443f-8c60-8e8cc3edb397,pos,16521,1522,15977,16,0.005,0,10,2.0,bert,bert-base-uncased,2.7968369337820236,2.7291247049967446,0.5682087043147999,0.1241516717514476,0.5585529198222445,0.13187707329285847,2453718.0,4718592,0.0,0.0,0.052758334755511734,0.0,0.0,0.07156556302850897
11,d7df1290-1e37-43aa-8b76-4069dd362bb2,pos,16521,1522,15977,16,0.005,0,11,2.0,bert,bert-base-uncased,2.8000317888875164,2.7308183511098227,0.5664653508498848,0.1241516717514476,0.5571133504412593,0.13187707329285847,2472044.0,4718592,0.0,0.0,0.06156691270352953,0.0,0.0,0.0697588324546814
