,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,residual_location,target_position,model path,train loss,test loss,train acc,test acc,counterfactual embedding success,counterfactual predicts CF label,counterfactual predicts original label,counterfactual average logit diff,counterfactual dataset size
0,ce2117df-80c0-471c-b67e-2f951dd32632,7500,5108,500,0.1,0,0,0,resid_mid,4,../Model/Algorithmic_Train/Shared_Nodes/model_LR_0.001_Seed_0_10000,1.9295486768086751,1.9623365510593762,0.33746665716171265,0.3271338939666748,1.0,0.026933981368975294,0.023086269744835967,-0.0019496680959924248,4938
1,255ba343-5d7b-4f7d-b4f8-1d8f2f37ac88,7500,5108,500,0.1,0,0,0,resid_post,4,../Model/Algorithmic_Train/Shared_Nodes/model_LR_0.001_Seed_0_10000,2.9282752831776935,3.0051812908866187,0.1377333402633667,0.09162098914384842,1.0,0.009923045767517213,0.0212636695018226,0.012622143717904747,4938
