,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,model path,train loss,test loss,train acc,test acc
0,ccd1f5e2-cb7c-4496-aca1-fe89dc5a31b4,4000,8300,500,0.1,0,0,0,attn,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_4999,0.04127736436203122,0.05329629603554221,1.0,1.0
1,ccd1f76d-1b9a-429f-af3a-c2155c9761c7,4000,8300,500,0.1,0,0,0,mlp,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_4999,3.180023580789566,3.3911055536831127,0.2565000057220459,0.16674698889255524
