,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Test, ablated acc Test
0,105658ea-5b7d-4233-805c-814c2bd098ae,disambiguation,7500,5108,500,0.001,0,0,0,attn,2,0.0,../Model/Algorithmic_Train/Disambiguation/model_LR_0.001_Seed_0_final,4.989397398630778,5.320802775296298,0.00961147962637065,0.00961147962637065,0.007830853563038372,0.007830853563038372,0.012183565723568431,0.010375880971025842,0.0,65536,1.0,1.0
1,bafae290-2820-404d-86cc-e53ab70472b0,disambiguation,7500,5108,500,0.001,0,0,0,mlp,2,0.0,../Model/Algorithmic_Train/Disambiguation/model_LR_0.001_Seed_0_final,4.989397398630778,5.320802775296298,0.00961147962637065,0.00961147962637065,0.007830853563038372,0.007830853563038372,0.011235955056179775,0.009201252936570085,0.0,131072,1.0,1.0
