,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,residual_location,target_position,model path,train loss,test loss,train acc,test acc,counterfactual embedding success,counterfactual predicts CF label,counterfactual predicts original label,counterfactual average logit diff,counterfactual dataset size
0,d7f0e6e2-14fb-4801-a699-1f5dfbcd0bfa,7500,5108,500,0.1,0,0,0,resid_mid,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,8.663807178284817e-06,8.704355009699198e-06,1.0,1.0,1.0,0.0,0.9998006776958341,0.9723942176475677,5017
1,50f7921a-3658-41f8-be94-efff4a37d098,7500,5108,500,0.1,0,0,0,resid_post,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,8.682292354933452e-06,8.733507622144481e-06,1.0,1.0,1.0,0.0,0.9996013553916683,0.9721960743289788,5017
2,90db4c86-69a2-47df-8237-9030ca8faee4,7500,5108,500,0.1,0,0,0,resid_mid,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,3.3265204111735027,3.406365221196955,0.09359999746084213,0.08202818781137466,0.23599760813235002,0.0,0.9998006776958341,0.9887092984835043,5017
3,9cd545f6-355e-4d53-85d6-c8db6fb3f992,7500,5108,500,0.1,0,0,0,resid_post,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,3.073965581258138,3.1183612563393335,0.11720000207424164,0.10982771962881088,0.15248156268686466,0.0,0.9998006776958341,0.98738779188893,5017
4,e91ea215-e647-4d8c-b5e3-30c63cde2859,7500,5108,500,0.1,0,0,0,resid_mid,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,0.003868434252217412,0.008800937201489101,1.0,0.998629629611969,1.0,0.011560693641618497,0.0055810245166434125,-0.014439402806980566,5017
5,31c885ba-15dd-4f13-b8e6-099fbcf05354,7500,5108,500,0.1,0,0,0,resid_post,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,0.011934102264543374,0.017342725430022587,1.0,0.9996084570884705,1.0,0.010962726729120988,0.010962726729120988,-0.007263902209671344,5017
6,6d7e13a3-e4b3-4180-939a-8e0912df6a91,7500,5108,500,0.1,0,0,1,resid_mid,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,8.872627525609762e-06,8.935978671202479e-06,1.0,1.0,1.0,0.0,1.0,1.0,5017
7,e54eaa92-e3df-4b2b-9370-534858b77e66,7500,5108,500,0.1,0,0,1,resid_post,0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,8.834846145570433e-06,8.919134498600298e-06,1.0,1.0,1.0,0.0,1.0,1.0,5017
8,d03cacdd-f676-4207-913a-44b466c42101,7500,5108,500,0.1,0,0,1,resid_mid,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,3.5749626636505125,3.646452947096391,0.058933332562446594,0.0485512912273407,0.09009368148295795,0.0,1.0,1.0,5017
9,78513e19-eb97-4cf5-a120-f4399346c57c,7500,5108,500,0.1,0,0,1,resid_post,1,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,3.0736745993296304,3.1258546005595815,0.1586666703224182,0.13978073000907898,0.16723141319513654,0.0,1.0,1.0,5017
10,53feafd8-fa65-445f-8318-53a6d19f04b2,7500,5108,500,0.1,0,0,1,resid_mid,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,0.011464557300011316,0.01684129119596698,1.0,1.0,1.0,0.011560693641618497,0.008371536774965119,-0.007804818629495722,5017
11,87dc166f-bc0c-4e45-9150-b7b7c152b011,7500,5108,500,0.1,0,0,1,resid_post,2,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,0.02567239838341872,0.2060122083533894,0.9991999864578247,0.9629992246627808,1.0,0.011162049033286825,0.010763404424955152,0.012113450324314445,5017
