,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc IID, ablated acc IID,random ablate acc mean IID,random ablate acc std IID, vanilla acc Gen, ablated acc Gen,random ablate acc mean Gen,random ablate acc std Gen
0,8317581f-ea10-41d4-9664-41165f0b619a,reflexive,2000,1000,500,0.001,0,0,0,attn,-1,0.0,gpt2,0.6936779767274857,0.6946530938148499,0.4804804804804805,0.4804804804804805,0.491,0.491,0.585085085085085,0.602,0.0,2359296,0.585,0.585,0.585,0.0,0.9571428571428572,0.9571428571428572,0.9571428571428571,1.1102230246251565e-16
1,11dc06ea-2e62-46d0-8ebb-aafea0c00ad4,reflexive,2000,1000,500,0.001,0,0,0,mlp,-1,0.0,gpt2,0.2178899347782135,0.21672412753105164,1.0,0.4804804804804805,1.0,0.491,0.7312312312312312,0.74,469248.0,4718592,0.585,0.375,0.5776,0.018391302292116204,0.9571428571428572,0.6857142857142857,0.9457142857142857,0.020503857277724757
2,c59235f5-2af7-44b2-9d82-f83988c1487b,reflexive,2000,1000,500,0.001,0,0,1,attn,-1,0.0,gpt2,0.26180312782526016,0.2622186541557312,0.9944944944944945,0.4804804804804805,0.993,0.491,0.534034034034034,0.56,370176.0,2359296,0.585,0.561,0.5652,0.00808455317256305,0.9571428571428572,0.9214285714285714,0.9614285714285714,0.00968904283303609
3,17e3ffec-39c1-41a2-880c-db53975f6dae,reflexive,2000,1000,500,0.001,0,0,1,mlp,-1,0.0,gpt2,0.1805262491106987,0.1784408688545227,1.0,0.4804804804804805,1.0,0.491,0.6171171171171171,0.622,388608.0,4718592,0.585,0.487,0.5692,0.014469277798148704,0.9571428571428572,0.9071428571428571,0.9585714285714285,0.0028571428571428476
4,82ab54f7-7087-4147-9381-646b9e5dc57f,reflexive,2000,1000,500,0.001,0,0,2,attn,-1,0.0,gpt2,0.34221307933330536,0.335365429520607,0.9964964964964965,0.4804804804804805,0.999,0.491,0.5880880880880881,0.607,450816.0,2359296,0.585,0.565,0.5616000000000001,0.008616263691415174,0.9571428571428572,0.9357142857142857,0.9542857142857143,0.003499271061118868
5,e31daf3c-cc00-4dc8-8459-f8f2331850d0,reflexive,2000,1000,500,0.001,0,0,2,mlp,-1,0.0,gpt2,0.6513740718364716,0.652542233467102,0.9384384384384384,0.4804804804804805,0.936,0.491,0.581081081081081,0.614,361728.0,4718592,0.585,0.502,0.5868,0.023016515809305266,0.9571428571428572,0.9642857142857143,0.9585714285714285,0.008329931278350446
6,f648654d-3f6f-4fec-bde5-6b8383a952f9,reflexive,2000,1000,500,0.001,0,0,3,attn,-1,0.0,gpt2,0.18446512892842293,0.18521471321582794,1.0,0.4804804804804805,1.0,0.491,0.6751751751751752,0.687,472320.0,2359296,0.585,0.565,0.533,0.013160547101089694,0.9571428571428572,0.9642857142857143,0.95,0.007824607964359527
7,8900a941-7e10-4d6f-97b5-be2193d5bf9e,reflexive,2000,1000,500,0.001,0,0,3,mlp,-1,0.0,gpt2,0.2715262770652771,0.2693535089492798,0.974974974974975,0.4804804804804805,0.977,0.491,0.8378378378378378,0.842,234240.0,4718592,0.585,0.573,0.5728000000000001,0.013862178760930733,0.9571428571428572,0.9714285714285714,0.9528571428571428,0.008571428571428593
8,11caa705-e982-4f7c-a664-78007211160b,reflexive,2000,1000,500,0.001,0,0,4,attn,-1,0.0,gpt2,0.23688256368041039,0.23611150681972504,0.996996996996997,0.4804804804804805,0.996,0.491,0.8343343343343343,0.842,568320.0,2359296,0.585,0.574,0.5396000000000001,0.00516139516022558,0.9571428571428572,0.95,0.9471428571428572,0.008571428571428593
9,f7467a97-19d6-4877-b10f-65ca5c77fa33,reflexive,2000,1000,500,0.001,0,0,4,mlp,-1,0.0,gpt2,0.2389351762831211,0.23875023424625397,0.975975975975976,0.4804804804804805,0.979,0.491,0.6541541541541541,0.659,352512.0,4718592,0.585,0.571,0.5882,0.016821414922651438,0.9571428571428572,0.95,0.96,0.011605769149479953
