,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,model path,train loss,test loss,train acc,test acc
0,61b1adc4-76c4-48df-b54b-ee8218b949b1,4000,8300,500,0.1,0,0,0,attn,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_699,0.09056501276791096,0.14869450470980475,1.0,0.9920482039451599
1,07e82015-7391-431c-979b-5bac8b0643ba,4000,8300,500,0.1,0,0,0,mlp,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_699,2.8083414137363434,3.0015930568470672,0.33524999022483826,0.2590361535549164
