step,loss,accuracy
0,14.1065673828125,0.04
10,14.339642524719238,0.05
20,13.891063690185547,0.04
30,13.886238098144531,0.05
40,13.282601356506348,0.04
50,13.244939804077148,0.05
60,12.76194953918457,0.04
70,12.875862121582031,0.05
80,12.555521011352539,0.03
90,12.721745491027832,0.05
100,12.462686538696289,0.03
110,12.655157089233398,0.04
120,12.406412124633789,0.03
130,12.609701156616211,0.04
140,12.358026504516602,0.03
150,12.556940078735352,0.04
160,12.306838989257812,0.03
170,12.498985290527344,0.04
180,12.248512268066406,0.04
190,12.435598373413086,0.04
200,12.185047149658203,0.04
210,12.362630844116211,0.04
220,12.110321998596191,0.05
230,12.284781455993652,0.04
240,12.035073280334473,0.05
250,12.200746536254883,0.05
260,11.963018417358398,0.05
270,12.123388290405273,0.05
280,11.878485679626465,0.04
290,12.036392211914062,0.04
300,11.793977737426758,0.04
310,11.954764366149902,0.05
320,11.7083158493042,0.04
330,11.866376876831055,0.05
340,11.626713752746582,0.04
350,11.782670021057129,0.05
360,11.546777725219727,0.04
370,11.69810676574707,0.05
380,11.45616626739502,0.05
390,11.608392715454102,0.05
400,11.373052597045898,0.05
410,11.524885177612305,0.05
420,11.2736177444458,0.05
430,11.43115520477295,0.05
440,11.179551124572754,0.04
450,11.332076072692871,0.05
460,11.093563079833984,0.05
470,11.230290412902832,0.05
480,10.990507125854492,0.05
490,11.13015079498291,0.05
500,10.884872436523438,0.05
510,11.04248332977295,0.05
520,10.780998229980469,0.05
530,10.929437637329102,0.05
540,10.669037818908691,0.05
550,10.81981372833252,0.05
560,10.577396392822266,0.05
570,10.717052459716797,0.05
580,10.454412460327148,0.05
590,10.60454273223877,0.05
600,10.355359077453613,0.05
610,10.510685920715332,0.05
620,10.245899200439453,0.05
630,10.39536190032959,0.05
640,10.144765853881836,0.05
650,10.288960456848145,0.05
660,10.039576530456543,0.05
670,10.172271728515625,0.05
680,9.929819107055664,0.05
690,10.081113815307617,0.05
700,9.841497421264648,0.05
710,9.983325004577637,0.05
720,9.724615097045898,0.05
730,9.874176979064941,0.05
740,9.619732856750488,0.05
750,9.767792701721191,0.05
760,9.52549934387207,0.05
770,9.663657188415527,0.05
780,9.424592018127441,0.05
790,9.564382553100586,0.05
800,9.314952850341797,0.05
810,9.470159530639648,0.05
820,9.224031448364258,0.05
830,9.373443603515625,0.05
840,9.12973690032959,0.05
850,9.263762474060059,0.05
860,9.024036407470703,0.05
870,9.15926742553711,0.05
880,8.924224853515625,0.05
890,9.07666301727295,0.05
900,8.820013999938965,0.05
910,8.971168518066406,0.05
920,8.725883483886719,0.05
930,8.872828483581543,0.05
940,8.632692337036133,0.05
950,8.77209186553955,0.04
960,8.540580749511719,0.05
970,8.666601181030273,0.05
980,8.433287620544434,0.05
990,8.579071044921875,0.05
1000,8.33895206451416,0.05
1010,8.478787422180176,0.05
1020,8.238947868347168,0.05
1030,8.380502700805664,0.04
1040,8.152227401733398,0.05
1050,8.280455589294434,0.04
1060,8.05880355834961,0.05
1070,8.181894302368164,0.04
1080,7.957147598266602,0.05
1090,8.098559379577637,0.04
1100,7.8677167892456055,0.05
1110,7.998193740844727,0.04
1120,7.770898342132568,0.05
1130,7.9054670333862305,0.04
1140,7.681086540222168,0.05
1150,7.801220417022705,0.04
1160,7.5861358642578125,0.05
1170,7.707412242889404,0.04
1180,7.492682933807373,0.05
1190,7.616617679595947,0.04
1200,7.394926071166992,0.05
1210,7.528364181518555,0.04
1220,7.304879188537598,0.05
1230,7.431154251098633,0.04
1240,7.218563079833984,0.05
1250,7.336627960205078,0.05
1260,7.1247968673706055,0.05
1270,7.238974094390869,0.04
1280,7.036981582641602,0.05
1290,7.159965991973877,0.05
1300,6.941370487213135,0.04
1310,7.070354461669922,0.04
1320,6.849944114685059,0.05
1330,6.972115993499756,0.05
1340,6.768030643463135,0.05
1350,6.87307071685791,0.05
1360,6.6771931648254395,0.05
1370,6.787871360778809,0.05
1380,6.589206218719482,0.05
1390,6.699912071228027,0.05
1400,6.492519378662109,0.04
1410,6.61565637588501,0.05
1420,6.402313709259033,0.05
1430,6.519415378570557,0.05
1440,6.331266403198242,0.04
1450,6.428183078765869,0.05
1460,6.239831447601318,0.03
1470,6.337670803070068,0.05
1480,6.153171539306641,0.04
1490,6.256643295288086,0.05
1500,6.052029132843018,0.04
1510,6.15792989730835,0.05
1520,5.963419437408447,0.04
1530,6.073775291442871,0.05
1540,5.889350891113281,0.03
1550,5.981973171234131,0.05
1560,5.799863338470459,0.03
1570,5.892799377441406,0.05
1580,5.718366622924805,0.03
1590,5.813759803771973,0.05
1600,5.626180648803711,0.04
1610,5.725766658782959,0.05
1620,5.536496639251709,0.04
1630,5.636439323425293,0.05
1640,5.462331295013428,0.03
1650,5.547961235046387,0.05
1660,5.379400253295898,0.03
1670,5.458277702331543,0.05
1680,5.289516925811768,0.03
1690,5.38377571105957,0.05
1700,5.205228805541992,0.04
1710,5.295583724975586,0.04
1720,5.122262954711914,0.03
1730,5.214510440826416,0.04
1740,5.045344829559326,0.04
1750,5.120696544647217,0.05
1760,4.967141151428223,0.03
1770,5.035623073577881,0.04
1780,4.876321315765381,0.03
1790,4.959564208984375,0.05
1800,4.7939581871032715,0.04
1810,4.873395919799805,0.04
1820,4.718969345092773,0.03
1830,4.78924560546875,0.04
1840,4.632017135620117,0.04
1850,4.702873706817627,0.04
1860,4.546411514282227,0.04
1870,4.620802879333496,0.04
1880,4.4703264236450195,0.03
1890,4.536703586578369,0.04
1900,4.390525817871094,0.04
1910,4.4562201499938965,0.04
1920,4.30717134475708,0.04
1930,4.369016170501709,0.04
1940,4.221719741821289,0.04
1950,4.294005393981934,0.04
1960,4.153980731964111,0.04
1970,4.2080864906311035,0.04
1980,4.067337512969971,0.04
1990,4.124953269958496,0.04
2000,3.993119716644287,0.04
2010,4.054203987121582,0.04
2020,3.908182382583618,0.04
2030,3.9621293544769287,0.04
2040,3.8336689472198486,0.04
2050,3.8866758346557617,0.04
2060,3.7525463104248047,0.04
2070,3.8055012226104736,0.04
2080,3.6728014945983887,0.04
2090,3.72646164894104,0.04
2100,3.592479705810547,0.04
2110,3.6508595943450928,0.04
2120,3.522641181945801,0.04
2130,3.5660972595214844,0.04
2140,3.4407055377960205,0.04
2150,3.482393980026245,0.04
2160,3.3645272254943848,0.05
2170,3.412271022796631,0.04
2180,3.2895491123199463,0.04
2190,3.3303093910217285,0.04
2200,3.2109575271606445,0.05
2210,3.2581799030303955,0.04
2220,3.144284963607788,0.05
2230,3.1754653453826904,0.04
2240,3.0669939517974854,0.04
2250,3.095947265625,0.04
2260,2.9915616512298584,0.05
2270,3.022516965866089,0.04
2280,2.9142606258392334,0.05
2290,2.9451894760131836,0.04
2300,2.83434796333313,0.05
2310,2.876492977142334,0.04
2320,2.7659637928009033,0.05
2330,2.7891170978546143,0.04
2340,2.6880247592926025,0.05
2350,2.7117021083831787,0.04
2360,2.6191442012786865,0.05
2370,2.6379892826080322,0.04
2380,2.536463975906372,0.05
2390,2.557600736618042,0.04
2400,2.4598324298858643,0.05
2410,2.490936756134033,0.04
2420,2.3900070190429688,0.05
2430,2.4086334705352783,0.04
2440,2.316040515899658,0.05
2450,2.3326871395111084,0.04
2460,2.251394271850586,0.05
2470,2.262134075164795,0.04
2480,2.1759531497955322,0.05
2490,2.1828129291534424,0.03
2500,2.0988521575927734,0.05
2510,2.1179704666137695,0.04
2520,2.033365488052368,0.05
2530,2.03717041015625,0.03
2540,1.956282138824463,0.05
2550,1.9632973670959473,0.03
2560,1.8874177932739258,0.05
2570,1.893551230430603,0.04
2580,1.813419222831726,0.05
2590,1.8165273666381836,0.03
2600,1.7407690286636353,0.05
2610,1.7504216432571411,0.04
2620,1.6752419471740723,0.05
2630,1.673093557357788,0.03
2640,1.597966194152832,0.05
2650,1.5967046022415161,0.03
2660,1.5345252752304077,0.05
2670,1.528252124786377,0.03
2680,1.4605594873428345,0.05
2690,1.4566398859024048,0.03
2700,1.3887171745300293,0.05
2710,1.3913463354110718,0.02
2720,1.322605848312378,0.05
2730,1.3138971328735352,0.02
2740,1.2534314393997192,0.05
2750,1.2397019863128662,0.03
2760,1.1839358806610107,0.05
2770,1.1753432750701904,0.02
2780,1.116705060005188,0.05
2790,1.0998722314834595,0.03
2800,1.0400375127792358,0.05
2810,1.034502387046814,0.02
2820,0.9798622727394104,0.05
2830,0.961656928062439,0.02
2840,0.9089582562446594,0.05
2850,0.8884934782981873,0.02
2860,0.8459033370018005,0.05
2870,0.8236434459686279,0.02
2880,0.7750509977340698,0.05
2890,0.7514203786849976,0.02
2900,0.7061643600463867,0.05
2910,0.6908243894577026,0.02
2920,0.6426082849502563,0.05
2930,0.614621639251709,0.02
2940,0.5762787461280823,0.05
2950,0.5577282309532166,0.02
2960,0.5112107396125793,0.05
2970,0.4829162061214447,0.02
2980,0.4425509572029114,0.05
2990,0.4132654666900635,0.02
3000,0.38494250178337097,0.05
3010,0.3516038656234741,0.02
3020,0.3163568079471588,0.05
3030,0.2818553149700165,0.02
3040,0.2478531002998352,0.05
3050,0.22147904336452484,0.02
3060,0.18579763174057007,0.05
3070,0.15027745068073273,0.02
3080,0.11875172704458237,0.05
3090,0.0791754275560379,0.02
3100,0.05987704172730446,0.05
3110,0.021963734179735184,0.02
3120,-0.004925636574625969,0.05
3130,-0.04769882187247276,0.02
3140,-0.07514243572950363,0.05
3150,-0.10385110974311829,0.02
3160,-0.1324140727519989,0.05
3170,-0.17483147978782654,0.02
3180,-0.20309488475322723,0.05
3190,-0.24240419268608093,0.02
3200,-0.2545311450958252,0.05
3210,-0.30072224140167236,0.02
3220,-0.31989073753356934,0.05
3230,-0.3696543872356415,0.02
3240,-0.3871634900569916,0.05
3250,-0.4218504726886749,0.02
3260,-0.4446070194244385,0.05
3270,-0.4895372688770294,0.02
3280,-0.5074933767318726,0.05
3290,-0.5571397542953491,0.02
3300,-0.5631027817726135,0.05
3310,-0.6111469864845276,0.02
3320,-0.6275774836540222,0.05
3330,-0.675480306148529,0.02
3340,-0.6920632719993591,0.05
3350,-0.7283214330673218,0.02
3360,-0.7438214421272278,0.05
3370,-0.7948259115219116,0.02
3380,-0.8088887929916382,0.05
3390,-0.8594341278076172,0.02
3400,-0.8604620099067688,0.05
3410,-0.912992537021637,0.02
3420,-0.924253523349762,0.05
3430,-0.9767125248908997,0.02
3440,-0.9778160452842712,0.05
