,model_id,label,train length,dev length,test length,batch_size,lr,seed,target_layer,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl,random ablate acc,random ablate kl,random ablate mlm acc,random ablate mlm kl
0,a2d0e670-fbc7-4081-867a-9601a8fed7ab,tag,16521,1522,15977,16,0.001,0,0,0.0,bert,bert-base-uncased,2.2779291329845304,2.2568355003992715,0.523939978830708,0.1643733266919868,0.5194341866432998,0.16880515741378233,175104.0,4718592,0.0,0.0,0.0016545110535853118,0.0,0.0,0.0016340132464062083,0.0,0.002123102632541101,0.0,0.0020533964376557956
1,70f621e6-d226-424f-9639-460a08bcfb49,tag,16521,1522,15977,16,0.001,0,1,0.0,bert,bert-base-uncased,2.2717941345707064,2.245638052622477,0.5188344436834568,0.1643733266919868,0.5205608061588534,0.16880515741378233,178176.0,4718592,0.0,0.0,0.0014454765998815641,0.0,0.0,0.0013784104111519728,0.0,0.0017382691207441312,0.0,0.0014533309096639807
2,ee06dce0-ae06-47d4-94d8-4583aa12a677,tag,16521,1522,15977,16,0.001,0,2,0.0,bert,bert-base-uncased,2.2997484707063243,2.2813217639923096,0.5268040595230683,0.1643733266919868,0.5240658446516868,0.16880515741378233,166656.0,4718592,0.0,0.0,0.0014333147832876656,0.0,0.0,0.0014803191138939424,0.0,0.0016787584545542892,0.0,0.00198821791193702
3,f65fdfcb-9897-48e9-9c74-73dc50b7ec51,tag,16521,1522,15977,16,0.001,0,3,0.0,bert,bert-base-uncased,2.3007656643467564,2.2718912760416665,0.4961085860158147,0.1643733266919868,0.490955748889028,0.16880515741378233,158208.0,4718592,0.0,0.0,0.001169955923333523,0.0,0.0,0.001241867176511071,0.0,0.001808360016461715,0.0,0.0018027424812316895
4,b9720348-5799-4fa6-a6d2-510010665ffb,tag,16521,1522,15977,16,0.001,0,4,0.0,bert,bert-base-uncased,2.35908983215209,2.3461487690607705,0.4961085860158147,0.1643733266919868,0.4878888402077987,0.16880515741378233,135936.0,4718592,0.0,0.0,0.001024232018726929,0.0,0.0,0.0012752799825234847,0.0,0.0012817289451179381,0.0,0.001378953033550219
5,689ed3c2-4854-46ac-9bc9-35bfb0e7ffa3,tag,16521,1522,15977,16,0.001,0,5,0.0,bert,bert-base-uncased,2.3202471502365603,2.301038901011149,0.5178382417035053,0.1643733266919868,0.5154284283657758,0.16880515741378233,182016.0,4718592,0.0,0.0,0.0015178921153244462,0.0,0.0,0.0016727696426890113,0.0,0.0019003934459007289,0.0,0.0018288877538659356
6,e6fafbe1-253e-44bd-b670-d528923a1e66,tag,16521,1522,15977,16,0.001,0,6,0.0,bert,bert-base-uncased,2.28769342360958,2.2594106992085776,0.4995330303218978,0.1643733266919868,0.4938348876509983,0.16880515741378233,189696.0,4718592,0.0,0.0,0.0015779492152933163,0.0,0.0,0.0017364675348455255,0.0,0.0020756823345295435,0.0,0.0024709232490171085
7,72c348df-2ba1-4fcd-9660-6ed1aa8d1ee8,tag,16521,1522,15977,16,0.001,0,7,0.0,bert,bert-base-uncased,2.3421985641602547,2.325844168663025,0.462050930826225,0.1643733266919868,0.45177442573699694,0.16880515741378233,140544.0,4718592,0.0,0.0,0.0011685301185040027,0.0,0.0,0.0009027149697596377,0.0,0.0013410793539004034,0.0,0.0013837829570878637
8,6cb2b7c3-d6c1-4a3c-8432-2e61049c0d13,tag,16521,1522,15977,16,0.001,0,8,0.0,bert,bert-base-uncased,2.3522928491715462,2.3305835326512656,0.48241080879148246,0.1643733266919868,0.47956437378731925,0.16880515741378233,136704.0,4718592,0.0,0.0,0.0008977865324051249,0.0,0.0,0.0009488361802968112,0.0,0.0012439681488333396,0.0,0.0013168757273392243
9,7ef82288-aee0-43ac-ad36-c72fee5ca8b8,tag,16521,1522,15977,16,0.001,0,9,0.0,bert,bert-base-uncased,2.3371374453267744,2.317162791887919,0.4944897577983936,0.1643733266919868,0.48813920010014394,0.16880515741378233,200448.0,4718592,0.0,0.0,0.0015322348832312526,0.0,0.0,0.0013607477938587015,0.0,0.0018295914609841159,0.0,0.0015412081371654165
10,6c1ff070-e105-487f-8876-5d36fedbf98a,tag,16521,1522,15977,16,0.001,0,10,0.0,bert,bert-base-uncased,2.294509026312059,2.2787474393844604,0.4786127887429176,0.1643733266919868,0.47418163610189645,0.16880515741378233,190464.0,4718592,0.0,0.0,0.0014302315449637502,0.0,0.0,0.0012899788773872635,0.0,0.0015119821122549114,0.0007102272727272727,0.001571088351986625
11,e6b54410-7df8-41a8-97ff-acc117080493,tag,16521,1522,15977,16,0.001,0,11,0.0,bert,bert-base-uncased,2.3021338678175405,2.2838565905888877,0.48402963700890356,0.1643733266919868,0.4749327157789322,0.16880515741378233,173568.0,4718592,0.0,0.0,0.001339923525319516,0.0,0.0,0.001323770901018923,0.0,0.001552586107963883,0.0,0.0015688545324585655
