,model_id,data_seed,model_seed,target_layer,residual_location,target_position,model path,Train Pre Erasure Probe Acc,Train Post Erasure Probe Acc,Test Pre Erasure Probe Acc,Test Post Erasure Probe Acc,train acc,test acc
0,a262e9ab-d271-41e0-a901-e0bdebebc4e2,0,0,0,resid_mid,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_8000,0.96707433,0.020931326,0.9651286,0.019373018,0.21636876,0.031701304
1,a5773077-6c6b-40f0-a7cf-5fc202783a9a,0,0,0,resid_post,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_8000,0.18626529,0.034101598,0.2543149,0.02994012,0.9741298,0.13478924
