step,loss,accuracy
0,5.120382308959961,0.08
10,4.601911544799805,0.12
20,4.925636291503906,0.08
30,4.191686153411865,0.12
40,4.352538108825684,0.08
50,3.588031768798828,0.12
60,3.863647222518921,0.11
70,3.2679507732391357,0.12
80,3.603463888168335,0.15
90,2.9985601902008057,0.18
100,3.3484721183776855,0.2
110,2.745842218399048,0.27
120,3.1121878623962402,0.23
130,2.533041477203369,0.34
140,2.902434825897217,0.3
150,2.3552746772766113,0.42
160,2.7236151695251465,0.35
170,2.2025563716888428,0.48
180,2.570845365524292,0.41
190,2.0721495151519775,0.52
200,2.438748836517334,0.46
210,1.957207202911377,0.54
220,2.3191428184509277,0.48
230,1.8548051118850708,0.58
240,2.210188150405884,0.48
250,1.7496013641357422,0.6
260,2.115497589111328,0.5
270,1.6498650312423706,0.62
280,2.023953437805176,0.53
290,1.5602792501449585,0.62
300,1.9302963018417358,0.55
310,1.476494312286377,0.64
320,1.8329551219940186,0.56
330,1.3849620819091797,0.64
340,1.7449541091918945,0.55
350,1.2908973693847656,0.65
360,1.6649962663650513,0.56
370,1.1971017122268677,0.66
380,1.567501187324524,0.59
390,1.1046401262283325,0.66
400,1.4682360887527466,0.59
410,1.0203415155410767,0.66
420,1.3655388355255127,0.6
430,0.9139761924743652,0.68
440,1.2723805904388428,0.6
450,0.821775496006012,0.67
460,1.177137851715088,0.6
470,0.7125793099403381,0.67
480,1.0707755088806152,0.61
490,0.6065362095832825,0.69
500,0.9463686347007751,0.62
510,0.49432364106178284,0.68
520,0.8362641334533691,0.64
530,0.38273683190345764,0.69
540,0.7180240750312805,0.64
550,0.26449206471443176,0.69
560,0.6139324903488159,0.64
570,0.14946392178535461,0.69
580,0.4998157024383545,0.65
590,0.04321718588471413,0.7
600,0.38384655117988586,0.65
610,-0.06261271238327026,0.7
620,0.27328330278396606,0.66
630,-0.17326539754867554,0.71
640,0.16404081881046295,0.68
650,-0.2875765860080719,0.72
660,0.06168762966990471,0.68
670,-0.39598172903060913,0.73
680,-0.050866834819316864,0.69
690,-0.5017544031143188,0.74
700,-0.16552716493606567,0.7
710,-0.6063433289527893,0.73
720,-0.277673602104187,0.72
730,-0.7166060209274292,0.74
740,-0.38831785321235657,0.72
750,-0.8287397623062134,0.77
760,-0.48213452100753784,0.72
770,-0.9331264495849609,0.77
780,-0.5823793411254883,0.73
790,-1.0393539667129517,0.78
800,-0.6959686875343323,0.74
810,-1.1324193477630615,0.78
820,-0.8046164512634277,0.74
830,-1.2400339841842651,0.8
840,-0.9033476710319519,0.74
850,-1.3519301414489746,0.8
860,-1.0031452178955078,0.74
870,-1.4443519115447998,0.81
880,-1.115028977394104,0.76
890,-1.541857361793518,0.81
900,-1.2262420654296875,0.76
910,-1.649471640586853,0.83
920,-1.3307826519012451,0.76
930,-1.750331163406372,0.84
940,-1.411672830581665,0.76
950,-1.8560123443603516,0.84
960,-1.5232148170471191,0.76
970,-1.962346076965332,0.85
980,-1.6323823928833008,0.76
990,-2.04960036277771,0.84
1000,-1.7316181659698486,0.76
1010,-2.157935619354248,0.84
1020,-1.8351255655288696,0.76
1030,-2.2427403926849365,0.85
1040,-1.9262032508850098,0.76
1050,-2.349714517593384,0.86
1060,-2.0290427207946777,0.76
1070,-2.4542882442474365,0.87
1080,-2.131533622741699,0.76
1090,-2.5458552837371826,0.87
1100,-2.235290288925171,0.76
1110,-2.643080711364746,0.87
1120,-2.3409464359283447,0.77
1130,-2.742694616317749,0.88
1140,-2.4243178367614746,0.77
1150,-2.843698740005493,0.88
1160,-2.527280330657959,0.77
1170,-2.934823751449585,0.88
1180,-2.6274518966674805,0.77
1190,-3.026658296585083,0.88
1200,-2.7291672229766846,0.77
1210,-3.119023561477661,0.89
1220,-2.8283464908599854,0.77
1230,-3.2124524116516113,0.9
1240,-2.9132745265960693,0.77
1250,-3.3224520683288574,0.91
1260,-3.009328603744507,0.77
1270,-3.412444829940796,0.91
1280,-3.1074435710906982,0.77
1290,-3.491140842437744,0.91
1300,-3.206110715866089,0.79
1310,-3.592938184738159,0.91
1320,-3.2996020317077637,0.8
1330,-3.6833138465881348,0.92
1340,-3.3802707195281982,0.8
1350,-3.772662401199341,0.95
1360,-3.4820010662078857,0.8
1370,-3.8670341968536377,0.95
1380,-3.578596591949463,0.8
1390,-3.9480092525482178,0.95
1400,-3.6703615188598633,0.8
1410,-4.037906646728516,0.95
1420,-3.765366792678833,0.8
1430,-4.138544082641602,0.95
1440,-3.851931571960449,0.8
1450,-4.227973461151123,0.95
1460,-3.944345235824585,0.8
1470,-4.311938285827637,0.95
1480,-4.036107540130615,0.8
1490,-4.3951826095581055,0.95
1500,-4.123452663421631,0.8
1510,-4.485506057739258,0.95
1520,-4.217470169067383,0.82
1530,-4.574030876159668,0.95
1540,-4.303076267242432,0.8
1550,-4.66402006149292,0.95
1560,-4.391073226928711,0.82
1570,-4.749922275543213,0.95
1580,-4.485795497894287,0.82
1590,-4.831246376037598,0.95
1600,-4.573835372924805,0.82
1610,-4.914055824279785,0.95
1620,-4.669101238250732,0.82
1630,-5.001579761505127,0.96
1640,-4.74269962310791,0.82
1650,-5.088248252868652,0.96
1660,-4.83518123626709,0.83
1670,-5.173405170440674,0.96
1680,-4.922726631164551,0.84
1690,-5.247979164123535,0.96
1700,-5.0086493492126465,0.84
1710,-5.325355529785156,0.97
1720,-5.095425128936768,0.84
1730,-5.41513729095459,0.98
1740,-5.171590805053711,0.84
1750,-5.49729061126709,0.98
1760,-5.252328395843506,0.84
1770,-5.578702926635742,0.98
1780,-5.340721607208252,0.86
1790,-5.6540985107421875,0.98
1800,-5.419974327087402,0.86
1810,-5.7341413497924805,0.98
1820,-5.508464813232422,0.87
1830,-5.819750785827637,0.98
1840,-5.591713905334473,0.88
1850,-5.892494201660156,0.98
1860,-5.665020942687988,0.88
1870,-5.967642307281494,0.98
1880,-5.74666166305542,0.88
1890,-6.046280860900879,0.98
1900,-5.836915493011475,0.88
1910,-6.1260457038879395,0.98
1920,-5.913750648498535,0.88
1930,-6.204263210296631,0.98
1940,-5.996771335601807,0.89
1950,-6.283610820770264,0.98
1960,-6.073151588439941,0.89
1970,-6.354457378387451,0.98
1980,-6.153289794921875,0.9
1990,-6.429694175720215,0.99
2000,-6.234612464904785,0.9
2010,-6.501773834228516,0.99
2020,-6.30739688873291,0.9
2030,-6.58054780960083,0.99
2040,-6.385411739349365,0.9
2050,-6.654032230377197,0.99
2060,-6.45697021484375,0.9
2070,-6.727766513824463,0.99
2080,-6.5328521728515625,0.9
2090,-6.79999303817749,0.99
2100,-6.615516185760498,0.91
2110,-6.869574546813965,0.99
2120,-6.686847686767578,0.91
2130,-6.940235614776611,0.99
2140,-6.76565408706665,0.91
2150,-7.017538547515869,0.99
2160,-6.8349809646606445,0.91
2170,-7.078307628631592,0.99
2180,-6.9081196784973145,0.91
2190,-7.150453090667725,0.99
2200,-6.993227481842041,0.91
2210,-7.220717906951904,0.99
2220,-7.055525302886963,0.91
2230,-7.286764621734619,0.99
2240,-7.126760482788086,0.91
2250,-7.35676383972168,0.99
