,model_id,label,train length,dev length,test length,batch_size,lr,seed,target_layer,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl
0,0068b2a9-b07c-44e0-8798-0404ff825ba4,pos,16337,1589,16351,16,0.001,0,0,0.0,bert,bert-base-uncased,2.7215426852626186,2.765313148498535,0.5740450354387505,0.12939848209245436,0.5544003424866981,0.13369212892177848,387681.0,4718592,0.0,0.0,0.009524669092312175,0.0,0.0,0.0067942798426807215
1,acb061bd-0e1d-4590-80d2-193c7960a760,pos,16337,1589,16351,16,0.001,0,1,0.0,bert,bert-base-uncased,2.726380717369818,2.7758235534032187,0.5709088628238098,0.12939848209245436,0.5503027337777506,0.13369212892177848,395142.0,4718592,0.0,0.0,0.016542714320790474,0.0,0.000693000693000693,0.01444727896983146
2,a49588f6-70dd-412b-9f46-a38dac4f6597,pos,16337,1589,16351,16,0.001,0,2,0.0,bert,bert-base-uncased,2.7259303023738246,2.7755552927652993,0.566769114972088,0.12939848209245436,0.545471225001529,0.13369212892177848,414507.0,4718592,0.0,0.0,0.02617199381487205,0.0,0.0,0.02418184974337318
3,00c268d9-7eaf-41f3-9112-2775ee58b7fd,pos,16337,1589,16351,16,0.001,0,3,0.0,bert,bert-base-uncased,2.7285214393369612,2.775963385899862,0.5699680110393276,0.12939848209245436,0.5510977921839643,0.13369212892177848,430964.0,4718592,0.0,0.0,0.025056576769622613,0.0,0.0,0.02172104484573967
4,046bc808-a873-46f8-be4d-6e4ccef7815a,pos,16337,1589,16351,16,0.001,0,4,0.0,bert,bert-base-uncased,2.7283798494646625,2.7767848571141562,0.5756758451985198,0.12939848209245436,0.5567855177053391,0.13369212892177848,455716.0,4718592,0.0,0.0,0.03511020162074279,0.0,0.0,0.030858111893725906
5,a133ce37-d889-4ddb-8e6e-be55f0ca0df9,pos,16337,1589,16351,16,0.001,0,5,0.0,bert,bert-base-uncased,2.731904795092921,2.7800193230311074,0.5653891990215142,0.12939848209245436,0.5504862087945691,0.13369212892177848,476886.0,4718592,0.0,0.0,0.040277345073066705,0.0,0.0,0.035995948669898865
6,c8194d9c-b704-4bb7-8274-256151d83679,pos,16337,1589,16351,16,0.001,0,6,0.0,bert,bert-base-uncased,2.735200362820779,2.78446888923645,0.5699052875870287,0.12939848209245436,0.5495688337104764,0.13369212892177848,478566.0,4718592,0.0,0.0,0.04416573367252121,0.0,0.0,0.04190050258623257
7,42eaac3b-1f7f-47a6-b025-32016979f79b,pos,16337,1589,16351,16,0.001,0,7,0.0,bert,bert-base-uncased,2.7373179812585153,2.7870156367619834,0.5588032365301386,0.12939848209245436,0.5429637331050089,0.13369212892177848,487448.0,4718592,0.0,0.0,0.037689174166830076,0.0,0.0,0.03645036027238176
8,67eb4eb2-2919-430c-b749-ff34c9cd899a,pos,16337,1589,16351,16,0.001,0,8,0.0,bert,bert-base-uncased,2.7444815404953493,2.7906445264816284,0.5690271592548454,0.12939848209245436,0.5469390251360773,0.13369212892177848,507084.0,4718592,0.0,0.0,0.04515856467038648,0.0,0.0,0.046939054133573174
9,0147b245-b4ea-44d7-9253-dd6bb3a2b7d7,pos,16337,1589,16351,16,0.001,0,9,0.0,bert,bert-base-uncased,2.7444984835963093,2.7907424767812095,0.5584268958163457,0.12939848209245436,0.5436364748333435,0.13369212892177848,519415.0,4718592,0.0,0.0,0.04116024837722387,0.0,0.0,0.038989129862848124
10,ffd0a97c-ec26-4daa-9342-a48dfc7e989e,pos,16337,1589,16351,16,0.001,0,10,0.0,bert,bert-base-uncased,2.7500481874712053,2.7946356932322183,0.5594931945054256,0.12939848209245436,0.5394165494465171,0.13369212892177848,529608.0,4718592,0.0,0.0,0.04140691327423078,0.0,0.0,0.03088979000691647
11,825d9a62-d069-4045-a0ab-5c50b1d639e2,pos,16337,1589,16351,16,0.001,0,11,0.0,bert,bert-base-uncased,2.7527693356237104,2.79576309521993,0.5535344665370382,0.12939848209245436,0.5372148492446945,0.13369212892177848,545792.0,4718592,0.0,0.0,0.046760672239052246,0.0,0.0,0.041918375883677396
