,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Same, ablated acc Same, vanilla acc Different, ablated acc Different,c_attn vanilla acc Same,c_attn ablated acc Same,c_attn vanilla acc Different,c_attn ablated acc Different,c_proj vanilla acc Same,c_proj ablated acc Same,c_proj vanilla acc Different,c_proj ablated acc Different,c_fc vanilla acc Same,c_fc ablated acc Same,c_fc vanilla acc Different,c_fc ablated acc Different
0,ec6a0873-eeec-45db-a83f-d7f279ef2b7f,multitask,6000,6385,500,0.001,0,0,0,attn,3,0.0,../Model/Algorithmic_Train/Shared_Nodes/af7c3c7a-f3c7-492d-9242-146d702e5703_40000,2.8660735487937927,2.8714041159703183,0.8425631587753053,0.04416931571022252,0.8447924823805795,0.044792482380579486,0.4124142546427974,0.4241190289741582,20736.0,65536,1.0,0.03148003132341425,1.0,0.024432263116679717,1.0,0.06421299921691465,1.0,0.21597494126859829,1.0,0.027094753328112765,1.0,0.022396241190289743,,,,
1,db254233-05e9-49ad-a9ba-93e789fd3bd0,multitask,6000,6385,500,0.001,0,0,0,mlp,3,0.0,../Model/Algorithmic_Train/Shared_Nodes/af7c3c7a-f3c7-492d-9242-146d702e5703_40000,2.3870872855186462,2.3884483667520375,0.9549941442195081,0.04416931571022252,0.9600626468285043,0.044792482380579486,0.16362723774468796,0.16711041503523885,32256.0,131072,1.0,0.6985121378230227,1.0,0.6819107282693814,,,,,1.0,1.0,1.0,1.0,1.0,0.6266249021143304,1.0,0.6288175411119812
