,model_id,label,train length,dev length,test length,batch_size,lr,seed,target_layer,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl,random ablate acc,random ablate kl,random ablate mlm acc,random ablate mlm kl
0,51e95a3b-3a61-43f2-b658-5fada6dc26c0,pos,16521,1522,15977,16,0.001,0,0,0.0,bert,bert-base-uncased,3.254563247003863,3.171757221221924,0.3530913392690368,0.1241516717514476,0.3521311885835889,0.13187707329285847,139008.0,4718592,0.0,0.0,0.0008286729985456251,0.0,0.0,0.0007546481422402642,0.0,0.0010726199566739277,0.0,0.0010140462016517465
1,4cec0137-b4e8-4b70-8f65-f2ad2ac5ee3c,pos,16521,1522,15977,16,0.001,0,1,0.0,bert,bert-base-uncased,3.2329751022400393,3.136792858441671,0.37507004545171535,0.1241516717514476,0.3737873192714527,0.13187707329285847,164352.0,4718592,0.0,0.0,0.000922306610156803,0.0,0.0,0.0009754677726463838,0.0,0.0012485655380298404,0.0,0.0014424764297225258
2,4ceaae71-e0fb-4495-90a9-456d29793689,pos,16521,1522,15977,16,0.001,0,2,0.0,bert,bert-base-uncased,3.2799637048475203,3.1841564575831094,0.36460992466222525,0.1241516717514476,0.36158227451962194,0.13187707329285847,148224.0,4718592,0.0,0.0,0.0007500455603244621,0.0,0.0,0.0007804105566306548,0.0,0.001289766274609612,0.0,0.001229455948553302
3,05b64974-b438-4d4b-88cd-1620a59c45c8,pos,16521,1522,15977,16,0.001,0,3,0.0,bert,bert-base-uncased,3.2324465705502416,3.144243041674296,0.3725172778780898,0.1241516717514476,0.3607060148964136,0.13187707329285847,169728.0,4718592,0.0,0.0,0.0012084976369123243,0.0,0.0,0.00124284066259861,0.0,0.002184078377041616,0.0,0.0023110998286442323
4,f9cbd5b9-8f42-474f-bab3-a201fc726718,pos,16521,1522,15977,16,0.001,0,4,0.0,bert,bert-base-uncased,3.2417192497561054,3.155111034711202,0.3664155407508872,0.1241516717514476,0.3672779620704763,0.13187707329285847,152832.0,4718592,0.0,0.0,0.0009673957300031841,0.0,0.0,0.0009318288754333149,0.0,0.0015112325983140074,0.0,0.0015997446396134117
5,b2356f3f-22d8-45b6-b763-883a22275ebc,pos,16521,1522,15977,16,0.001,0,5,0.0,bert,bert-base-uncased,3.252228613822691,3.1563206116358438,0.39362430732831083,0.1241516717514476,0.39031107216623895,0.13187707329285847,190464.0,4718592,0.0,0.0,0.0012105566012434975,0.0,0.0,0.0012917435643347826,0.0,0.0014321154375292336,0.0,0.0014662122861905532
6,74264d04-72ad-4612-aee7-ff2a3c4f7738,pos,16521,1522,15977,16,0.001,0,6,0.0,bert,bert-base-uncased,3.216620406796855,3.122236887613932,0.36460992466222525,0.1241516717514476,0.3659009826625775,0.13187707329285847,193536.0,4718592,0.0,0.0,0.001190852655947787,0.0,0.0,0.0011076881465586748,0.0,0.001775213815633533,0.0,0.0019045092842795632
7,e0defcd9-80b7-4b44-a75b-e0a4a047948c,pos,16521,1522,15977,16,0.001,0,7,0.0,bert,bert-base-uncased,3.284883233808702,3.197169303894043,0.3638627731772617,0.1241516717514476,0.36752832196282154,0.13187707329285847,162048.0,4718592,0.0,0.0,0.0010770999883756669,0.0,0.0,0.0011979394846341827,0.0,0.0013582365412542349,0.0,0.0012834773144938729
8,6a05d0ef-bcb0-49fd-b98c-e32a5e4bf920,pos,16521,1522,15977,16,0.001,0,8,0.0,bert,bert-base-uncased,3.2177044653123423,3.123961011568705,0.37127202540315046,0.1241516717514476,0.3724103398635539,0.13187707329285847,196608.0,4718592,0.0,0.0,0.0011591424448204658,0.0,0.0,0.0011953421106392686,0.0,0.0014664538855691557,0.0,0.0013545623726465485
9,16535300-f0a4-4f7e-8b3e-bda8ff4838cb,pos,16521,1522,15977,16,0.001,0,9,0.0,bert,bert-base-uncased,3.255854591246574,3.1675912141799927,0.3605005914949256,0.1241516717514476,0.35338298804531515,0.13187707329285847,221952.0,4718592,0.0,0.0,0.001278100893335435,0.0,0.0,0.0012189606204628944,0.0,0.0023001357575450515,0.0,0.0020854852416298604
10,ee84315f-6da6-41fb-a47b-9f6fcd91b569,pos,16521,1522,15977,16,0.001,0,10,0.0,bert,bert-base-uncased,3.2006447353670673,3.101742227872213,0.3832264491625677,0.1241516717514476,0.3823621455842774,0.13187707329285847,228864.0,4718592,0.0,0.0,0.0013582144740329977,0.0,0.0,0.0014302926984700289,0.0,0.002422809137881381,0.0,0.0021062495017593556
11,503a5e8b-06fa-404a-af9a-2bb10f02cb63,pos,16521,1522,15977,16,0.001,0,11,0.0,bert,bert-base-uncased,3.2445410297762964,3.1497761408487954,0.3760039848079198,0.1241516717514476,0.3704074607247919,0.13187707329285847,217344.0,4718592,0.0,0.0,0.0012869129674720147,0.0,0.0,0.0013323949480598624,0.0,0.001665971811535289,0.0,0.0013163846663453362
