step,loss,accuracy
0,7.017364978790283,0.16
10,7.631112098693848,0.16
20,6.758385181427002,0.17
30,7.095507621765137,0.16
40,5.957308292388916,0.2
50,6.127689361572266,0.19
60,4.984342098236084,0.27
70,5.2597784996032715,0.27
80,4.373940467834473,0.3
90,4.801766395568848,0.3
100,4.030614852905273,0.34
110,4.515862464904785,0.31
120,3.794739246368408,0.36
130,4.294504642486572,0.34
140,3.5937681198120117,0.41
150,4.096960067749023,0.38
160,3.418060302734375,0.43
170,3.922353744506836,0.39
180,3.2567362785339355,0.47
190,3.7693493366241455,0.39
200,3.1190202236175537,0.49
210,3.655515193939209,0.41
220,3.0086400508880615,0.49
230,3.5396671295166016,0.42
240,2.918390989303589,0.51
250,3.445396900177002,0.42
260,2.852647542953491,0.51
270,3.3612136840820312,0.42
280,2.7739267349243164,0.52
290,3.268540143966675,0.43
300,2.687528133392334,0.52
310,3.199817657470703,0.43
320,2.6000757217407227,0.52
330,3.1104836463928223,0.44
340,2.516108751296997,0.52
350,3.0169575214385986,0.46
360,2.440722703933716,0.52
370,2.9234676361083984,0.46
380,2.352282762527466,0.52
390,2.8294942378997803,0.47
400,2.2562403678894043,0.52
410,2.749016046524048,0.46
420,2.1566162109375,0.52
430,2.645953416824341,0.46
440,2.0581507682800293,0.54
450,2.5380475521087646,0.46
460,1.974001169204712,0.54
470,2.42740535736084,0.46
480,1.8611829280853271,0.54
490,2.3099632263183594,0.47
500,1.7506577968597412,0.54
510,2.208737373352051,0.47
520,1.6263790130615234,0.54
530,2.0830719470977783,0.47
540,1.5088765621185303,0.55
550,1.9684677124023438,0.47
560,1.403820276260376,0.54
570,1.8324768543243408,0.47
580,1.2816396951675415,0.55
590,1.7132428884506226,0.47
600,1.1681650876998901,0.55
610,1.6140438318252563,0.47
620,1.0496060848236084,0.55
630,1.4935611486434937,0.47
640,0.9321221113204956,0.56
650,1.3694531917572021,0.47
660,0.8255322575569153,0.56
670,1.2415474653244019,0.48
680,0.7129002809524536,0.56
690,1.1290702819824219,0.48
700,0.5917577743530273,0.57
710,1.0268698930740356,0.48
720,0.4746316373348236,0.59
730,0.9040378332138062,0.48
740,0.3586284816265106,0.59
750,0.7907665967941284,0.48
760,0.260435551404953,0.58
770,0.6691311001777649,0.5
780,0.14740929007530212,0.59
790,0.553381621837616,0.51
800,0.034020453691482544,0.59
810,0.4509865939617157,0.5
820,-0.08815662562847137,0.59
830,0.3410571217536926,0.51
840,-0.1772424578666687,0.59
850,0.22234877943992615,0.52
860,-0.2946165204048157,0.59
870,0.09845278412103653,0.52
880,-0.40671631693840027,0.59
890,0.011280007660388947,0.52
900,-0.5231307148933411,0.59
910,-0.11127543449401855,0.52
920,-0.6333301663398743,0.6
930,-0.22878998517990112,0.53
940,-0.7256775498390198,0.6
950,-0.3430522084236145,0.53
960,-0.8375009894371033,0.6
970,-0.4597781300544739,0.53
980,-0.9532836675643921,0.6
990,-0.5502678155899048,0.53
1000,-1.0639737844467163,0.6
1010,-0.6713347434997559,0.53
1020,-1.1722205877304077,0.61
1030,-0.783115029335022,0.55
1040,-1.2623635530471802,0.62
1050,-0.8945650458335876,0.55
1060,-1.368072271347046,0.62
1070,-1.0085523128509521,0.55
1080,-1.4799408912658691,0.62
1090,-1.0973939895629883,0.55
1100,-1.5890302658081055,0.63
1110,-1.2131750583648682,0.56
1120,-1.698759913444519,0.63
1130,-1.3130236864089966,0.57
1140,-1.788857102394104,0.63
1150,-1.4349570274353027,0.58
1160,-1.9010677337646484,0.64
1170,-1.5457162857055664,0.59
1180,-2.00180721282959,0.64
1190,-1.6319332122802734,0.59
1200,-2.1136326789855957,0.64
1210,-1.7413990497589111,0.59
1220,-2.220094919204712,0.64
1230,-1.8524024486541748,0.59
1240,-2.3005566596984863,0.64
1250,-1.9670052528381348,0.59
1260,-2.405188798904419,0.64
1270,-2.0729544162750244,0.59
1280,-2.5078587532043457,0.64
1290,-2.153179407119751,0.59
1300,-2.608956813812256,0.65
1310,-2.259218215942383,0.59
1320,-2.7180819511413574,0.65
1330,-2.3734853267669678,0.59
1340,-2.802783727645874,0.65
1350,-2.4806835651397705,0.59
1360,-2.904388904571533,0.66
1370,-2.581125259399414,0.59
1380,-3.0051608085632324,0.66
1390,-2.664738893508911,0.59
1400,-3.1076653003692627,0.66
1410,-2.7619714736938477,0.59
1420,-3.2079436779022217,0.66
