,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,model path,train loss,test loss,train acc,test acc
0,75d6b639-f6aa-4140-8166-776d8093acba,4000,8300,500,0.1,0,0,0,attn,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_5999,0.053421320393681526,0.0656827416490106,1.0,1.0
1,f3221218-d814-40b5-9422-7bdefc295d0b,4000,8300,500,0.1,0,0,0,mlp,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_5999,2.8473790884017944,3.0998995163861442,0.335750013589859,0.23180723190307617
