,model_id,label,train length,dev length,test length,batch_size,lr,seed,target_layer,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl
0,306e28d0-9cee-4ead-94b7-37aa775df35b,dep,16521,1522,15977,16,0.001,0,0,1.0,roberta,roberta-base,3.3842185581884077,3.42538328965505,0.2589368977308051,0.11644389182468139,0.2608750078237466,0.11698065969831634,4718592.0,4718592,0.0,0.0,0.018477019816927887,0.0,0.0,0.019213748929014413
1,d6329393-9196-4019-9ec9-0150373bc4d6,dep,16521,1522,15977,16,0.001,0,1,1.0,roberta,roberta-base,3.386142134666443,3.4263096253077188,0.23966428349393845,0.11644389182468139,0.24353758527883834,0.11698065969831634,4718592.0,4718592,0.0,0.0,0.018271419547483684,0.0,0.0,0.018903265867671003
2,c17c3156-0e7d-4b05-9a53-32eac88b07fa,dep,16521,1522,15977,16,0.001,0,2,1.0,roberta,roberta-base,3.386346028697106,3.4263274669647217,0.2673298103823438,0.11644389182468139,0.2660073856168242,0.11698065969831634,4718592.0,4718592,0.0,0.0,0.020298081089632807,0.0,0.0,0.02084151670572182
3,58c4e52c-d0ce-43c6-bc2f-18d9678d6194,dep,16521,1522,15977,16,0.001,0,3,1.0,roberta,roberta-base,3.391019648121249,3.4326833883921304,0.2522225676095741,0.11644389182468139,0.2503598923452463,0.11698065969831634,4718592.0,4718592,0.0,0.0,0.021822103526426277,0.0,0.0,0.024270473161615583
4,2e64b5fc-85a6-429e-a726-894e07e25d69,dep,16521,1522,15977,16,0.001,0,4,1.0,roberta,roberta-base,3.3953495948545394,3.43735408782959,0.26907056263599627,0.11644389182468139,0.26938724416348503,0.11698065969831634,4718592.0,4718592,0.0,0.0,0.022237218039021837,0.0,0.0,0.021419954264047362
5,2b875b30-a891-4c82-971f-630030cd7042,dep,16521,1522,15977,16,0.001,0,5,1.0,roberta,roberta-base,3.3940783239180043,3.4357570807139077,0.256885296860429,0.11644389182468139,0.259936158227452,0.11698065969831634,4718592.0,4718592,0.0,0.0,0.020509982931202854,0.0,0.0,0.020799322537321
6,8b568f9a-71b3-4646-8db7-588738dc610f,dep,16521,1522,15977,16,0.001,0,6,1.0,roberta,roberta-base,3.3956275255449357,3.43781054019928,0.270065278209512,0.11644389182468139,0.2736433623333542,0.11698065969831634,4718592.0,4718592,0.0,0.0,0.020074665662756817,0.0,0.0,0.018783830537932363
7,0d4b321e-ddbb-4e4b-af1f-26aeea7eaf11,dep,16521,1522,15977,16,0.001,0,7,1.0,roberta,roberta-base,3.395005376108231,3.436783790588379,0.26086415915449174,0.11644389182468139,0.25981097828127936,0.11698065969831634,4718592.0,4718592,0.0,0.0,0.021348525117416233,0.0,0.0,0.020500180235117158
8,5d14cae1-6e45-4512-8285-1d3adc166771,dep,16521,1522,15977,16,0.001,0,8,1.0,roberta,roberta-base,3.397254417019506,3.4390713771184287,0.2637861361516941,0.11644389182468139,0.2660073856168242,0.11698065969831634,4718592.0,4718592,0.0,0.0,0.018941066446595947,0.0,0.0,0.018592877527930127
9,fc06d7c8-cf46-41f8-bb24-842c3a8af709,dep,16521,1522,15977,16,0.001,0,9,1.0,roberta,roberta-base,3.404162226184722,3.4458433389663696,0.2535281317998135,0.11644389182468139,0.2539901107842524,0.11698065969831634,4718592.0,4718592,0.0,0.0,0.022792572934827636,0.0,0.0,0.024366902623345208
10,d396df45-67dd-4992-8266-41ed3168b4f5,dep,16521,1522,15977,16,0.001,0,10,1.0,roberta,roberta-base,3.4040075502087994,3.4462554852167764,0.2497979483991296,0.11644389182468139,0.24741816361018965,0.11698065969831634,4718592.0,4718592,0.0,0.0,0.02380214733354597,0.0,0.0,0.024630590342685995
11,d0af3387-d7a9-4ec0-a2c3-c628e418cb34,dep,16521,1522,15977,16,0.001,0,11,1.0,roberta,roberta-base,3.4045832580135715,3.446670333544413,0.2623562325147653,0.11644389182468139,0.2643800463165801,0.11698065969831634,4718592.0,4718592,0.0,0.0,0.02243206046507121,0.0,0.0,0.02436150636235245
