,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,model path,train loss,test loss,train acc,test acc
0,ce1476c8-7414-4a1b-9187-c88073e8f3ae,4000,8300,500,0.1,0,0,0,attn,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_899,0.025339337764307857,0.043345207677168006,1.0,0.999156653881073
1,b01dcc63-cb18-4070-97ed-76dc16335798,4000,8300,500,0.1,0,0,0,mlp,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_899,0.5745057091116905,0.7916139539550332,0.953499972820282,0.8467469811439514
