,model_id,data_seed,model_seed,target_layer,residual_location,target_position,model path,Train Pre Erasure Probe Acc,Train Post Erasure Probe Acc,Test Pre Erasure Probe Acc,Test Post Erasure Probe Acc,train acc,test acc
0,f7e2b4a0-7c57-4805-99c8-e5040b8afa32,0,0,0,resid_mid,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_600,0.72765756,0.023283161,0.6977809,0.019842668,0.017403575,0.0082188565
1,13c07b9c-6f14-413a-aa30-0f3ed0d28655,0,0,0,resid_post,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_600,0.40569144,0.022342427,0.4089468,0.020899378,0.009407338,0.008571093
