,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Test, ablated acc Test
0,26306d6e-9963-42ad-8576-b687b47cfde2,disambiguation,7500,5108,500,0.001,0,0,0,attn,2,0.0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.9930346488952635,5.346397009762851,0.008528496006497901,0.008528496006497901,0.009397024275646046,0.009397024275646046,0.010559090293759307,0.015074393108848864,0.0,65536,1.0,1.0
1,1ce050ac-2505-4bc3-91fa-195c5f953e06,disambiguation,7500,5108,500,0.001,0,0,0,mlp,2,0.0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.9930346488952635,5.346397009762851,0.008528496006497901,0.008528496006497901,0.009397024275646046,0.009397024275646046,0.010829836198727493,0.014682850430696946,0.0,131072,1.0,1.0
2,e150109c-22b3-4c0a-bca5-105381a69fd7,disambiguation,7500,5108,500,0.001,0,0,1,attn,2,0.0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.9930346488952635,5.346397009762851,0.008528496006497901,0.008528496006497901,0.009397024275646046,0.009397024275646046,0.009069987816434276,0.011158966327329678,0.0,65536,1.0,1.0
3,9928536a-989b-45d5-be44-4ba4fd4b3e8c,disambiguation,7500,5108,500,0.001,0,0,1,mlp,2,0.0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_2_layer/ba35f4aa-e742-4fa4-99af-14e4f10d653a_final,4.989376576741536,5.3428035215898,0.014891024773250305,0.008528496006497901,0.017815191855912293,0.009397024275646046,0.004873426289427373,0.005873140172278779,2560.0,131072,1.0,0.9982380579483163
