step,loss,accuracy
0,6.346383094787598,0.13
10,6.2762861251831055,0.13
20,6.158698081970215,0.13
30,5.920349597930908,0.13
40,5.6707916259765625,0.13
50,5.374499320983887,0.16
60,5.174834251403809,0.14
70,5.004542827606201,0.16
80,4.951048851013184,0.15
90,4.83050012588501,0.15
100,4.778315544128418,0.16
110,4.662937641143799,0.16
120,4.621667861938477,0.16
130,4.502574443817139,0.18
140,4.466085433959961,0.19
150,4.349179267883301,0.2
160,4.32548713684082,0.2
170,4.207892417907715,0.23
180,4.189332008361816,0.22
190,4.072920799255371,0.24
200,4.066188335418701,0.22
210,3.9603002071380615,0.24
220,3.9523003101348877,0.23
230,3.8554141521453857,0.24
240,3.849881172180176,0.23
250,3.758230686187744,0.24
260,3.764697313308716,0.23
270,3.6680221557617188,0.24
280,3.6726229190826416,0.23
290,3.5812265872955322,0.27
300,3.581808567047119,0.23
310,3.5122852325439453,0.27
320,3.490384578704834,0.23
330,3.4192943572998047,0.27
340,3.400780439376831,0.23
350,3.3292768001556396,0.28
360,3.316310167312622,0.23
370,3.2282397747039795,0.28
380,3.2297353744506836,0.23
390,3.139193534851074,0.29
400,3.1280126571655273,0.23
410,3.046233654022217,0.28
420,3.023928165435791,0.23
430,2.952209234237671,0.29
440,2.922778367996216,0.23
450,2.8399720191955566,0.29
460,2.828955888748169,0.23
470,2.733067274093628,0.3
480,2.717938184738159,0.23
490,2.621760368347168,0.3
500,2.5896806716918945,0.23
510,2.5185627937316895,0.3
520,2.490382671356201,0.23
530,2.402252197265625,0.3
540,2.3634214401245117,0.24
550,2.2893013954162598,0.3
560,2.2562685012817383,0.24
570,2.1668314933776855,0.3
580,2.1412227153778076,0.24
590,2.0537912845611572,0.3
600,2.0301337242126465,0.24
610,1.9515886306762695,0.3
620,1.9119596481323242,0.24
630,1.8341312408447266,0.3
640,1.7972469329833984,0.24
650,1.7210935354232788,0.3
660,1.694389820098877,0.24
670,1.610210657119751,0.3
680,1.589030146598816,0.25
690,1.4932584762573242,0.3
700,1.4750182628631592,0.24
710,1.3906059265136719,0.32
720,1.365588665008545,0.26
730,1.2887307405471802,0.31
740,1.2531505823135376,0.26
750,1.1718171834945679,0.33
760,1.1515971422195435,0.26
770,1.0640350580215454,0.33
780,1.0462300777435303,0.27
790,0.9422028064727783,0.33
800,0.9356541037559509,0.28
810,0.8478211164474487,0.33
820,0.8269321322441101,0.27
830,0.7372815012931824,0.33
840,0.732585608959198,0.27
850,0.6297706365585327,0.34
860,0.6188428401947021,0.28
870,0.5216473340988159,0.33
880,0.5188402533531189,0.28
890,0.4221654534339905,0.34
900,0.4111948311328888,0.3
910,0.32058265805244446,0.34
920,0.3027934432029724,0.3
930,0.21257653832435608,0.34
940,0.2057618647813797,0.31
950,0.09803666174411774,0.34
960,0.10893186181783676,0.3
970,-0.00481293722987175,0.34
980,-0.0014248676598072052,0.31
990,-0.09357751905918121,0.34
1000,-0.11114367842674255,0.31
1010,-0.19947826862335205,0.35
1020,-0.22190207242965698,0.31
1030,-0.3050706386566162,0.34
1040,-0.30948397517204285,0.31
1050,-0.41127175092697144,0.35
1060,-0.41575172543525696,0.31
1070,-0.5246880054473877,0.37
1080,-0.5146951079368591,0.31
1090,-0.612063467502594,0.37
1100,-0.6211222410202026,0.32
1110,-0.713713526725769,0.37
1120,-0.7255235910415649,0.31
1130,-0.8208680748939514,0.38
1140,-0.8113154768943787,0.31
1150,-0.9239457249641418,0.38
1160,-0.915181040763855,0.33
1170,-1.030306100845337,0.39
1180,-1.0103391408920288,0.33
1190,-1.1081314086914062,0.38
1200,-1.1188377141952515,0.33
1210,-1.2107477188110352,0.39
1220,-1.2106958627700806,0.33
1230,-1.3114583492279053,0.39
1240,-1.3031779527664185,0.33
1250,-1.4184767007827759,0.41
1260,-1.399084448814392,0.34
1270,-1.5224745273590088,0.41
1280,-1.504293441772461,0.34
1290,-1.6041927337646484,0.39
1300,-1.6014292240142822,0.34
1310,-1.7006504535675049,0.41
1320,-1.6987981796264648,0.34
1330,-1.8023712635040283,0.41
1340,-1.780059576034546,0.35
1350,-1.8983944654464722,0.42
1360,-1.8760191202163696,0.36
1370,-2.00077486038208,0.41
1380,-1.9863165616989136,0.38
1390,-2.0838611125946045,0.41
1400,-2.077652931213379,0.38
1410,-2.177077054977417,0.42
1420,-2.1733736991882324,0.38
1430,-2.275700569152832,0.42
1440,-2.2609543800354004,0.38
1450,-2.380038022994995,0.42
1460,-2.355288505554199,0.38
1470,-2.4759795665740967,0.42
1480,-2.451028347015381,0.39
1490,-2.5543007850646973,0.43
1500,-2.5453941822052,0.39
1510,-2.6494932174682617,0.42
1520,-2.6416420936584473,0.39
1530,-2.7435789108276367,0.43
1540,-2.7163729667663574,0.4
1550,-2.832137107849121,0.46
1560,-2.8104207515716553,0.4
1570,-2.9361572265625,0.46
1580,-2.9036786556243896,0.41
1590,-3.0101804733276367,0.46
1600,-3.001136541366577,0.41
1610,-3.1046805381774902,0.45
1620,-3.0955493450164795,0.41
1630,-3.2031142711639404,0.47
1640,-3.169127941131592,0.41
1650,-3.2936487197875977,0.48
1660,-3.2580838203430176,0.42
1670,-3.3865411281585693,0.48
1680,-3.3516132831573486,0.43
1690,-3.459933280944824,0.48
1700,-3.451850175857544,0.44
1710,-3.552501916885376,0.47
1720,-3.537557601928711,0.44
1730,-3.6458401679992676,0.47
1740,-3.616751194000244,0.44
1750,-3.7406091690063477,0.47
1760,-3.701136589050293,0.44
1770,-3.8299098014831543,0.48
1780,-3.792959213256836,0.44
1790,-3.9042446613311768,0.47
1800,-3.8905954360961914,0.44
1810,-3.9916298389434814,0.49
1820,-3.9636597633361816,0.44
1830,-4.078535079956055,0.5
1840,-4.055485725402832,0.44
1850,-4.17180061340332,0.5
1860,-4.135477066040039,0.45
1870,-4.257122039794922,0.51
1880,-4.231174468994141,0.44
1890,-4.346480369567871,0.51
1900,-4.314054489135742,0.45
1910,-4.421621799468994,0.51
1920,-4.398061275482178,0.45
1930,-4.512867450714111,0.52
1940,-4.480319023132324,0.45
1950,-4.601999282836914,0.52
1960,-4.567657470703125,0.46
1970,-4.6796441078186035,0.52
1980,-4.651504039764404,0.46
1990,-4.763350963592529,0.52
2000,-4.740821838378906,0.47
2010,-4.8449554443359375,0.52
2020,-4.819911956787109,0.47
2030,-4.925879001617432,0.53
2040,-4.903953552246094,0.48
2050,-5.018521785736084,0.53
2060,-4.982876300811768,0.48
2070,-5.087075233459473,0.53
2080,-5.070909023284912,0.48
2090,-5.1746907234191895,0.55
2100,-5.161289691925049,0.48
2110,-5.2440619468688965,0.54
2120,-5.230899333953857,0.49
2130,-5.331844806671143,0.55
2140,-5.31886100769043,0.5
2150,-5.420743942260742,0.55
2160,-5.394401550292969,0.5
2170,-5.4961419105529785,0.56
2180,-5.476857662200928,0.5
2190,-5.574894905090332,0.55
2200,-5.557939529418945,0.52
2210,-5.652344703674316,0.55
2220,-5.634285926818848,0.52
2230,-5.7304768562316895,0.57
2240,-5.713980197906494,0.53
2250,-5.817762851715088,0.58
2260,-5.790746212005615,0.53
2270,-5.895051956176758,0.59
2280,-5.870382308959961,0.55
2290,-5.964389324188232,0.59
2300,-5.950174331665039,0.55
2310,-6.039718151092529,0.59
2320,-6.023713111877441,0.55
2330,-6.111103534698486,0.59
2340,-6.098713397979736,0.56
2350,-6.196011543273926,0.59
2360,-6.174164295196533,0.56
2370,-6.267574310302734,0.59
2380,-6.248127460479736,0.56
2390,-6.350494861602783,0.6
2400,-6.329493522644043,0.56
2410,-6.413261890411377,0.6
2420,-6.402456760406494,0.56
2430,-6.495696067810059,0.6
2440,-6.477025032043457,0.57
2450,-6.572440147399902,0.6
2460,-6.547342777252197,0.58
2470,-6.6399688720703125,0.6
2480,-6.623644828796387,0.59
2490,-6.716338634490967,0.61
2500,-6.696974754333496,0.59
2510,-6.785532474517822,0.6
2520,-6.765326976776123,0.59
2530,-6.85793924331665,0.62
2540,-6.8421950340271,0.6
2550,-6.939404487609863,0.62
2560,-6.903970241546631,0.61
2570,-7.008153915405273,0.62
2580,-6.982006072998047,0.62
2590,-7.082405090332031,0.62
2600,-7.0525312423706055,0.62
2610,-7.150788307189941,0.62
2620,-7.119162559509277,0.62
2630,-7.2260284423828125,0.62
2640,-7.190962791442871,0.63
2650,-7.301810264587402,0.63
2660,-7.256967067718506,0.63
2670,-7.366765975952148,0.65
2680,-7.327216148376465,0.64
2690,-7.434873104095459,0.65
2700,-7.400448799133301,0.65
2710,-7.4989094734191895,0.66
2720,-7.46202278137207,0.65
2730,-7.573367118835449,0.66
2740,-7.538166522979736,0.66
2750,-7.644540786743164,0.67
2760,-7.599090576171875,0.65
2770,-7.706472396850586,0.68
2780,-7.667110919952393,0.66
2790,-7.7752203941345215,0.69
2800,-7.740240573883057,0.67
2810,-7.839277267456055,0.71
2820,-7.799545764923096,0.68
2830,-7.907341957092285,0.72
2840,-7.869657039642334,0.68
2850,-7.979671955108643,0.72
2860,-7.928186893463135,0.68
2870,-8.041553497314453,0.72
2880,-7.994008541107178,0.69
2890,-8.109621047973633,0.72
2900,-8.06010913848877,0.69
2910,-8.167657852172852,0.73
2920,-8.117583274841309,0.7
2930,-8.232604026794434,0.73
2940,-8.183748245239258,0.7
2950,-8.286145210266113,0.73
2960,-8.240888595581055,0.7
2970,-8.350443840026855,0.73
2980,-8.3084135055542,0.7
2990,-8.417519569396973,0.74
3000,-8.360153198242188,0.7
3010,-8.47510814666748,0.75
3020,-8.426745414733887,0.69
3030,-8.534764289855957,0.75
3040,-8.48440933227539,0.7
3050,-8.592683792114258,0.76
3060,-8.543291091918945,0.71
3070,-8.653324127197266,0.75
3080,-8.60550308227539,0.72
3090,-8.714756965637207,0.75
3100,-8.653393745422363,0.72
3110,-8.762544631958008,0.76
3120,-8.711145401000977,0.73
3130,-8.823779106140137,0.76
3140,-8.770901679992676,0.73
3150,-8.880610466003418,0.75
3160,-8.824312210083008,0.73
3170,-8.941561698913574,0.78
3180,-8.880331993103027,0.73
3190,-8.995351791381836,0.77
3200,-8.936534881591797,0.73
3210,-9.048516273498535,0.79
3220,-8.99142837524414,0.74
3230,-9.107087135314941,0.8
3240,-9.049787521362305,0.75
3250,-9.155186653137207,0.8
3260,-9.101197242736816,0.76
3270,-9.21217155456543,0.81
3280,-9.15929889678955,0.77
3290,-9.263792991638184,0.82
