step,loss,accuracy
0,14.799294471740723,0.02
10,13.054564476013184,0.05
20,14.582402229309082,0.02
30,12.622201919555664,0.05
40,13.972677230834961,0.01
50,12.028087615966797,0.05
60,13.452540397644043,0.01
70,11.705389976501465,0.07
80,13.245172500610352,0.02
90,11.571097373962402,0.07
100,13.152846336364746,0.02
110,11.513688087463379,0.03
120,13.096747398376465,0.01
130,11.466521263122559,0.03
140,13.044694900512695,0.01
150,11.410469055175781,0.02
160,12.986910820007324,0.01
170,11.346899032592773,0.02
180,12.92443561553955,0.01
190,11.280048370361328,0.02
200,12.849326133728027,0.01
210,11.213691711425781,0.02
220,12.775010108947754,0.01
230,11.139655113220215,0.02
240,12.691713333129883,0.01
250,11.069211959838867,0.02
260,12.610450744628906,0.01
270,10.989489555358887,0.03
280,12.531436920166016,0.01
290,10.905278205871582,0.03
300,12.439541816711426,0.01
310,10.828153610229492,0.03
320,12.353923797607422,0.01
330,10.74179744720459,0.03
340,12.267461776733398,0.01
350,10.66094970703125,0.03
360,12.187763214111328,0.01
370,10.569777488708496,0.03
380,12.096992492675781,0.01
390,10.48261833190918,0.03
400,12.01208782196045,0.01
410,10.398336410522461,0.03
420,11.924240112304688,0.01
430,10.307524681091309,0.03
440,11.828169822692871,0.01
450,10.209484100341797,0.03
460,11.740178108215332,0.01
470,10.10231876373291,0.03
480,11.635350227355957,0.01
490,10.007224082946777,0.03
500,11.55199146270752,0.01
510,9.906929016113281,0.03
520,11.429695129394531,0.01
530,9.803824424743652,0.03
540,11.328970909118652,0.01
550,9.688397407531738,0.03
560,11.220057487487793,0.01
570,9.579930305480957,0.03
580,11.11634349822998,0.01
590,9.464825630187988,0.03
600,11.008955001831055,0.01
610,9.372063636779785,0.03
620,10.90036392211914,0.01
630,9.272354125976562,0.03
640,10.80359935760498,0.01
650,9.165153503417969,0.03
660,10.701406478881836,0.01
670,9.062870025634766,0.03
680,10.593180656433105,0.01
690,8.949487686157227,0.03
700,10.49017333984375,0.01
710,8.856245994567871,0.03
720,10.389107704162598,0.01
730,8.757562637329102,0.03
740,10.275378227233887,0.01
750,8.658581733703613,0.03
760,10.18150520324707,0.01
770,8.546404838562012,0.03
780,10.085504531860352,0.01
790,8.44384765625,0.03
800,9.969136238098145,0.01
810,8.351665496826172,0.03
820,9.873724937438965,0.01
830,8.249667167663574,0.03
840,9.783113479614258,0.01
850,8.15576457977295,0.03
860,9.676570892333984,0.01
870,8.044084548950195,0.03
880,9.579224586486816,0.01
890,7.9586405754089355,0.03
900,9.470372200012207,0.01
910,7.85792350769043,0.03
920,9.37667179107666,0.01
930,7.762028694152832,0.03
940,9.288908958435059,0.01
950,7.663609027862549,0.03
960,9.187910079956055,0.01
970,7.556786060333252,0.03
980,9.080214500427246,0.01
990,7.4803314208984375,0.03
1000,8.994867324829102,0.01
1010,7.374937057495117,0.03
1020,8.885336875915527,0.01
1030,7.279940605163574,0.03
1040,8.801305770874023,0.01
1050,7.181737899780273,0.03
1060,8.706140518188477,0.01
1070,7.084408283233643,0.03
1080,8.605255126953125,0.01
1090,7.000551700592041,0.03
1100,8.500999450683594,0.01
1110,6.8982157707214355,0.03
1120,8.406850814819336,0.01
1130,6.802914142608643,0.03
1140,8.316652297973633,0.01
1150,6.7181396484375,0.03
1160,8.229583740234375,0.01
1170,6.61514949798584,0.03
1180,8.129476547241211,0.01
1190,6.531096935272217,0.03
1200,8.02769660949707,0.01
1210,6.436860084533691,0.03
1220,7.9367475509643555,0.01
1230,6.345844745635986,0.03
1240,7.854848861694336,0.01
1250,6.260655879974365,0.03
1260,7.759966850280762,0.01
1270,6.153808116912842,0.03
1280,7.6586174964904785,0.01
1290,6.081162929534912,0.03
1300,7.562826633453369,0.01
1310,5.973904609680176,0.03
1320,7.47631311416626,0.01
1330,5.891993045806885,0.03
1340,7.396830081939697,0.01
1350,5.801909446716309,0.03
1360,7.297060012817383,0.01
1370,5.703044414520264,0.03
1380,7.196969509124756,0.01
1390,5.624121189117432,0.03
1400,7.110130786895752,0.01
1410,5.537420272827148,0.03
1420,7.016509056091309,0.01
1430,5.440419673919678,0.03
1440,6.934394836425781,0.01
1450,5.358089923858643,0.03
1460,6.8442559242248535,0.01
1470,5.259566307067871,0.03
1480,6.750028133392334,0.01
1490,5.182438850402832,0.03
1500,6.659379482269287,0.01
1510,5.0972676277160645,0.03
1520,6.566986560821533,0.01
1530,5.006545543670654,0.03
1540,6.490983009338379,0.01
1550,4.922179698944092,0.03
1560,6.403571605682373,0.01
1570,4.825533866882324,0.03
1580,6.3124871253967285,0.01
1590,4.75214958190918,0.03
1600,6.22227668762207,0.01
1610,4.663858890533447,0.03
1620,6.131195068359375,0.01
1630,4.57368803024292,0.03
1640,6.052656173706055,0.01
1650,4.491763591766357,0.03
1660,5.967733383178711,0.01
1670,4.3994460105896,0.03
1680,5.8744964599609375,0.01
1690,4.328797817230225,0.03
