,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Same, ablated acc Same, vanilla acc Different, ablated acc Different,c_attn vanilla acc Same,c_attn ablated acc Same,c_attn vanilla acc Different,c_attn ablated acc Different,c_proj vanilla acc Same,c_proj ablated acc Same,c_proj vanilla acc Different,c_proj ablated acc Different,c_fc vanilla acc Same,c_fc ablated acc Same,c_fc vanilla acc Different,c_fc ablated acc Different
0,f57c1857-6b13-4da5-8f55-e46f43d8ac20,multitask,6000,6385,500,0.001,0,0,0,attn,3,0.0,../Model/Algorithmic_Train/Shared_Nodes/af7c3c7a-f3c7-492d-9242-146d702e5703_30000,3.12566606203715,3.130890992971567,0.8675263774912075,0.03935689164294088,0.8712607674236492,0.03273296789350039,0.4287389047060794,0.4220830070477682,34304.0,65536,1.0,0.03445575567736883,1.0,0.031793265465935784,1.0,0.022239624119028974,1.0,0.02255285826155051,1.0,0.03382928739232576,1.0,0.033672670321064996,,,,
1,273923e4-e937-46ab-9d02-754aa672fa06,multitask,6000,6385,500,0.001,0,0,0,mlp,3,0.0,../Model/Algorithmic_Train/Shared_Nodes/af7c3c7a-f3c7-492d-9242-146d702e5703_30000,2.6170117060343423,2.6227927024547872,0.9593032992798526,0.03935689164294088,0.9610023492560689,0.03273296789350039,0.1458717132808575,0.1389193422083007,30080.0,131072,1.0,0.7237274862960063,1.0,0.7304620203602192,,,,,1.0,1.0,1.0,1.0,1.0,0.6618637431480031,1.0,0.6681284259984338
