,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,model path,train loss,test loss,train acc,test acc
0,cd12e3ca-0eea-4df4-83ed-af1297b5ea0a,4000,8300,500,0.1,0,0,0,attn,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_6999,0.01693314639851451,0.021931152133380667,1.0,1.0
1,89ee9410-663f-4b49-8d64-c42d4f111b1f,4000,8300,500,0.1,0,0,0,mlp,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_6999,0.4587623365223408,0.6150420693790212,0.9950000047683716,0.9528915882110596
