,model_id,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,model path,train loss,test loss,train acc,test acc
0,528df736-49fd-4658-bb93-e1c2b858e101,4000,8300,500,0.1,0,0,0,attn,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_799,0.039941046852618456,0.07374124228954315,1.0,0.9978313446044922
1,bac93662-a9ce-4a63-9c32-8e4054da5b19,4000,8300,500,0.1,0,0,0,mlp,2,../Model/Algorithmic_Train/Grokking/a2_b/568e7cac-54d6-4f6e-a4fc-2065f0a8debe_799,2.1467765867710114,2.3675650007584514,0.5730000138282776,0.44506025314331055
