,model_id,data_seed,model_seed,target_layer,residual_location,target_position,model path,Train Pre Erasure Probe Acc,Train Post Erasure Probe Acc,Test Pre Erasure Probe Acc,Test Post Erasure Probe Acc,train acc,test acc
0,13bbe17a-1c9b-4a63-afd2-461e835d7b11,0,0,0,resid_mid,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_20000,0.9997648,0.020931326,0.9996478,0.023717271,0.5214017,0.56933194
1,0c1a5e47-17d9-4667-83fd-763dcdd73bd8,0,0,0,resid_post,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_20000,0.15522107,0.048447788,0.18281086,0.05506634,1.0,1.0
