,model_id,label,train length,dev length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl,random ablate kl mean,random ablate kl std,all random ablate kls,random ablate mlm kl mean,random ablate mlm kl std,all random ablate mlm kls
0,6653b6db-c598-40b5-96be-5a79b64b6ccf,dep,16521,1522,15977,16,0.001,0,0,0,attn,0.0,bert,bert-base-uncased,2.656633796230439,2.805407444636027,0.6219048213060563,0.11632258466911995,0.5417162170620267,0.11698065969831634,318090.0,2359296,0.9255663430420712,0.9533980582524272,0.18658589483464805,0.5589488636363636,0.5482954545454546,0.10110469297929243,0.06493751081448157,0.020138567472851962,"[0.04487263701108667, 0.0574364128236246, 0.03783053549362232, 0.0771516719682317, 0.03498922798625859, 0.07393076875063208, 0.0974268447234021, 0.09055440464451861, 0.069728345161117, 0.06545425958232201]",0.00931048867377368,0.00037021809592911574,"[0.010005841878327456, 0.00922006910497492, 0.008943420919505033, 0.009276277639649132, 0.009414185177196156, 0.009726050225171175, 0.0085845562544736, 0.009378552436828613, 0.009391639720309864, 0.00916429338130084]"
1,21aba606-a5c8-49c7-8db6-57d9e1505494,dep,16521,1522,15977,16,0.001,0,0,0,mlp,0.0,bert,bert-base-uncased,2.6302532611354703,2.7812631527582803,0.7615964136728722,0.11649336903057095,0.6272141202979282,0.11698065969831634,343361.0,4718592,0.9255663430420712,0.9508090614886732,0.20374886225728156,0.5589488636363636,0.5539772727272727,0.05143429474397139,0.01778098060089408,0.006275033860271285,"[0.017950960424725677, 0.020307875451146592, 0.01269627790235007, 0.018743432301147857, 0.026017667406199433, 0.022448974905662167, 0.027436045921350374, 0.013856347093304385, 0.011842773338737612, 0.006509451264316596]",0.007348052615469153,0.0007842316300374521,"[0.006897240877151489, 0.007024746726859699, 0.007325907999818975, 0.00833366404880177, 0.007326466116038236, 0.007170415737412192, 0.006847319955175573, 0.009236373684623024, 0.006850187074054371, 0.006468203934756192]"
2,91cef7c1-6c39-4f3d-972a-b5ed51e27c54,dep,16521,1522,15977,16,0.001,0,0,1,attn,0.0,bert,bert-base-uncased,2.6359475312694425,2.7759635051091514,0.635189920788374,0.11632258466911995,0.5724478938474057,0.11698065969831634,274648.0,2359296,0.9255663430420712,0.9644012944983819,0.3231493508545712,0.5589488636363636,0.5511363636363636,0.06911779533733022,0.017089991584950663,0.005255928314223926,"[0.020408959990566217, 0.011535805020131726, 0.01157826050199737, 0.013991630578889816, 0.021060148566286154, 0.01779496770074838, 0.008320440520746422, 0.020124928002218597, 0.026295634149347696, 0.01978914081857428]",0.009351466596126557,0.0006504365188578522,"[0.00885568085041913, 0.008636190809986809, 0.00925132767720656, 0.009133730422366749, 0.010506841269406405, 0.008331744508309797, 0.009153219786557283, 0.010186882181601091, 0.009824437173930082, 0.009634611281481657]"
3,844c9571-17f2-4a83-9100-cdbfc82f75dc,dep,16521,1522,15977,16,0.001,0,0,1,mlp,0.0,bert,bert-base-uncased,2.6092688383594638,2.7557871341705322,0.7798393624307328,0.11649336903057095,0.6501220504475184,0.11698065969831634,358499.0,4718592,0.9255663430420712,0.9352750809061489,0.09599912575533474,0.5589488636363636,0.5525568181818182,0.0933517109264027,0.010732967537197866,0.0021025106037968096,"[0.015762573538474666, 0.009185131776680067, 0.009685389200846354, 0.010059920252333952, 0.00986839343814788, 0.013271554002484072, 0.00989730118933619, 0.011026020729040251, 0.008102881792679574, 0.010470509451955653]",0.013142069090496412,0.0015441581977637478,"[0.013645524328405207, 0.013559406453912909, 0.013489547100934115, 0.013202572410756891, 0.01611067761074413, 0.014248994263735685, 0.010617978193543175, 0.012185652147639881, 0.010745244947346773, 0.013615093447945335]"
4,e7b46216-30fe-4691-92d6-5dbf62219466,dep,16521,1522,15977,16,0.001,0,0,2,attn,0.0,bert,bert-base-uncased,2.5856751472719255,2.740680376688639,0.6930705420071104,0.11632258466911995,0.597045753270326,0.11698065969831634,347849.0,2359296,0.9255663430420712,0.9592233009708738,0.32348425411483617,0.5589488636363636,0.5419034090909091,0.13372204520485617,0.027487539025957915,0.012024615197139375,"[0.04500460331493983, 0.01738345692458662, 0.053325951832397855, 0.01801798428532375, 0.03205779733009709, 0.015102724735790858, 0.020541075672532362, 0.02287840611726335, 0.021663836136604976, 0.028899553910042477]",0.01045972765846686,0.0010270190605611567,"[0.010700135068459944, 0.009968864646824923, 0.0122820491140539, 0.008583534847606312, 0.011658371849493547, 0.010684051296927712, 0.009567705067721281, 0.011238339272412386, 0.009874253110452131, 0.010039972310716455]"
5,65605d5b-09f6-4c14-ba6f-6f59931e0f6d,dep,16521,1522,15977,16,0.001,0,0,2,mlp,0.0,bert,bert-base-uncased,2.5949310987226424,2.7250335216522217,0.790050432725235,0.11649336903057095,0.6868623646491832,0.11698065969831634,371581.0,4718592,0.9255663430420712,0.9352750809061489,0.08378647492541465,0.5589488636363636,0.5482954545454546,0.09220204570076683,0.016084782498554117,0.00241762500922089,"[0.014651173218168487, 0.01568225749488016, 0.013920738936242162, 0.018090467236960204, 0.021270393939465768, 0.017981510100627023, 0.015133891676621915, 0.015364198160017193, 0.016587775270529934, 0.012165418952028342]",0.01643341752615842,0.0017608957951500699,"[0.016778716986829586, 0.017190590500831604, 0.014992784370075573, 0.019457361914894798, 0.01775342496958646, 0.014467200095003302, 0.016167613593014805, 0.013571671464226463, 0.01545510237867182, 0.01849970898844979]"
6,adb90a97-7142-45b0-a91c-588e001c3437,dep,16521,1522,15977,16,0.001,0,0,3,attn,0.0,bert,bert-base-uncased,2.593601918989612,2.728718638420105,0.7314912991954095,0.11632258466911995,0.6523752894786256,0.11698065969831634,338798.0,2359296,0.9255663430420712,0.9637540453074434,0.3033041154682443,0.5589488636363636,0.5490056818181818,0.0758908824487166,0.017885331829774725,0.003947502282012308,"[0.014933473161123331, 0.026958374220962276, 0.018459417596218268, 0.014702228435034891, 0.012960661113455072, 0.017691247440078883, 0.020392869128378465, 0.02008404778045358, 0.01899222216559845, 0.013678777256444048]",0.012629501521587372,0.001667081555134562,"[0.011836864731528542, 0.015368607911196623, 0.012591922825033014, 0.011431022123856978, 0.011277099224654112, 0.010242296213453466, 0.013474935835058039, 0.012041533535177057, 0.01571733843196522, 0.012313394383950666]"
7,091d1db1-53ff-48bb-a19d-7727fbbde318,dep,16521,1522,15977,16,0.001,0,0,3,mlp,0.0,bert,bert-base-uncased,2.5860320368120746,2.7093305587768555,0.800697341385966,0.11649336903057095,0.7029479877323652,0.11698065969831634,382675.0,4718592,0.9255663430420712,0.940453074433657,0.1428649507294195,0.5589488636363636,0.5546875,0.10219967365264893,0.020896449536567368,0.0029146219880333626,"[0.0180046439556628, 0.020070863001554914, 0.02019591346913557, 0.022168363799555016, 0.019448711802658527, 0.016426162966632536, 0.023790869357902256, 0.023646663925022755, 0.018737647294226587, 0.026474655793322713]",0.018728653002868998,0.0012910702928137952,"[0.01848431337963451, 0.01820790632204576, 0.019916690208695152, 0.021429540081457657, 0.017414366657083683, 0.019224822521209717, 0.01759660785848444, 0.017934923822229557, 0.017183268612081356, 0.019894090565768154]"
8,0f7b0a9b-cdb3-4816-87f7-1b8c96d4eacf,dep,16521,1522,15977,16,0.001,0,0,4,attn,0.0,bert,bert-base-uncased,2.5829942764774447,2.7136118412017822,0.6978731366556478,0.11632258466911995,0.6242723915628716,0.11698065969831634,302928.0,2359296,0.9255663430420712,0.9048543689320389,0.11759276158601335,0.5589488636363636,0.546875,0.0797664306380532,0.01591170881944181,0.003011117700112267,"[0.012847122636813563, 0.018373542464666767, 0.0163811026267635, 0.013157773557990114, 0.018629512354779783, 0.013519699442348048, 0.02205468582103939, 0.01730176808378843, 0.014492901552070692, 0.012358979654157817]",0.015629919144240292,0.002402757258834948,"[0.0140089365569028, 0.01949149641123685, 0.016540471803058277, 0.010879847136410799, 0.017622251402248035, 0.016497743400660427, 0.017312556505203247, 0.015996666117147965, 0.015322276137091896, 0.012626945972442627]"
9,c2cbec55-d867-46cd-9451-a3de2761655a,dep,16521,1522,15977,16,0.001,0,0,4,mlp,0.0,bert,bert-base-uncased,2.585363926426057,2.7059113184611,0.7942842911400286,0.11649336903057095,0.7062026663328534,0.11698065969831634,390101.0,4718592,0.9255663430420712,0.9281553398058252,0.11914224470317557,0.5589488636363636,0.5475852272727273,0.09516012668609619,0.01866800079839515,0.00216143055434386,"[0.01641347446873736, 0.017084390831610917, 0.017445516740619945, 0.020221606504569934, 0.016222021109077923, 0.01664830180047785, 0.023163214624892545, 0.019133804222526675, 0.01985924730023134, 0.02048843038120702]",0.017403011294928463,0.0011784424938827696,"[0.015141847458752718, 0.01760462468320673, 0.016840777613899925, 0.016548514366149902, 0.018061708320270885, 0.01669766279784116, 0.0175791166045449, 0.018823247064243664, 0.017172127962112427, 0.01956048607826233]"
