,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Male IID, ablated acc Male IID,random ablate acc mean Male IID,random ablate acc std Male IID, vanilla acc Male Gen, ablated acc Male Gen,random ablate acc mean Male Gen,random ablate acc std Male Gen, vanilla acc Female IID, ablated acc Female IID,random ablate acc mean Female IID,random ablate acc std Female IID, vanilla acc Female Gen, ablated acc Female Gen,random ablate acc mean Female Gen,random ablate acc std Female Gen
19,32a79064-5135-4c4d-8308-e33ea484a09c,reflexive,2000,1000,500,0.001,0,0,9,mlp,-1,0.0,gpt2-medium,0.5555271208286285,0.5522506535053253,0.98998998998999,0.48598598598598597,0.992,0.511,0.5830830830830831,0.572,1303552.0,8388608,0.904,0.906,0.9074,0.004317406628984584,0.9928571428571429,0.9928571428571429,1.0,0.0,0.791,0.77,0.7884,0.016267759526130184,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
20,ae829d10-c162-470d-8195-af4780c52f6d,reflexive,2000,1000,500,0.001,0,0,10,attn,-1,0.0,gpt2-medium,0.21170161664485931,0.213104709982872,0.998998998998999,0.48598598598598597,0.998,0.511,0.6816816816816816,0.682,1280000.0,4194304,0.904,0.893,0.898,0.01078888316740895,0.9928571428571429,1.0,0.9985714285714286,0.0028571428571428467,0.791,0.786,0.7724,0.009350935782048776,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
21,492f85e7-3ef6-4dd7-b101-46cf0882f22f,reflexive,2000,1000,500,0.001,0,0,10,mlp,-1,0.0,gpt2-medium,0.3196994736790657,0.3177882134914398,0.9954954954954955,0.48598598598598597,0.997,0.511,0.5735735735735735,0.554,1138688.0,8388608,0.904,0.898,0.9064,0.005678027826631361,0.9928571428571429,0.9928571428571429,0.9985714285714286,0.0028571428571428467,0.791,0.776,0.7856,0.010480458005259131,0.9785714285714285,0.9785714285714285,0.9800000000000001,0.0028571428571428914
22,cc2bc599-5faa-4306-bdec-05484110d84b,reflexive,2000,1000,500,0.001,0,0,11,attn,-1,0.0,gpt2-medium,0.2783208414912224,0.2773505449295044,1.0,0.48598598598598597,1.0,0.511,0.6481481481481481,0.659,1215488.0,4194304,0.904,0.894,0.9346,0.0016248076809271934,0.9928571428571429,1.0,0.9971428571428571,0.0034992710611188135,0.791,0.755,0.8102,0.01121427661510092,0.9785714285714285,0.9785714285714285,0.9828571428571429,0.005714285714285744
23,7a76de76-a107-46ac-adc9-02d79b8e52d4,reflexive,2000,1000,500,0.001,0,0,11,mlp,-1,0.0,gpt2-medium,0.4972008243203163,0.49114884436130524,0.972972972972973,0.48598598598598597,0.973,0.511,0.56006006006006,0.535,1283072.0,8388608,0.904,0.902,0.9,0.007974960814950761,0.9928571428571429,1.0,0.9942857142857143,0.006998542122237627,0.791,0.796,0.7891999999999999,0.006013318551349169,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
24,fa42feb8-fd76-4b04-9d16-f2710f35e6cb,reflexive,2000,1000,500,0.001,0,0,12,attn,-1,0.0,gpt2-medium,0.2970888391137123,0.2930585592985153,0.9994994994994995,0.48598598598598597,0.999,0.511,0.6046046046046046,0.595,1273856.0,4194304,0.904,0.89,0.9109999999999999,0.0062289646009589805,0.9928571428571429,0.9928571428571429,1.0,0.0,0.791,0.759,0.798,0.02066881709242207,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
25,cb0e28db-26e2-4276-bcc9-dd5e142f42b6,reflexive,2000,1000,500,0.001,0,0,12,mlp,-1,0.0,gpt2-medium,0.5375962257385254,0.5362575352191925,0.9674674674674675,0.48598598598598597,0.963,0.511,0.5670670670670671,0.549,1334272.0,8388608,0.904,0.916,0.9042,0.007082372483850316,0.9928571428571429,1.0,0.9971428571428571,0.003499271061118814,0.791,0.797,0.792,0.007823042886243185,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
26,58627655-3ca7-4526-8a30-2ca4dcfb8ba2,reflexive,2000,1000,500,0.001,0,0,13,attn,-1,0.0,gpt2-medium,0.42122604697942734,0.41301414370536804,0.9974974974974975,0.48598598598598597,1.0,0.511,0.581081081081081,0.593,1265664.0,4194304,0.904,0.906,0.9182,0.002039607805437116,0.9928571428571429,1.0,1.0,0.0,0.791,0.8,0.7867999999999999,0.019312172327317276,0.9785714285714285,0.9928571428571429,0.9842857142857143,0.002857142857142891
27,4c8d26d2-b268-4794-8945-fa6ce0a5944d,reflexive,2000,1000,500,0.001,0,0,13,mlp,-1,0.0,gpt2-medium,0.5694169402122498,0.5633614957332611,0.9429429429429429,0.48598598598598597,0.956,0.511,0.53003003003003,0.526,1268736.0,8388608,0.904,0.919,0.9052,0.006079473661428271,0.9928571428571429,1.0,0.9942857142857143,0.00832993127835044,0.791,0.796,0.792,0.013475904422338427,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
28,9a17057f-d363-4c13-9206-3f15523a5131,reflexive,2000,1000,500,0.001,0,0,14,attn,-1,0.0,gpt2-medium,0.28753167390823364,0.2807827293872833,0.996996996996997,0.48598598598598597,0.998,0.511,0.5430430430430431,0.564,1253376.0,4194304,0.904,0.899,0.9112,0.0030594117081556736,0.9928571428571429,1.0,1.0,0.0,0.791,0.785,0.7929999999999999,0.007211102550927984,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
29,1afb9388-1511-493d-bcc4-891e646a73ba,reflexive,2000,1000,500,0.001,0,0,14,mlp,-1,0.0,gpt2-medium,0.598697304725647,0.591907799243927,0.9534534534534534,0.48598598598598597,0.957,0.511,0.5425425425425425,0.539,1256448.0,8388608,0.904,0.901,0.9118,0.0049558046773455515,0.9928571428571429,1.0,0.9914285714285714,0.002857142857142847,0.791,0.781,0.7924000000000001,0.012658593918757295,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
30,e0f890ab-8b20-42e5-9e7f-7e1e4f3237cd,reflexive,2000,1000,500,0.001,0,0,15,attn,-1,0.0,gpt2-medium,0.3400396779179573,0.33165764808654785,0.995995995995996,0.48598598598598597,0.994,0.511,0.5960960960960962,0.589,1116160.0,4194304,0.904,0.907,0.9164,0.004270831300812529,0.9928571428571429,0.9857142857142858,1.0,0.0,0.791,0.818,0.8038000000000001,0.010457533169921063,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
31,b4b38451-e1d5-44d3-890b-611a2d52b9e7,reflexive,2000,1000,500,0.001,0,0,15,mlp,-1,0.0,gpt2-medium,0.6046959757804871,0.600275456905365,0.9219219219219219,0.48598598598598597,0.928,0.511,0.5740740740740741,0.581,1387520.0,8388608,0.904,0.9,0.9074,0.0024166091947189165,0.9928571428571429,1.0,0.9957142857142858,0.0034992710611188135,0.791,0.791,0.7862,0.00938935567544441,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
32,2b7aa15d-53db-4566-acbd-5fa9cf070266,reflexive,2000,1000,500,0.001,0,0,16,attn,-1,0.0,gpt2-medium,0.2868156284093857,0.28239449858665466,0.9964964964964965,0.48598598598598597,0.997,0.511,0.6766766766766766,0.694,1164288.0,4194304,0.904,0.898,0.9204000000000001,0.0024166091947189165,0.9928571428571429,0.9928571428571429,1.0,0.0,0.791,0.762,0.8225999999999999,0.014853955702101684,0.9785714285714285,0.9785714285714285,0.9814285714285715,0.0034992710611188678
33,bd1294b6-735a-45f1-95bb-7af229f33e49,reflexive,2000,1000,500,0.001,0,0,16,mlp,-1,0.0,gpt2-medium,0.4752628281712532,0.4695141166448593,0.9774774774774775,0.48598598598598597,0.977,0.511,0.5825825825825826,0.578,1188864.0,8388608,0.904,0.893,0.9074,0.006183849933496128,0.9928571428571429,0.9928571428571429,0.9985714285714286,0.002857142857142847,0.791,0.759,0.7916000000000001,0.013395521639712294,0.9785714285714285,0.9714285714285714,0.9785714285714284,1.1102230246251565e-16
34,6b78945c-166b-4681-8aa5-21562189e4d1,reflexive,2000,1000,500,0.001,0,0,17,attn,-1,0.0,gpt2-medium,0.2577386647462845,0.2547210603952408,0.9964964964964965,0.48598598598598597,0.995,0.511,0.6121121121121121,0.619,1160192.0,4194304,0.904,0.907,0.9212,0.001326649916142161,0.9928571428571429,0.9857142857142858,0.9957142857142858,0.0034992710611188135,0.791,0.793,0.7994000000000001,0.02005592181875466,0.9785714285714285,0.9785714285714285,0.9814285714285713,0.005714285714285739
35,1c7705f8-a0ef-473d-951c-0fc51206f97e,reflexive,2000,1000,500,0.001,0,0,17,mlp,-1,0.0,gpt2-medium,0.643909141421318,0.639633297920227,0.955955955955956,0.48598598598598597,0.968,0.511,0.509009009009009,0.494,1514496.0,8388608,0.904,0.892,0.9078000000000002,0.003867815921162747,0.9928571428571429,0.9857142857142858,0.9971428571428571,0.0034992710611188135,0.791,0.804,0.7794000000000001,0.0048414873747640854,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
36,d2b74f53-0cfa-456c-9cf3-60a23b95ee92,reflexive,2000,1000,500,0.001,0,0,18,attn,-1,0.0,gpt2-medium,0.26492834091186523,0.2608468234539032,0.998998998998999,0.48598598598598597,0.997,0.511,0.5845845845845846,0.579,1006592.0,4194304,0.904,0.912,0.9186,0.006216108107168027,0.9928571428571429,0.9857142857142858,1.0,0.0,0.791,0.824,0.817,0.015620499351813278,0.9785714285714285,0.9785714285714285,0.9799999999999999,0.0028571428571428914
37,827438e8-77e7-465f-9ce4-ffe81330bedf,reflexive,2000,1000,500,0.001,0,0,18,mlp,-1,0.0,gpt2-medium,0.3889118656516075,0.3756363093852997,0.973973973973974,0.48598598598598597,0.975,0.511,0.5455455455455456,0.533,1254400.0,8388608,0.904,0.919,0.9056000000000001,0.005748043145279971,0.9928571428571429,1.0,0.9928571428571429,0.0,0.791,0.808,0.7612,0.019813126961688826,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
38,5b60b8c5-d1bf-4e0e-a9be-ec2390e980a3,reflexive,2000,1000,500,0.001,0,0,19,attn,-1,0.0,gpt2-medium,0.3475637063384056,0.33225929737091064,0.9854854854854855,0.48598598598598597,0.996,0.511,0.508008008008008,0.528,977920.0,4194304,0.904,0.907,0.9132000000000001,0.002315167380558047,0.9928571428571429,0.9785714285714285,0.9985714285714286,0.002857142857142847,0.791,0.817,0.8081999999999999,0.006431174076325373,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
39,83ee5aa1-652d-4be8-a38c-93905d039867,reflexive,2000,1000,500,0.001,0,0,19,mlp,-1,0.0,gpt2-medium,0.39289768785238266,0.3886675089597702,0.972972972972973,0.48598598598598597,0.976,0.511,0.5055055055055055,0.492,1417216.0,8388608,0.904,0.906,0.8916000000000001,0.020155396299750616,0.9928571428571429,1.0,0.9885714285714287,0.005714285714285694,0.791,0.779,0.8084,0.024458945193936685,0.9785714285714285,0.9785714285714285,0.9814285714285715,0.0034992710611188678
40,be7d1238-f890-4da8-9291-bfa417a3088b,reflexive,2000,1000,500,0.001,0,0,20,attn,-1,0.0,gpt2-medium,0.43396634608507156,0.43012936413288116,0.978978978978979,0.48598598598598597,0.973,0.511,0.522022022022022,0.513,814080.0,4194304,0.904,0.906,0.9040000000000001,0.0016733200530681526,0.9928571428571429,1.0,0.9942857142857143,0.002857142857142847,0.791,0.774,0.7996000000000001,0.0061838499334961276,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
41,7b7e1612-093c-4adc-a564-cae417e21e59,reflexive,2000,1000,500,0.001,0,0,20,mlp,-1,0.0,gpt2-medium,0.6031415313482285,0.600452721118927,0.8253253253253253,0.48598598598598597,0.805,0.511,0.54004004004004,0.54,1247232.0,8388608,0.904,0.907,0.9088,0.003429285639896452,0.9928571428571429,0.9928571428571429,0.9971428571428571,0.0034992710611188135,0.791,0.799,0.7768,0.01195658814210811,0.9785714285714285,0.9857142857142858,0.9785714285714284,1.1102230246251565e-16
42,e23117ba-35de-4839-b05f-151f679f78ae,reflexive,2000,1000,500,0.001,0,0,21,attn,-1,0.0,gpt2-medium,0.4381091520190239,0.4349508583545685,0.978978978978979,0.48598598598598597,0.98,0.511,0.4974974974974975,0.517,667648.0,4194304,0.904,0.901,0.9028,0.0031874754901018484,0.9928571428571429,1.0,0.9971428571428571,0.003499271061118814,0.791,0.777,0.7884000000000001,0.005535341001239224,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
43,96b0ce0b-d8f0-4da4-bf63-6a6150802519,reflexive,2000,1000,500,0.001,0,0,21,mlp,-1,0.0,gpt2-medium,0.5488155633211136,0.5387464463710785,0.9619619619619619,0.48598598598598597,0.964,0.511,0.509009009009009,0.499,914432.0,8388608,0.904,0.888,0.9012,0.0048744230427815805,0.9928571428571429,1.0,0.9942857142857143,0.0028571428571428467,0.791,0.768,0.7792000000000001,0.0071944422994419865,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
44,0a2ee865-8ec6-4e62-b2e4-14763ab151c1,reflexive,2000,1000,500,0.001,0,0,22,attn,-1,0.0,gpt2-medium,0.17766904085874557,0.1842723712325096,0.9964964964964965,0.48598598598598597,0.99,0.511,0.5125125125125125,0.532,600064.0,4194304,0.904,0.902,0.9036,0.0013564659966250547,0.9928571428571429,1.0,0.9942857142857143,0.002857142857142847,0.791,0.786,0.7870000000000001,0.0034641016151377574,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
45,f4feae9d-7c04-429c-8437-8e98255185d3,reflexive,2000,1000,500,0.001,0,0,22,mlp,-1,0.0,gpt2-medium,0.6395465135574341,0.6417365968227386,0.7627627627627628,0.48598598598598597,0.728,0.511,0.51001001001001,0.498,977920.0,8388608,0.904,0.902,0.9064,0.001356465996625055,0.9928571428571429,1.0,0.9971428571428571,0.003499271061118814,0.791,0.782,0.7908,0.00667532770731146,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
46,1aef5656-f392-4e78-a84a-8e0681dca355,reflexive,2000,1000,500,0.001,0,0,23,attn,-1,0.0,gpt2-medium,0.18102292343974113,0.17826645076274872,0.990990990990991,0.48598598598598597,0.988,0.511,0.5280280280280281,0.503,668672.0,4194304,0.904,0.903,0.9066000000000001,0.0018547236990991425,0.9928571428571429,0.9928571428571429,0.9957142857142858,0.003499271061118814,0.791,0.803,0.7926,0.00922171350671881,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
47,061b522c-07d3-428d-9961-614fdc967321,reflexive,2000,1000,500,0.001,0,0,23,mlp,-1,0.0,gpt2-medium,0.3938327804207802,0.3890179693698883,0.9074074074074074,0.48598598598598597,0.904,0.511,0.5595595595595596,0.563,519168.0,8388608,0.904,0.9,0.9042000000000001,0.0023151673805580472,0.9928571428571429,0.9928571428571429,0.9957142857142858,0.0034992710611188135,0.791,0.797,0.7796000000000001,0.003382306905057556,0.9785714285714285,0.9785714285714285,0.9785714285714284,1.1102230246251565e-16
