,model_id,data_seed,model_seed,target_layer,residual_location,target_position,model path,Train Pre Erasure Probe Acc,Train Post Erasure Probe Acc,Test Pre Erasure Probe Acc,Test Post Erasure Probe Acc,train acc,test acc
0,167cb737-c09c-4fc0-a531-0d6ea8de58b7,0,0,0,resid_mid,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_7000,0.98377234,0.023283161,0.984619,0.019842668,0.078316085,0.00680991
1,bf6eac00-d2cf-4b38-bbbc-b4ab16b312ac,0,0,0,resid_post,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_7000,0.18673564,0.027516462,0.25454974,0.028765999,0.96942616,0.13291065
