,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Test, ablated acc Test
0,b40649ed-c1ea-49d0-a6ba-c020a7659af2,disambiguation,7500,5108,500,0.001,0,0,0,attn,2,0.0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_1_layer/1b9983e3-0347-4df4-abb5-3e46a7c44899_final,6.37771946589152,6.842655962163752,0.0,0.0,0.00019577133907595928,0.00019577133907595928,0.013879345884292979,0.012920908379013312,0.0,65536,1.0,1.0
1,44bff435-13e0-424b-85a2-f43605d8a374,disambiguation,7500,5108,500,0.001,0,0,0,mlp,2,0.0,../Model/Algorithmic_Train/Disambiguation/a2_minus_b2_1_layer/1b9983e3-0347-4df4-abb5-3e46a7c44899_final,6.322935549418132,6.765509778803045,0.01690256974027759,0.0,0.017815191855912293,0.00019577133907595928,0.005634189913425862,0.005873140172278779,45568.0,131072,1.0,0.966718872357087
