step,loss,accuracy
0,14.654141426086426,0.02
10,13.233927726745605,0.05
20,14.43946647644043,0.02
30,12.791555404663086,0.05
40,13.839373588562012,0.02
50,12.175987243652344,0.05
60,13.338335037231445,0.02
70,11.822051048278809,0.04
80,13.140157699584961,0.01
90,11.643111228942871,0.03
100,13.045019149780273,0.01
110,11.556930541992188,0.07
120,12.988935470581055,0.02
130,11.499755859375,0.06
140,12.93443775177002,0.02
150,11.446558952331543,0.06
160,12.874351501464844,0.02
170,11.390438079833984,0.05
180,12.811899185180664,0.02
190,11.330857276916504,0.06
200,12.742476463317871,0.02
210,11.258630752563477,0.06
220,12.669885635375977,0.02
230,11.187644004821777,0.06
240,12.592183113098145,0.02
250,11.113967895507812,0.06
260,12.518194198608398,0.02
270,11.038414001464844,0.06
280,12.434210777282715,0.02
290,10.957846641540527,0.06
300,12.353987693786621,0.02
310,10.877972602844238,0.07
320,12.271378517150879,0.02
330,10.796601295471191,0.06
340,12.188364028930664,0.02
350,10.713236808776855,0.06
360,12.107599258422852,0.02
370,10.622243881225586,0.06
380,12.01936149597168,0.02
390,10.533618927001953,0.06
400,11.92471694946289,0.02
410,10.440777778625488,0.06
420,11.833728790283203,0.02
430,10.355278015136719,0.06
440,11.74506664276123,0.02
450,10.261131286621094,0.06
460,11.655025482177734,0.02
470,10.152812004089355,0.06
480,11.549641609191895,0.02
490,10.056624412536621,0.06
500,11.43789005279541,0.02
510,9.949431419372559,0.06
520,11.33421802520752,0.02
530,9.843358039855957,0.06
540,11.22334098815918,0.02
550,9.734600067138672,0.06
560,11.12479305267334,0.02
570,9.631402015686035,0.06
580,11.013835906982422,0.02
590,9.524779319763184,0.06
600,10.902795791625977,0.02
610,9.419556617736816,0.06
620,10.797635078430176,0.02
630,9.315719604492188,0.06
640,10.693065643310547,0.02
650,9.206841468811035,0.06
660,10.595192909240723,0.02
670,9.107155799865723,0.06
680,10.48639965057373,0.02
690,9.004227638244629,0.06
700,10.387341499328613,0.02
710,8.908124923706055,0.06
720,10.277689933776855,0.02
730,8.80475902557373,0.06
740,10.176336288452148,0.02
750,8.699968338012695,0.06
760,10.084710121154785,0.02
770,8.595414161682129,0.06
780,9.975579261779785,0.02
790,8.49213695526123,0.06
800,9.871021270751953,0.02
810,8.389763832092285,0.06
820,9.764421463012695,0.02
830,8.296173095703125,0.06
840,9.675335884094238,0.02
850,8.190377235412598,0.06
860,9.576820373535156,0.02
870,8.087398529052734,0.06
880,9.466757774353027,0.02
890,7.9956231117248535,0.06
900,9.372391700744629,0.02
910,7.895117282867432,0.06
920,9.269003868103027,0.02
930,7.794171333312988,0.06
940,9.174432754516602,0.02
950,7.69631814956665,0.06
960,9.073840141296387,0.02
970,7.599621772766113,0.06
980,8.97655200958252,0.02
990,7.506834983825684,0.06
1000,8.880635261535645,0.02
1010,7.404463768005371,0.06
1020,8.787388801574707,0.02
1030,7.309751510620117,0.06
1040,8.69364070892334,0.02
1050,7.214718818664551,0.06
1060,8.597599983215332,0.02
1070,7.121952056884766,0.06
1080,8.494038581848145,0.02
1090,7.024314880371094,0.06
1100,8.393685340881348,0.02
1110,6.9298505783081055,0.06
1120,8.299419403076172,0.02
1130,6.83082389831543,0.06
1140,8.215187072753906,0.02
1150,6.737569808959961,0.06
1160,8.12182903289795,0.02
1170,6.646374702453613,0.06
1180,8.020978927612305,0.02
1190,6.557000160217285,0.06
1200,7.9250874519348145,0.02
1210,6.459908962249756,0.07
1220,7.827254295349121,0.02
1230,6.3681817054748535,0.07
1240,7.75076150894165,0.02
1250,6.274529933929443,0.07
1260,7.653506755828857,0.02
1270,6.184467315673828,0.07
1280,7.560545444488525,0.02
1290,6.093170166015625,0.07
1300,7.461921215057373,0.02
1310,6.005336284637451,0.07
1320,7.368283271789551,0.02
1330,5.915579319000244,0.07
1340,7.283993721008301,0.02
1350,5.8195390701293945,0.07
1360,7.197310447692871,0.02
1370,5.72932243347168,0.07
1380,7.104419231414795,0.02
1390,5.647911548614502,0.07
1400,7.0073323249816895,0.02
1410,5.559856414794922,0.07
1420,6.914813041687012,0.01
1430,5.4651007652282715,0.07
1440,6.8418192863464355,0.01
1450,5.3757429122924805,0.07
1460,6.74682092666626,0.01
1470,5.282647609710693,0.07
1480,6.656848430633545,0.01
1490,5.211946487426758,0.07
1500,6.570148944854736,0.01
1510,5.118372440338135,0.07
1520,6.474306106567383,0.01
1530,5.02665376663208,0.07
1540,6.396696090698242,0.01
1550,4.941806793212891,0.07
1560,6.309500694274902,0.01
1570,4.850964546203613,0.07
1580,6.2207536697387695,0.01
1590,4.77146577835083,0.07
1600,6.125970363616943,0.01
1610,4.688008785247803,0.07
1620,6.043702125549316,0.01
1630,4.601316452026367,0.07
1640,5.961563587188721,0.01
1650,4.512537479400635,0.07
1660,5.877769947052002,0.01
1670,4.426380634307861,0.07
1680,5.791568756103516,0.01
1690,4.347140312194824,0.07
1700,5.696430206298828,0.01
1710,4.260350704193115,0.07
1720,5.61480188369751,0.01
1730,4.18089485168457,0.07
1740,5.538598537445068,0.01
1750,4.0927276611328125,0.07
1760,5.458603858947754,0.01
1770,4.006320476531982,0.07
1780,5.371084213256836,0.01
1790,3.932462215423584,0.07
1800,5.275813102722168,0.01
1810,3.8510937690734863,0.07
1820,5.204576015472412,0.01
1830,3.769172191619873,0.07
1840,5.119582653045654,0.01
1850,3.679314613342285,0.07
1860,5.037497520446777,0.01
1870,3.603076457977295,0.07
1880,4.947971343994141,0.01
1890,3.518002986907959,0.07
1900,4.868265628814697,0.01
1910,3.4431283473968506,0.07
1920,4.7865118980407715,0.01
1930,3.3574297428131104,0.07
1940,4.700796604156494,0.01
1950,3.2739005088806152,0.07
1960,4.623356342315674,0.01
1970,3.2002980709075928,0.07
1980,4.542350769042969,0.01
1990,3.120633363723755,0.07
2000,4.461450576782227,0.01
2010,3.048832893371582,0.07
2020,4.38347053527832,0.01
2030,2.96299147605896,0.07
2040,4.300204753875732,0.01
2050,2.8835887908935547,0.07
2060,4.222522735595703,0.01
2070,2.80560564994812,0.07
2080,4.142448425292969,0.01
2090,2.724802017211914,0.07
2100,4.057896137237549,0.01
2110,2.6529529094696045,0.07
2120,3.9851343631744385,0.01
2130,2.573878049850464,0.07
2140,3.9040732383728027,0.01
2150,2.4924960136413574,0.07
2160,3.8323380947113037,0.01
2170,2.4230782985687256,0.07
2180,3.7450945377349854,0.01
2190,2.339775323867798,0.07
2200,3.6656837463378906,0.01
2210,2.2691118717193604,0.07
2220,3.591446876525879,0.01
2230,2.1908013820648193,0.07
2240,3.5086300373077393,0.01
2250,2.1101298332214355,0.07
2260,3.4352972507476807,0.01
2270,2.039371967315674,0.07
2280,3.35302996635437,0.01
2290,1.958747148513794,0.07
2300,3.2744503021240234,0.01
2310,1.888359785079956,0.07
2320,3.200786828994751,0.01
2330,1.8157330751419067,0.07
2340,3.1245172023773193,0.01
2350,1.7400767803192139,0.07
2360,3.051800012588501,0.01
2370,1.6666829586029053,0.07
2380,2.972784996032715,0.01
2390,1.5917547941207886,0.07
2400,2.894991636276245,0.01
2410,1.5204583406448364,0.07
2420,2.823077440261841,0.01
2430,1.4418644905090332,0.07
2440,2.7476279735565186,0.01
2450,1.3663161993026733,0.07
2460,2.674387216567993,0.01
2470,1.3012993335723877,0.07
2480,2.593626022338867,0.01
2490,1.2221463918685913,0.07
2500,2.5173306465148926,0.01
2510,1.15347158908844,0.07
2520,2.4455018043518066,0.01
2530,1.08056640625,0.07
2540,2.3689095973968506,0.01
2550,1.002912163734436,0.07
2560,2.3023908138275146,0.01
2570,0.9378439784049988,0.07
2580,2.2235653400421143,0.01
2590,0.8617091774940491,0.07
2600,2.14772891998291,0.01
2610,0.7966558337211609,0.07
2620,2.079577922821045,0.01
2630,0.7243422865867615,0.07
2640,2.0015807151794434,0.01
2650,0.6488533616065979,0.07
2660,1.9357246160507202,0.01
2670,0.5812131762504578,0.07
2680,1.8616007566452026,0.01
2690,0.5099537372589111,0.07
2700,1.783022165298462,0.01
2710,0.4443824887275696,0.07
2720,1.7149333953857422,0.01
2730,0.37218791246414185,0.07
2740,1.641410231590271,0.01
2750,0.29685744643211365,0.07
2760,1.5741405487060547,0.01
2770,0.23399627208709717,0.07
2780,1.4984846115112305,0.01
2790,0.16135409474372864,0.07
2800,1.4236352443695068,0.01
2810,0.09828630089759827,0.07
2820,1.3607568740844727,0.01
2830,0.024694029241800308,0.07
2840,1.2840139865875244,0.01
2850,-0.04828311502933502,0.07
2860,1.2222322225570679,0.01
2870,-0.10809749364852905,0.07
2880,1.1485296487808228,0.01
2890,-0.1850796490907669,0.07
2900,1.0720720291137695,0.01
2910,-0.24181640148162842,0.07
2920,1.0111302137374878,0.01
2930,-0.31381237506866455,0.07
2940,0.9376984238624573,0.02
2950,-0.3725021183490753,0.07
2960,0.8764422535896301,0.01
2970,-0.44542625546455383,0.07
2980,0.8010789752006531,0.02
2990,-0.5149409174919128,0.07
3000,0.7388660907745361,0.02
3010,-0.573674201965332,0.07
3020,0.6703274250030518,0.02
3030,-0.6429678201675415,0.07
3040,0.5951338410377502,0.02
3050,-0.7023798227310181,0.07
3060,0.5366962552070618,0.02
3070,-0.7719960808753967,0.07
3080,0.46220311522483826,0.02
3090,-0.8419325947761536,0.07
3100,0.40560561418533325,0.02
3110,-0.8959965109825134,0.07
3120,0.3361203074455261,0.02
3130,-0.9645171165466309,0.07
3140,0.26477333903312683,0.02
3150,-1.0252394676208496,0.07
3160,0.20520643889904022,0.02
3170,-1.09201180934906,0.07
3180,0.1338912397623062,0.02
3190,-1.162176489830017,0.07
3200,0.07636023312807083,0.02
3210,-1.2165002822875977,0.07
3220,0.008834874257445335,0.02
3230,-1.2806668281555176,0.07
3240,-0.06475193798542023,0.02
3250,-1.3390953540802002,0.07
3260,-0.12037283182144165,0.02
3270,-1.403592824935913,0.07
3280,-0.18895384669303894,0.02
3290,-1.4718986749649048,0.07
3300,-0.2440335601568222,0.02
3310,-1.525220274925232,0.07
3320,-0.31149765849113464,0.02
3330,-1.5887391567230225,0.07
3340,-0.3795839250087738,0.02
3350,-1.642723798751831,0.07
3360,-0.4342455267906189,0.02
3370,-1.7068618535995483,0.07
3380,-0.5001962780952454,0.02
3390,-1.7691906690597534,0.07
3400,-0.5523573756217957,0.01
3410,-1.8198834657669067,0.07
3420,-0.6192725300788879,0.02
3430,-1.884320855140686,0.07
3440,-0.6772990226745605,0.01
3450,-1.9404348134994507,0.07
3460,-0.7357925176620483,0.01
3470,-1.9966875314712524,0.07
3480,-0.7996860146522522,0.01
3490,-2.0516788959503174,0.07
3500,-0.8578305244445801,0.01
3510,-2.1067328453063965,0.07
3520,-0.9122903943061829,0.01
3530,-2.165870428085327,0.07
3540,-0.967868447303772,0.01
3550,-2.220484733581543,0.07
3560,-1.0250301361083984,0.01
3570,-2.272904634475708,0.07
3580,-1.0882048606872559,0.01
3590,-2.3267927169799805,0.07
3600,-1.14263916015625,0.01
3610,-2.3781778812408447,0.07
3620,-1.1949374675750732,0.01
3630,-2.43442440032959,0.07
3640,-1.2493795156478882,0.01
3650,-2.485473394393921,0.07
3660,-1.2999716997146606,0.01
3670,-2.5356361865997314,0.07
3680,-1.359785795211792,0.01
3690,-2.5852279663085938,0.07
3700,-1.411373496055603,0.01
3710,-2.6340107917785645,0.07
3720,-1.4595255851745605,0.01
3730,-2.6863365173339844,0.07
3740,-1.5095152854919434,0.01
3750,-2.7336044311523438,0.07
3760,-1.558899998664856,0.01
3770,-2.7817671298980713,0.07
3780,-1.6129497289657593,0.01
3790,-2.825486421585083,0.07
3800,-1.6625250577926636,0.01
3810,-2.8714122772216797,0.07
3820,-1.707038164138794,0.01
3830,-2.9208426475524902,0.07
3840,-1.7547276020050049,0.01
3850,-2.9643471240997314,0.07
3860,-1.7975618839263916,0.01
3870,-3.005828857421875,0.07
3880,-1.8493139743804932,0.01
3890,-3.048419952392578,0.07
3900,-1.8931822776794434,0.01
3910,-3.0910682678222656,0.07
3920,-1.9361844062805176,0.01
3930,-3.135970115661621,0.07
3940,-1.9776421785354614,0.01
3950,-3.1764285564422607,0.07
3960,-2.0202670097351074,0.02
3970,-3.2159838676452637,0.07
3980,-2.060551643371582,0.02
3990,-3.2533271312713623,0.07
4000,-2.104785919189453,0.02
4010,-3.2920942306518555,0.07
4020,-2.1440677642822266,0.02
4030,-3.327495813369751,0.07
4040,-2.1831164360046387,0.02
4050,-3.369185209274292,0.07
4060,-2.219221591949463,0.02
4070,-3.4031121730804443,0.07
4080,-2.2557168006896973,0.02
4090,-3.4369707107543945,0.07
4100,-2.2963409423828125,0.02
4110,-3.471480131149292,0.07
4120,-2.329758882522583,0.02
4130,-3.502441167831421,0.07
4140,-2.3631536960601807,0.02
4150,-3.5387120246887207,0.07
4160,-2.395761728286743,0.02
4170,-3.5683753490448,0.07
4180,-2.4267330169677734,0.02
4190,-3.597956657409668,0.07
4200,-2.4620778560638428,0.02
4210,-3.627145290374756,0.07
4220,-2.4918606281280518,0.02
4230,-3.657850742340088,0.07
4240,-2.521477699279785,0.02
4250,-3.683617353439331,0.07
4260,-2.5490224361419678,0.02
4270,-3.713040351867676,0.07
4280,-2.5780439376831055,0.02
4290,-3.7386465072631836,0.07
4300,-2.6044723987579346,0.02
4310,-3.7637083530426025,0.07
4320,-2.631589412689209,0.02
4330,-3.789520740509033,0.07
4340,-2.656559705734253,0.02
4350,-3.8132989406585693,0.07
4360,-2.6794707775115967,0.02
4370,-3.836540460586548,0.07
4380,-2.7050206661224365,0.02
4390,-3.8585469722747803,0.07
4400,-2.7263705730438232,0.02
4410,-3.8798131942749023,0.07
4420,-2.749052047729492,0.02
4430,-3.9023027420043945,0.07
4440,-2.7705435752868652,0.02
4450,-3.9222981929779053,0.07
4460,-2.7910702228546143,0.02
4470,-3.942781925201416,0.07
4480,-2.8128199577331543,0.02
4490,-3.9616756439208984,0.07
4500,-2.8306150436401367,0.02
4510,-3.980067253112793,0.07
4520,-2.8496973514556885,0.02
4530,-3.9984629154205322,0.07
4540,-2.8685550689697266,0.02
4550,-4.016631126403809,0.07
4560,-2.8856682777404785,0.02
4570,-4.032869338989258,0.07
4580,-2.903308391571045,0.02
4590,-4.049948692321777,0.07
4600,-2.9198882579803467,0.02
4610,-4.065637111663818,0.07
4620,-2.9357213973999023,0.02
4630,-4.081131458282471,0.07
4640,-2.9509339332580566,0.02
4650,-4.0960307121276855,0.07
4660,-2.966071367263794,0.02
4670,-4.110763072967529,0.07
4680,-2.9802138805389404,0.02
4690,-4.124767780303955,0.07
4700,-2.994227886199951,0.02
4710,-4.137948036193848,0.07
4720,-3.0074427127838135,0.02
4730,-4.150747776031494,0.07
4740,-3.0195136070251465,0.02
4750,-4.163021564483643,0.07
4760,-3.0315897464752197,0.02
4770,-4.174806594848633,0.07
4780,-3.0427799224853516,0.02
4790,-4.185444355010986,0.07
4800,-3.053567409515381,0.02
4810,-4.196290493011475,0.07
4820,-3.063075065612793,0.02
4830,-4.20576810836792,0.07
4840,-3.0721499919891357,0.02
4850,-4.214430332183838,0.07
4860,-3.0803849697113037,0.02
4870,-4.22255802154541,0.07
4880,-3.087890625,0.02
4890,-4.229870319366455,0.07
4900,-3.0943732261657715,0.02
4910,-4.235876083374023,0.07
4920,-3.1000945568084717,0.02
4930,-4.241250514984131,0.07
4940,-3.1048524379730225,0.02
4950,-4.245484828948975,0.07
4960,-3.108628511428833,0.02
4970,-4.2488789558410645,0.07
4980,-3.111443042755127,0.02
4990,-4.251379013061523,0.07
