,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc IID, ablated acc IID,random ablate acc mean IID,random ablate acc std IID, vanilla acc Gen, ablated acc Gen,random ablate acc mean Gen,random ablate acc std Gen
23,fb7cf2b0-9948-4c3d-99f8-a364ebf22ea9,agreement,2000,1000,500,0.001,0,0,11,mlp,-1,0.0,gpt2-medium,0.5670644044876099,0.5624525249004364,0.9494494494494494,0.4894894894894895,0.955,0.52,0.5305305305305306,0.549,948224.0,8388608,0.975,0.972,0.9719999999999999,0.002097617696340305,1.0,1.0,1.0,0.0
24,512d4158-e75a-4ba0-b30e-fbe72848b5ae,agreement,2000,1000,500,0.001,0,0,12,attn,-1,0.0,gpt2-medium,0.31947073340415955,0.32139752805233,1.0,0.4894894894894895,1.0,0.52,0.565065065065065,0.562,1056768.0,4194304,0.975,0.969,0.9773999999999999,0.0018547236990991425,1.0,1.0,1.0,0.0
25,8114d7d3-d386-426a-9540-3a8761ceafee,agreement,2000,1000,500,0.001,0,0,12,mlp,-1,0.0,gpt2-medium,0.6192785203456879,0.623482346534729,0.9109109109109109,0.4894894894894895,0.893,0.52,0.5325325325325325,0.571,884736.0,8388608,0.975,0.973,0.9714,0.0025768197453450276,1.0,1.0,1.0,0.0
26,b8d3683d-363a-4dd1-970a-5250505b3406,agreement,2000,1000,500,0.001,0,0,13,attn,-1,0.0,gpt2-medium,0.3396277204155922,0.34228672087192535,1.0,0.4894894894894895,1.0,0.52,0.5585585585585585,0.544,1099776.0,4194304,0.975,0.974,0.9738,0.004445222154178577,1.0,1.0,1.0,0.0
27,52c8f7b5-b746-477d-934a-f672610442a9,agreement,2000,1000,500,0.001,0,0,13,mlp,-1,0.0,gpt2-medium,0.5862753093242645,0.6041752398014069,0.8468468468468469,0.4894894894894895,0.808,0.52,0.526026026026026,0.488,923648.0,8388608,0.975,0.969,0.9715999999999999,0.001019803902718558,1.0,1.0,1.0,0.0
28,baa31185-476f-4acd-96df-64eaa8280fa2,agreement,2000,1000,500,0.001,0,0,14,attn,-1,0.0,gpt2-medium,0.3041953220963478,0.30737724900245667,1.0,0.4894894894894895,1.0,0.52,0.5185185185185185,0.481,999424.0,4194304,0.975,0.969,0.9788,0.0029257477676655616,1.0,1.0,1.0,0.0
29,d1cb6130-fb42-499d-b41a-bf9de6f87fd8,agreement,2000,1000,500,0.001,0,0,14,mlp,-1,0.0,gpt2-medium,0.5797978937625885,0.5907740890979767,0.9219219219219219,0.4894894894894895,0.886,0.52,0.5025025025025025,0.543,1048576.0,8388608,0.975,0.964,0.9734,0.00516139516022558,1.0,1.0,1.0,0.0
30,f8b96dfd-ad57-42f4-afdb-533be15f3163,agreement,2000,1000,500,0.001,0,0,15,attn,-1,0.0,gpt2-medium,0.34801772236824036,0.34673456847667694,1.0,0.4894894894894895,1.0,0.52,0.5950950950950951,0.55,984064.0,4194304,0.975,0.967,0.9789999999999999,0.0017888543819998333,1.0,1.0,1.0,0.0
31,0ef0ea50-ccc9-405a-bb70-ab3c2c457c40,agreement,2000,1000,500,0.001,0,0,15,mlp,-1,0.0,gpt2-medium,0.5190550684928894,0.5489699840545654,0.9274274274274275,0.4894894894894895,0.892,0.52,0.5680680680680681,0.531,1297408.0,8388608,0.975,0.968,0.967,0.00268328157299975,1.0,1.0,1.0,0.0
32,c91dcf43-c0fb-4108-9a96-a9e021074786,agreement,2000,1000,500,0.001,0,0,16,attn,-1,0.0,gpt2-medium,0.4406811147928238,0.4396076798439026,1.0,0.4894894894894895,1.0,0.52,0.5445445445445446,0.501,999424.0,4194304,0.975,0.974,0.9743999999999999,0.001743559577416271,1.0,1.0,1.0,0.0
33,d7366450-3a03-4d61-94b9-07ec2341b687,agreement,2000,1000,500,0.001,0,0,16,mlp,-1,0.0,gpt2-medium,0.4579891115427017,0.4873352497816086,0.9524524524524525,0.4894894894894895,0.913,0.52,0.55005005005005,0.502,1129472.0,8388608,0.975,0.965,0.9696,0.0024166091947189165,1.0,1.0,1.0,0.0
34,630e564a-11bc-4007-b545-3de22c7c0a81,agreement,2000,1000,500,0.001,0,0,17,attn,-1,0.0,gpt2-medium,0.2832605317234993,0.2879239469766617,0.998998998998999,0.4894894894894895,0.999,0.52,0.5470470470470471,0.512,1056768.0,4194304,0.975,0.969,0.975,0.002280350850198278,1.0,1.0,1.0,0.0
35,6ef0e513-292c-4f4e-8502-a2ee5783b86c,agreement,2000,1000,500,0.001,0,0,17,mlp,-1,0.0,gpt2-medium,0.5231386721134186,0.5476940274238586,0.8383383383383384,0.4894894894894895,0.794,0.52,0.54004004004004,0.49,1246208.0,8388608,0.975,0.972,0.9738,0.002638181191654586,1.0,1.0,1.0,0.0
36,3a762612-13ef-4d12-bf89-3d49540be481,agreement,2000,1000,500,0.001,0,0,18,attn,-1,0.0,gpt2-medium,0.2571881338953972,0.25822146236896515,1.0,0.4894894894894895,1.0,0.52,0.556056056056056,0.518,970752.0,4194304,0.975,0.955,0.9831999999999999,0.006013318551349169,1.0,1.0,1.0,0.0
37,9e74c094-77d3-4daf-93d0-d1f070f345b0,agreement,2000,1000,500,0.001,0,0,18,mlp,-1,0.0,gpt2-medium,0.4393896907567978,0.46540842950344086,0.9574574574574575,0.4894894894894895,0.932,0.52,0.576076076076076,0.552,1243136.0,8388608,0.975,0.972,0.9743999999999999,0.001356465996625055,1.0,1.0,1.0,0.0
38,0441bbc2-d3e7-4bcf-9f44-e04c4ebf66c3,agreement,2000,1000,500,0.001,0,0,19,attn,-1,0.0,gpt2-medium,0.38751816749572754,0.3886817395687103,1.0,0.4894894894894895,0.999,0.52,0.5885885885885885,0.561,915456.0,4194304,0.975,0.974,0.9766,0.001356465996625055,1.0,1.0,1.0,0.0
39,99b979ed-2dcf-4a0e-aca8-31ccd0179bc0,agreement,2000,1000,500,0.001,0,0,19,mlp,-1,0.0,gpt2-medium,0.5063659176230431,0.5137998461723328,0.9769769769769769,0.4894894894894895,0.962,0.52,0.5635635635635635,0.52,1375232.0,8388608,0.975,0.967,0.9736,0.0010198039027185578,1.0,1.0,1.0,0.0
40,2b662e94-5d89-4a11-ab0e-2908179b99f8,agreement,2000,1000,500,0.001,0,0,20,attn,-1,0.0,gpt2-medium,0.4318411722779274,0.43522390723228455,0.9984984984984985,0.4894894894894895,0.996,0.52,0.6186186186186187,0.592,830464.0,4194304,0.975,0.97,0.9753999999999999,0.001019803902718558,1.0,1.0,1.0,0.0
41,47be6e50-85c5-45d1-b37c-91f6b337aa78,agreement,2000,1000,500,0.001,0,0,20,mlp,-1,0.0,gpt2-medium,0.4042602404952049,0.41269125044345856,0.9834834834834835,0.4894894894894895,0.976,0.52,0.535035035035035,0.491,946176.0,8388608,0.975,0.967,0.9742,0.0007483314773547889,1.0,1.0,1.0,0.0
42,b6676836-276a-4df9-8e5f-3b6893022124,agreement,2000,1000,500,0.001,0,0,21,attn,-1,0.0,gpt2-medium,0.24200861528515816,0.24462126195430756,0.9914914914914915,0.4894894894894895,0.993,0.52,0.5285285285285285,0.505,621568.0,4194304,0.975,0.976,0.974,0.0006324555320336764,1.0,1.0,1.0,0.0
43,599148d5-f2dd-4d00-9301-dacce72f11f2,agreement,2000,1000,500,0.001,0,0,21,mlp,-1,0.0,gpt2-medium,0.6685912013053894,0.6675540208816528,0.972972972972973,0.4894894894894895,0.968,0.52,0.6331331331331331,0.588,973824.0,8388608,0.975,0.973,0.9746,0.0008000000000000007,1.0,1.0,1.0,0.0
44,cab41870-3fea-4b60-8ec8-e64ba24d3f6f,agreement,2000,1000,500,0.001,0,0,22,attn,-1,0.0,gpt2-medium,0.15758739411830902,0.16333197057247162,0.998998998998999,0.4894894894894895,0.996,0.52,0.549049049049049,0.551,473088.0,4194304,0.975,0.975,0.9743999999999999,0.0004898979485566361,1.0,1.0,1.0,0.0
45,76b7028c-05f4-4104-8799-e632fc26bb76,agreement,2000,1000,500,0.001,0,0,22,mlp,-1,0.0,gpt2-medium,0.38608694076538086,0.39309971034526825,0.94994994994995,0.4894894894894895,0.942,0.52,0.6701701701701702,0.672,1139712.0,8388608,0.975,0.971,0.975,0.0016733200530681526,1.0,1.0,1.0,0.0
46,8d712789-63fe-41d7-8c72-2341981fe544,agreement,2000,1000,500,0.001,0,0,23,attn,-1,0.0,gpt2-medium,0.1498798057436943,0.15803378820419312,0.9974974974974975,0.4894894894894895,0.996,0.52,0.5845845845845846,0.626,681984.0,4194304,0.975,0.975,0.9747999999999999,0.00040000000000000034,1.0,1.0,1.0,0.0
47,53f4995c-783f-497e-a96c-50ed349e7062,agreement,2000,1000,500,0.001,0,0,23,mlp,-1,0.0,gpt2-medium,0.3543045222759247,0.35940319299697876,0.977977977977978,0.4894894894894895,0.958,0.52,0.6456456456456456,0.67,687104.0,8388608,0.975,0.974,0.9753999999999999,0.0008000000000000007,1.0,1.0,1.0,0.0
