,model_id,data_seed,model_seed,target_layer,residual_location,target_position,model path,Train Pre Erasure Probe Acc,Train Post Erasure Probe Acc,Test Pre Erasure Probe Acc,Test Post Erasure Probe Acc,train acc,test acc
0,45116016-aed8-45a8-ac05-5e9b95fa576d,0,0,0,resid_mid,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_9000,0.97765756,0.020931326,0.97182107,0.019373018,0.20719661,0.03663262
1,05f7e9b6-6830-44ee-805f-c5b633b7f66e,0,0,0,resid_post,2,../Model/Algorithmic_Train/Grokking/model_LR_0.001_Seed_0_9000,0.36829728,0.021166509,0.4212751,0.019373018,0.9802446,0.19560878
