,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc Same, ablated acc Same, vanilla acc Different, ablated acc Different,c_attn vanilla acc Same,c_attn ablated acc Same,c_attn vanilla acc Different,c_attn ablated acc Different,c_proj vanilla acc Same,c_proj ablated acc Same,c_proj vanilla acc Different,c_proj ablated acc Different,c_fc vanilla acc Same,c_fc ablated acc Same,c_fc vanilla acc Different,c_fc ablated acc Different
0,532b523e-8fc7-480d-8401-18b1aef5faac,multitask,7500,5108,500,0.001,0,0,0,attn,4,0.0,../Model/Algorithmic_Train/Shared_Nodes/model_LR_0.001_Seed_0_10000,3.349722989400228,3.4196658351204614,0.27875217565939214,0.03561387066541706,0.27682067345340644,0.03504306969459671,0.09211407149551479,0.10356303837118246,25856.0,65536,1.0,0.017423649177760375,1.0,0.01644479248238058,1.0,0.03680501174628034,1.0,0.12470634299138605,1.0,0.046006264682850434,1.0,0.04072043852779953,,,,
1,43d4a6fa-1aeb-4a66-bbd6-50096d27eb8c,multitask,7500,5108,500,0.001,0,0,0,mlp,4,0.0,../Model/Algorithmic_Train/Shared_Nodes/model_LR_0.001_Seed_0_10000,3.2298900763193767,3.295561422001232,0.12009639844691392,0.03561387066541706,0.12725137039937354,0.03504306969459671,0.04806533672513054,0.04718089271730619,22912.0,131072,1.0,0.9007439310884886,1.0,0.9179718089271731,,,,,1.0,1.0,1.0,1.0,1.0,0.8905638214565388,1.0,0.9075959279561472
