,model_id,label,train length,dev length,test length,batch_size,lr,seed,target_layer,operation,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl,random ablate acc,random ablate kl,random ablate mlm acc,random ablate mlm kl
0,d2c858c8-9342-4437-9cd3-eba01a2eb26d,dep,16521,1522,15977,16,0.001,0,0,attn,0.0,roberta,roberta-base,2.6052292200826828,2.7972114086151123,0.7562527287469594,0.11632258466911995,0.575514802528635,0.11698065969831634,411120.0,2359296,0.9199739752765127,0.811971372804164,1.058641243849626,0.4687735139202408,0.200150489089541,3.1749567931715577,0.9251789199739753,0.048251502608508356,0.46651617757712566,0.11264535230833216
1,903fc049-74e9-4222-8679-3db70b740bb2,dep,16521,1522,15977,16,0.001,0,0,mlp,0.0,roberta,roberta-base,2.608263058047141,2.755707859992981,0.7878712408940913,0.11649336903057095,0.6633285347687301,0.11698065969831634,348806.0,4718592,0.9199739752765127,0.8269355888093689,1.1189978257665094,0.4687735139202408,0.3867569601203913,1.2504197602167983,0.9225764476252439,0.026521413451910173,0.4687735139202408,0.050102928511803986
2,7392438a-3e2d-4af5-885e-c4724f570ec8,dep,16521,1522,15977,16,0.001,0,1,attn,0.0,roberta,roberta-base,2.581439487395748,2.7636238733927407,0.6805962701927275,0.11632258466911995,0.565500406834825,0.11698065969831634,338116.0,2359296,0.9199739752765127,0.7332465842550423,1.7670418733734548,0.4687735139202408,0.27539503386004516,1.8771658524971784,0.9258295380611581,0.02642458913849016,0.45899172310007524,0.05804137953965623
3,e21eec0a-71b8-4b77-82c9-f31e93e3413d,dep,16521,1522,15977,16,0.001,0,1,mlp,0.0,roberta,roberta-base,2.5899824942311933,2.719154159228007,0.8095386339580349,0.11649336903057095,0.7129623834261751,0.11698065969831634,371147.0,4718592,0.9199739752765127,0.49121665582303187,5.661327870852309,0.4687735139202408,0.08276899924755456,5.894709808831829,0.9245283018867925,0.03448814684955346,0.4717832957110609,0.08806835717056997
4,b6895411-a43c-4fe2-8437-c8dbebfc5db1,dep,16521,1522,15977,16,0.001,0,2,attn,0.0,roberta,roberta-base,2.5647019224782146,2.717813014984131,0.6699307677914301,0.11632258466911995,0.6059335294485824,0.11698065969831634,296488.0,2359296,0.9199739752765127,0.13142485361093037,7.872572254188354,0.4687735139202408,0.01580135440180587,8.482013320635817,0.9251789199739753,0.01598857762988853,0.46275395033860045,0.06614829724313981
5,58f148f3-1707-4045-97b2-be920dec0de4,dep,16521,1522,15977,16,0.001,0,2,mlp,0.0,roberta,roberta-base,2.593861526058566,2.7099894682566323,0.7852562106967188,0.11649336903057095,0.7175314514614759,0.11698065969831634,367927.0,4718592,0.9199739752765127,0.4098893949251789,4.258956164606376,0.4687735139202408,0.0963130173062453,5.557686627045711,0.9238776837996097,0.026924704140320024,0.4687735139202408,0.08808561946504362
6,384d1c58-8772-4fb1-9534-f92180e04d5c,dep,16521,1522,15977,16,0.001,0,3,attn,0.0,roberta,roberta-base,2.5670596745706376,2.7182565530141196,0.6644420881931017,0.11632258466911995,0.5958565437816862,0.11698065969831634,284566.0,2359296,0.9199739752765127,0.900455432661028,0.2580547345173227,0.4687735139202408,0.41309255079006774,0.6489140242898797,0.9277813923227066,0.02881295198578298,0.4635063957863055,0.10090277839011945
7,0e4c6b74-0f04-4e62-a1cd-73543f642768,dep,16521,1522,15977,16,0.001,0,3,mlp,0.0,roberta,roberta-base,2.6003780441899456,2.707665801048279,0.7971483718323891,0.11649336903057095,0.718971020842461,0.11698065969831634,358936.0,4718592,0.9199739752765127,0.43201040988939493,3.674003804590924,0.4687735139202408,0.06019563581640331,5.519089261780474,0.9245283018867925,0.019466843167604685,0.46275395033860045,0.07128685806997742
8,101aabdb-3e02-464f-aff8-67c683a8fd8f,dep,16521,1522,15977,16,0.001,0,4,attn,0.0,roberta,roberta-base,2.5742935557519235,2.70932670434316,0.6108027193912555,0.11632258466911995,0.5632471678037179,0.11698065969831634,271937.0,2359296,0.9199739752765127,0.7130774235523748,1.723120387219421,0.4687735139202408,0.18811136192626035,3.2114283530850263,0.9193233571893299,0.017041508532532175,0.4582392776523702,0.07575853288936113
9,b2943333-7f1d-46fa-b56f-9881764dd7df,dep,16521,1522,15977,16,0.001,0,4,mlp,0.0,roberta,roberta-base,2.602112547043831,2.703303337097168,0.7967747960899072,0.11649336903057095,0.7202228203041873,0.11698065969831634,351799.0,4718592,0.9199739752765127,0.14508783344176968,8.410320810629473,0.4687735139202408,0.03611738148984198,9.412749394516554,0.9232270657124269,0.018816484440125347,0.46651617757712566,0.08915357970043265
10,62651772-c373-4c63-899b-472e631d03f3,dep,16521,1522,15977,16,0.001,0,5,attn,0.0,roberta,roberta-base,2.5878052865305254,2.713837663332621,0.6348156926339424,0.11632258466911995,0.5768917819365338,0.11698065969831634,244201.0,2359296,0.9199739752765127,0.8074170461938842,1.0416913401716006,0.4687735139202408,0.2979683972911964,2.0291473411634686,0.9154196486662329,0.01511137099256745,0.4574868322046652,0.06282259881541279
11,e03ef814-ecc7-4dbc-aa2d-fdd861c33fbc,dep,16521,1522,15977,16,0.001,0,5,mlp,0.0,roberta,roberta-base,2.6056736284686672,2.7130561669667563,0.7875599277753564,0.11649336903057095,0.7140264129686424,0.11698065969831634,350680.0,4718592,0.9199739752765127,0.0006506180871828237,15.94819707628497,0.4687735139202408,0.0,14.17576655379985,0.9206245933636955,0.011167400908609761,0.4582392776523702,0.048355556054614016
12,c1b22db7-97dd-468a-aa15-5ac7b8e8e067,dep,16521,1522,15977,16,0.001,0,6,attn,0.0,roberta,roberta-base,2.5897788117008824,2.723357319831848,0.46379342605875384,0.11632258466911995,0.4407585904738061,0.11698065969831634,247021.0,2359296,0.9199739752765127,0.8510084580351334,0.5735852471713362,0.4687735139202408,0.3438675696012039,1.2954341294264955,0.9193233571893299,0.010310242528177038,0.46651617757712566,0.061297276757371615
13,390e7636-b475-430a-85be-ab951d111d64,dep,16521,1522,15977,16,0.001,0,6,mlp,0.0,roberta,roberta-base,2.604093574708508,2.719740311304728,0.8012577049996887,0.11649336903057095,0.712336483695312,0.11698065969831634,348964.0,4718592,0.9199739752765127,0.016916070266753416,11.775318192908262,0.4687735139202408,0.008276899924755455,10.363980789127163,0.9167208848405985,0.015550246080486668,0.4612490594431904,0.04096496903510628
14,79c83cd2-e091-4d9a-a781-d681ac4e08ec,dep,16521,1522,15977,16,0.001,0,7,attn,0.0,roberta,roberta-base,2.588718948825713,2.7397204637527466,0.6593900081082766,0.11632258466911995,0.5845903486261501,0.11698065969831634,261928.0,2359296,0.9199739752765127,0.9147690305790501,0.1116742225304469,0.4687735139202408,0.43039879608728365,0.4192216929140801,0.9186727391021471,0.012334261455548298,0.45522949586155004,0.06351471521335944
15,b25a0d57-5741-43a7-98c5-8730071c3d79,dep,16521,1522,15977,16,0.001,0,7,mlp,0.0,roberta,roberta-base,2.59125998327809,2.7129846016565957,0.8089782703443124,0.11649336903057095,0.7060774863866809,0.11698065969831634,324865.0,4718592,0.9199739752765127,0.0013012361743656475,12.533767332872479,0.4687735139202408,0.0,10.427832839541008,0.9193233571893299,0.007437602373866501,0.45899172310007524,0.041340267505746216
16,8fec4cc9-6d8a-488a-a2cf-690b28a93a0a,dep,16521,1522,15977,16,0.001,0,8,attn,0.0,roberta,roberta-base,2.621748701218636,2.7476481199264526,0.5514875569138652,0.11632258466911995,0.49615071665519184,0.11698065969831634,209177.0,2359296,0.9199739752765127,0.785946649316851,1.7565333429062298,0.4687735139202408,0.38073739653875094,1.4171818603331923,0.9186727391021471,0.010232811867609068,0.4597441685477803,0.06217462268424626
