,model_id,task,train length,test length,batch_size,lr,data_seed,model_seed,target_layer,operation,probe index,mask_init,model path,train loss,test loss,knn dev acc,dev majority acc,knn test acc,test majority acc,full model knn dev acc,full model knn test acc,L0 Norm,L0 Max, vanilla acc IID, ablated acc IID,random ablate acc mean IID,random ablate acc std IID, vanilla acc Gen, ablated acc Gen,random ablate acc mean Gen,random ablate acc std Gen
0,cfa526ac-591f-4ba0-b0f4-cf0448ba1620,agreement,2000,1000,500,0.001,0,0,0,attn,-1,0.0,gpt2,0.6889429241418839,0.6879333257675171,0.7557557557557557,0.497997997997998,0.764,0.504,0.5775775775775776,0.566,35328.0,2359296,0.504,0.504,0.504,0.0,0.5,0.5,0.5,0.0
1,756cd2c1-f319-4ead-80c2-a755eef75f20,agreement,2000,1000,500,0.001,0,0,0,mlp,-1,0.0,gpt2,0.28246763348579407,0.2841014713048935,1.0,0.497997997997998,1.0,0.504,0.44144144144144143,0.422,585984.0,4718592,0.489,0.463,0.499,0.010658330075579392,0.55,0.55,0.54,0.04898979485566355
2,00fc879f-b7cd-4374-8eea-b912a73f7e13,agreement,2000,1000,500,0.001,0,0,1,attn,-1,0.0,gpt2,0.6923158913850784,0.6913002133369446,0.44544544544544545,0.497997997997998,0.463,0.504,0.497997997997998,0.501,4608.0,2359296,0.708,0.724,0.701,0.007874007874011778,0.85,0.85,0.8699999999999999,0.024494897427831803
3,2759ec85-543e-4aff-8ebd-90c45b008495,agreement,2000,1000,500,0.001,0,0,1,mlp,-1,0.0,gpt2,0.3260033503174782,0.3303360641002655,1.0,0.497997997997998,1.0,0.504,0.3908908908908909,0.392,536064.0,4718592,0.538,0.569,0.5676,0.01566652482205287,0.65,0.9,0.65,0.0632455532033676
4,0cb0921b-28bf-4c0e-ab59-c9786243df29,agreement,2000,1000,500,0.001,0,0,2,attn,-1,0.0,gpt2,0.6947891265153885,0.6937685906887054,0.497997997997998,0.497997997997998,0.504,0.504,0.5565565565565566,0.536,0.0,2359296,0.42,0.42,0.42000000000000004,5.551115123125783e-17,0.8,0.8,0.8,0.0
5,e810b04f-87c1-4268-b8ed-ac4672cdc89b,agreement,2000,1000,500,0.001,0,0,2,mlp,-1,0.0,gpt2,0.33216026425361633,0.3337578624486923,1.0,0.497997997997998,1.0,0.504,0.501001001001001,0.498,462336.0,4718592,0.411,0.486,0.44480000000000003,0.0377009283705322,0.7,0.75,0.72,0.08717797887081347
6,f07aa144-fa8b-46e5-a05a-ab8713b9e392,agreement,2000,1000,500,0.001,0,0,3,attn,-1,0.0,gpt2,0.6947890371084213,0.6937684714794159,0.497997997997998,0.497997997997998,0.504,0.504,0.5965965965965966,0.6,0.0,2359296,0.485,0.485,0.485,0.0,0.9,0.9,0.9,0.0
7,5114b346-6507-46b6-95a7-1d40322022c6,agreement,2000,1000,500,0.001,0,0,3,mlp,-1,0.0,gpt2,0.2640092819929123,0.26554323732852936,1.0,0.497997997997998,1.0,0.504,0.5005005005005005,0.491,486912.0,4718592,0.478,0.491,0.4894,0.020421557237390104,0.75,0.8,0.7699999999999999,0.050990195135927854
8,6c3eedf3-58b1-4e8b-958f-21efbeca2368,agreement,2000,1000,500,0.001,0,0,4,attn,-1,0.0,gpt2,0.6942580342292786,0.6933576762676239,0.6536536536536537,0.497997997997998,0.629,0.504,0.5370370370370371,0.556,3840.0,2359296,0.502,0.495,0.5084,0.0044090815370097245,0.8,0.8,0.8,0.0
9,5785cfd9-7a68-43fc-aebe-79019c9c41d2,agreement,2000,1000,500,0.001,0,0,4,mlp,-1,0.0,gpt2,0.3229965940117836,0.32581399381160736,1.0,0.497997997997998,1.0,0.504,0.5675675675675675,0.558,592128.0,4718592,0.547,0.524,0.534,0.03517385392589217,0.8,0.75,0.8400000000000001,0.06633249580710797
